cluster_i,cluster_k,epsilon
0,1,2.802059501097147e-30
0,2,1.155155470122399e-16
0,3,5.8990990939814805e-15
0,4,2.945542612082737e-30
0,5,4.2476502783419084e-30
0,6,8.447064042410832e-30
0,7,4.000111765938231e-23
0,8,1.114722314535379e-29
0,9,5.338041696926114e-31
0,10,6.734988046958894e-30
0,11,4.287069782869332e-30
0,12,5.412733645342228e-30
0,13,4.782453648311535e-30
0,14,3.6919821738452135e-30
0,15,4.31598620429551e-30
0,16,4.146989444146387e-30
0,17,1.0576690760482745e-29
0,18,6.970919540989907e-30
0,19,3.082195431937922e-30
0,20,5.267771255083157e-30
0,21,6.788400976501897e-16
0,22,3.224165705646502e-30
0,23,4.3979365632305904e-30
0,24,8.94864616632327e-30
0,25,8.444533486776563e-30
0,26,2.675187530074594e-30
0,27,4.912608485291502e-16
0,28,7.317665882750708e-31
0,29,3.895044610566513e-30
0,30,6.508044098130233e-30
0,31,2.4677491809769956e-15
0,32,2.3571831737804385e-30
0,33,4.921140605413669e-30
0,34,2.812978810728908e-30
0,35,4.770812952880662e-30
0,36,3.558947667107566e-30
0,37,6.090355400986535e-30
0,38,1.1713631982563207e-29
0,39,2.238430316450985e-30
0,40,4.6137663651281386e-30
0,41,2.6690208484630573e-31
0,42,8.747070087277711e-31
0,43,4.942058521434343e-30
0,44,9.280541983740669e-30
0,45,1.1831325991176836e-15
0,46,4.630380050098219e-30
0,47,7.066434706051415e-30
0,48,2.3733508783542977e-15
0,49,3.849677448755484e-30
0,50,1.3140144780541617e-30
0,51,3.909589265673957e-30
0,52,6.469335146497147e-30
0,53,2.528513282033907e-30
0,54,3.6610013293524926e-30
0,55,6.133517564606151e-30
0,56,5.035014506567455e-30
0,57,1.5304633245513268e-30
0,58,2.3475256266522234e-30
0,59,2.752631969837058e-30
0,60,9.119424595393308e-30
0,61,3.251037512237297e-30
0,62,1.2504310107329384e-30
0,63,3.4335645000437354e-30
0,64,4.076243673356217e-30
0,65,1.8658597110835022e-30
0,66,3.969634905838071e-30
0,67,4.535219722831836e-30
0,68,3.3128153535304314e-30
0,69,5.710624447605019e-30
0,70,5.605643003758821e-30
0,71,2.5736135579841425e-30
0,72,8.145636566585245e-30
0,73,5.0238347829263e-30
0,74,2.1915703456401313e-16
0,75,5.53722844279167e-16
0,76,2.7817425911870547e-15
0,77,4.6597800144017534e-30
0,78,5.9633136680050675e-30
0,79,5.0951984673635775e-30
0,80,8.846830591387747e-30
0,81,2.5638898442094497e-30
0,82,2.967523254330484e-30
0,83,2.2161188582740228e-16
0,84,2.3553878350274135e-15
0,85,6.545766328524494e-30
0,86,4.393703495545495e-30
0,87,4.766559734645808e-30
0,88,2.236057597360186e-30
0,89,3.2566869841532815e-30
0,90,4.505010957231078e-30
0,91,4.1175575160892385e-30
0,92,3.398670081497829e-30
0,93,2.342907591029557e-16
0,94,6.612652036188881e-30
0,95,1.6500586371908995e-15
0,96,1.1305231679427235e-30
0,97,3.990407967889187e-15
0,98,1.5067969086748692e-30
0,99,2.3597809203615576e-30
0,100,2.1881686961145523e-30
0,101,5.94000527716376e-30
0,102,1.4226051782763705e-30
0,103,1.4474814804594572e-15
0,104,4.88312704313112e-30
0,105,7.35380431905852e-30
0,106,7.804974974788614e-16
0,107,3.999481671860646e-30
0,108,5.605623508900774e-30
0,109,9.608313106985345e-30
0,110,3.8440097666240516e-30
0,111,1.2906760923488118e-30
0,112,5.338041696926114e-31
0,113,2.5554259252899278e-30
0,114,7.042269035166114e-30
0,115,6.558731103674877e-30
0,116,2.705578780060363e-15
0,117,5.3022824893945895e-30
0,118,2.168796737743368e-30
0,119,1.7172733963606892e-30
0,120,3.675808463261647e-30
0,121,3.3406493731013716e-30
0,122,5.384399218553567e-30
0,123,1.1184149085954277e-30
0,124,2.861235709229045e-30
0,125,5.7948189494945824e-30
0,126,9.146353174899671e-16
0,127,2.600639555408213e-16
0,128,2.2725707771429738e-30
0,129,2.9086841065086056e-15
0,130,5.258530206249892e-30
0,131,2.4040402597164624e-15
0,132,7.286351681291536e-30
0,133,4.459492368020446e-30
0,134,2.2847135807801095e-30
0,135,1.3780049923995938e-15
0,136,3.7045315435545785e-16
0,137,1.0023519560508585e-30
0,138,5.0311786293376625e-31
0,139,5.1255037503030805e-30
0,140,4.275381998844633e-30
0,141,5.319542858285569e-30
0,142,4.35707714127649e-30
0,143,6.883051609804405e-30
0,144,2.8280007027639986e-30
0,145,6.229014836274483e-30
0,146,1.2765410928177258e-15
0,147,2.152466143140503e-16
0,148,1.308811490058974e-23
0,149,4.5516554327085294e-24
1,2,2.3100138474400822e-30
1,3,2.9373740229760944e-16
1,4,1.1244016429293622e-30
1,5,1.1362747481215143e-30
1,6,1.9386329732327792e-30
1,7,1.6765867116630412e-30
1,8,2.484860347494881e-30
1,9,1.8509459318602842e-31
1,10,2.528603077392875e-30
1,11,2.8915767478178436e-30
1,12,9.301809322479886e-31
1,13,9.923568177908673e-31
1,14,1.4017800264243806e-30
1,15,1.2761208358016705e-30
1,16,9.398494003514223e-31
1,17,3.30632023168569e-30
1,18,2.369635108756085e-30
1,19,8.194887261015018e-31
1,20,6.555122318395457e-31
1,21,6.584883360718355e-31
1,22,1.0021172100022141e-30
1,23,1.4192809321497176e-30
1,24,1.4393070468361682e-30
