cluster_id,n_samples,largest_sv,top_sv_fraction
0,36678,1023.2363278243378,0.3320715277725075
1,37444,464.4492118224037,0.1634809304523404
2,37007,685.7799565308015,0.07787207286246062
3,28468,592.9279054986115,0.22374058469829597
4,29206,763.3292238668449,0.23244182912825778
5,38965,587.6324626346226,0.2197815857473966
6,31696,641.055291736083,0.1960996528147632
7,32441,841.9412724220784,0.2570249341750557
8,36416,352.8067888552873,0.11259888049205462
9,30548,612.2553524679514,0.20634909806827964
10,37075,798.441466608304,0.31439890835032497
11,29905,843.3994685570318,0.24750756244027186
12,33212,784.6178082748864,0.2665018222537768
13,38958,370.3244863033241,0.1387967742836782
14,32550,706.3756595275497,0.34841015255324076
15,34210,1221.85781052783,0.2661668373201336
16,28614,659.9603039680135,0.23602092965074403
17,26147,591.395618363291,0.1290883205599759
18,34187,784.9666789752428,0.23169688524663426
19,35370,1266.2351262278942,0.24919756922387504
20,30045,630.4193202037934,0.20747994870826583
21,37677,1301.7222829516136,0.3361070274594061
22,45997,1283.6776302600856,0.180339535303183
23,29575,460.7213935216036,0.2734486510791472
24,29010,591.8236606534305,0.17874829703593026
25,22441,717.6009702233331,0.1423221371447673
26,31857,873.639889455421,0.3015627525504323
27,27587,1094.4206700984219,0.24631781497595043
28,32816,775.723828739874,0.25440963947494816
29,31067,676.4918308309537,0.19940754641774722
30,31529,726.4243955149042,0.24863207831229345
31,30579,576.0169893233852,0.21405998621089775
32,36212,827.1184476041414,0.21619015849066264
33,35277,487.08782703501254,0.1912957759182124
34,27561,564.7060247852689,0.09680521085038966
35,28388,1071.0754819901176,0.1917210457239475
36,39835,917.4087141246459,0.2340253689088521
37,30419,760.3607704250152,0.2853238760522431
38,28505,698.8062821853068,0.21364701946617537
39,32853,741.2599085502251,0.21732415227904242
40,34667,774.1798463583474,0.2028006116861177
41,36995,604.9868037099334,0.24698249638915795
42,29518,629.930801595588,0.21947499441988572
43,28911,653.8422779710844,0.23808985057446636
44,35368,676.2778685826299,0.23906838182344564
45,31003,657.7057937534827,0.18630569939252486
46,24664,707.2606975461807,0.1826251570423619
47,31784,630.5280984470832,0.16244277344167457
48,39724,927.1039767200249,0.3081056618002736
49,32728,961.8675165387757,0.18485396276647584
