cluster_id,n_samples,largest_sv,top_sv_fraction
0,39283,1169.9623781008358,0.35047021379683757
1,46578,392.75499037087553,0.09378071573462007
2,36538,654.7677302397184,0.2043035362607012
3,29431,1045.5717687848958,0.24172475717140512
4,33756,811.2710769010076,0.1713038857450234
5,35553,711.3711076607699,0.2025355860179746
6,32325,481.3439535084561,0.08893494215265615
7,33485,683.2164953050527,0.16834910808444034
8,27856,470.5751874276591,0.30480888695387465
9,31037,897.1011001924886,0.27443451742351654
10,26491,609.6978767238709,0.43625096612116177
11,34766,752.8729652846072,0.17277755684530136
12,36608,1118.7065356866979,0.2544629192225027
13,35618,754.5740655080617,0.1957108238068496
14,29800,760.289356935072,0.2909330078836595
15,37151,592.0503738776256,0.17813371808706
16,34991,1116.3031276762997,0.25471427625838405
17,31646,509.5088440223165,0.22477821238268098
18,34990,747.0244708530441,0.06258180839707586
19,34329,757.2970018304061,0.19950062239330205
20,30092,766.9544897387462,0.19130051305839757
21,33268,800.5552318139803,0.22128382860377702
22,24798,787.6726152080823,0.2609348036743998
23,40212,706.7643612274322,0.15129416617050437
24,28223,788.5832968718053,0.19377258956183765
25,28638,655.4737709141972,0.21985757612018572
26,31324,569.6351504275601,0.21615520411646175
27,33116,732.9022975386359,0.1356187065063136
28,28439,919.285251122718,0.24207660438186288
29,35797,1042.5278364025767,0.31408388123287173
30,33885,541.3268941563256,0.14389500701016866
31,35968,546.5869290686886,0.1368915914074155
32,27774,805.8780706566042,0.23013346892580525
33,28053,697.7306073198708,0.2206903312815771
34,33504,586.7294874300027,0.27762849391773026
35,30755,760.4390297080942,0.2534813266243792
36,32518,790.6707039462875,0.18385501721216727
37,27034,504.5262684006072,0.40637126600822443
38,35985,866.0630096932578,0.2650718018943499
39,32729,460.9038936373712,0.1979062439559617
40,30109,715.4396766448216,0.23492598365761216
41,37290,746.0146739745279,0.1701477586663409
42,25106,737.3555912033739,0.3062954617821028
43,29860,649.5475377769773,0.21060488389319118
44,25767,796.8921733411387,0.28982087919679705
45,31427,764.9209540913739,0.21110028595654198
46,35965,700.0789020644129,0.1509109538864505
47,38223,913.1048788773737,0.25302256434875736
48,31090,944.1649446800285,0.2674316104950989
49,34508,380.8151292947395,0.1896782206571144
