cluster_id,n_samples,largest_sv,top_sv_fraction
0,12123,391.0327029851953,0.3271359607643243
1,8987,210.50428522440282,0.6064994017803852
2,13285,430.4133602486165,0.32514142255790013
3,5642,248.85924800150738,0.43450362430973316
4,13978,172.7410056523601,0.4457772613127944
5,10232,332.6516919876415,0.21163461797436264
6,11049,242.49789128487998,0.3968133719479513
7,8949,213.65604478057602,0.21547251720998312
8,12813,394.8890943219527,0.3757227888981804
9,8737,197.89913672687842,0.4614529340281399
10,7149,199.93100366289232,0.44128305968150217
11,8625,386.4439900877249,0.5223293102186236
12,14879,396.2124304421488,0.39211385387089176
13,12415,357.1540448198105,0.7321888600002713
14,12840,506.86790563079586,0.3681600788142302
15,13497,262.93712074735464,0.5798067488279695
16,10613,220.26669382989425,0.5045045745038584
17,8748,259.5757340593178,0.24177018022071203
18,11676,403.403058385052,0.4237366195264964
19,14111,325.80891700990907,0.22203556944258418
20,10614,142.6993896073337,0.639160978802071
21,9506,309.31397829755684,0.3733840522793579
22,9391,192.68227096730828,0.22973228128173906
23,10696,161.0779169680203,0.47196980387124576
24,13523,270.67691293961093,0.5210334663042817
25,11207,303.4394746676194,0.5441337851366621
26,14694,463.95964310692796,0.4352236509425458
27,11397,312.58808499673586,0.6558269151577816
28,10412,184.50271082357364,0.45748676783690956
29,10492,216.19007583327797,0.46788462538631437
30,10411,426.88068076634084,0.4461594159759776
31,12664,293.03655644085217,0.2334549576716884
32,8576,190.14494597164332,0.5787602297646441
33,12120,290.09241251192884,0.4540736846024477
34,12603,300.1346555440539,0.37791971107766814
35,9975,219.90502369643843,0.2815706466589342
36,11911,317.57268416600994,0.6351663621991719
37,12040,373.58952765573343,0.3138004871935178
38,9515,312.2498936494243,0.23102934879484238
39,10192,188.40004809118142,0.29686832308638605
40,8838,261.0023550875547,0.4747312154955462
41,13769,323.7386875727062,0.17518007984807824
42,13331,355.48399819617435,0.465570824297488
43,9422,120.08297901641347,0.9999999999998893
44,5254,371.240542184383,0.5691976949516471
45,11150,257.7807660098425,0.35852567112973216
46,8146,262.87132379440476,0.36495706020685076
47,12985,335.33716177550076,0.5934068035396614
48,9962,239.98342503699536,0.2554041353297849
49,10372,295.61470102955127,0.49844277570274853
50,13649,321.1434251863251,0.41653266154203944
51,10234,360.4267429778803,0.6187571861097737
52,12115,178.94002319136996,0.38204110483536613
53,15233,147.50168558277915,0.39934602698738464
54,12962,275.9199995184314,0.22777838796963407
55,10716,351.71520436097023,0.5152808489055384
56,10591,280.63443054963085,0.34087318078104084
57,9490,247.60548978082852,0.33905397734103226
58,15281,341.9242278171264,0.31270342951203123
59,8387,240.54628105450251,0.3519590551272962
60,7060,254.0756235503933,0.6407820886260245
61,9574,257.3865088569598,0.44513946175835084
62,13333,343.58436176853996,0.5234523364184968
63,11541,296.3684977675634,0.2572867090924731
64,11686,411.0539136922408,0.3618388857279041
65,12445,315.79820071531054,0.5123577662975984
66,11007,206.23133548274356,0.440072350382035
67,14822,300.9323123322925,0.5183960339797062
68,10713,365.6229269085108,0.430021650457131
69,10088,273.1753454722615,0.3072933231428931
70,8327,220.7129040746698,0.3683554898591654
71,10405,231.67924054193324,0.45982911898708545
72,12494,240.78479179323713,0.36616141458180246
73,12793,420.59025539192555,0.4641615724497281
74,9991,203.79624595655443,0.366145917652427
75,10422,240.83628630755712,0.15836668900057713
76,7988,407.2109299060865,0.5049275026360287
77,9911,164.99071780121866,0.4898010606109039
78,11611,318.70487523367984,0.3899750504127003
79,9656,174.64120652076085,0.3179144849448871
80,10896,220.02845867344757,0.16810242114456608
81,11795,361.54739639761397,0.47591883938376084
82,11732,458.37343093065283,0.4771367309796577
83,12304,326.42122036229836,0.20468419231076285
84,8984,265.3185962915893,0.553073298059901
85,10450,216.2123659081834,0.30977311731225726
