layer,percentile,thresh_low_ev,thresh_high_ev,n_low,n_high,raw_meandiff_norm,residual_per_token_norm,pooled_emb_norm_mean,raw_pct_of_residual,alpha_for_10pct_residual,alpha_for_25pct_residual,low_in_zero_pileup,high_in_zero_pileup,pct_metals_within_0.001eV,pct_metals_within_0.01eV,pct_metals_within_0.1eV,pct_metals_within_0.5eV
14,5,-30.252406016298742,0.015199977900888865,42510,42748,11.031471252441406,163.52605590820312,136.81683349609375,6.746002153096645,16.352605590820314,40.88151397705078,False,True,0.4249557746955982,0.8500232888571052,0.935654534505147,0.939759489621168
14,10,0.0,0.009599986042666969,313628,85432,2.2897377014160156,163.52605590820312,136.81683349609375,1.4002280484899492,16.352605590820314,40.88151397705078,True,True,0.4249557746955982,0.8500232888571052,0.935654534505147,0.939759489621168
14,15,0.0,0.007099989677388048,313628,128018,2.1330320835113525,163.52605590820312,136.81683349609375,1.304398905522891,16.352605590820314,40.88151397705078,True,True,0.4249557746955982,0.8500232888571052,0.935654534505147,0.939759489621168
14,20,0.0,0.00549999200361062,313628,170467,2.0656003952026367,163.52605590820312,136.81683349609375,1.2631628542195017,16.352605590820314,40.88151397705078,True,True,0.4249557746955982,0.8500232888571052,0.935654534505147,0.939759489621168
14,25,0.0,0.0042999937482783015,313628,214102,2.0257091522216797,163.52605590820312,136.81683349609375,1.2387684280472284,16.352605590820314,40.88151397705078,True,True,0.4249557746955982,0.8500232888571052,0.935654534505147,0.939759489621168
