cluster_id,dominant_point_group,fraction
0,3m,0.9373689727463312
1,mmm,0.5867493906492356
2,-43m,0.9991728212703102
3,mm2,0.9889978136681007
4,2/m,0.9823162910023823
5,4mm,0.8046229338842975
6,mmm,0.9625299760191847
7,-3m,0.9904588823262154
8,4/mmm,0.8885552407932011
9,4/mmm,0.9983188568226394
10,m-3m,0.9778390963180132
11,mm2,0.9671146697169002
12,mm2,0.9103194103194103
13,-43m,0.9976076555023924
14,2/m,0.9552537288559286
15,m,0.990298239310097
16,6/mmm,0.7148559311463141
17,m-3m,0.9506465517241379
18,mmm,0.9255232177894048
19,4mm,0.899411094224924
20,-43m,0.9925795053003533
21,4mm,0.8553916874162037
22,-3m,0.9993932038834952
23,mmm,0.9471724622409554
24,-42m,0.9818743735382559
25,mmm,0.8601117708697171
26,mm2,0.8623580015440608
27,6/mmm,0.6460830609032571
28,mmm,0.9712264150943396
29,-42m,0.9364239684524382
30,2/m,0.9890038105606968
31,mm2,0.9247913805851906
32,mm2,0.9662016113185302
33,3m,0.9876445846477392
34,4/mmm,0.9991356957649092
35,m-3m,0.35889044724949354
36,mmm,0.9663246514075243
37,-43m,0.9891543539767369
38,-43m,0.9996159754224271
39,m-3m,0.7552089679541855
40,-43m,0.9976311572493556
41,mm2,0.9848132538875164
42,3m,0.9500734214390602
43,mmm,0.9327130908749177
44,4mm,0.778946293649173
45,m-3m,0.42917488031540413
46,4/mmm,0.8622796709753231
47,-42m,0.9922219098491238
48,m,0.8262874711760184
49,m,0.9972704367301232
50,-43m,0.9978855641699238
51,4/mmm,0.895327731092437
52,m,0.9996168582375479
53,-3m,0.9906680323204734
54,mmm,0.7726079694583632
55,mm2,0.989213738291229
56,m,0.9970184218933021
57,mm2,0.9814282851225867
58,-43m,0.9919487826171307
59,4mm,0.9082493874217261
60,m-3m,0.9831730769230769
61,4mm,0.754135045728741
62,mmm,0.6417176683054079
63,mm2,0.9449018366054465
64,mmm,0.9617516197018188
65,-43m,0.9963749352667012
66,-3m,0.6670926517571885
67,-43m,0.9991167638226461
68,mmm,0.9455329985145363
69,-43m,0.9923161361141603
70,4mm,0.8612827743445131
71,2/m,0.7357875563225003
72,m,0.9951068955133996
73,2/m,0.9941536008503853
74,4/mmm,0.8700239133492755
75,m,0.9896129189320783
76,4/mmm,0.8744068652195861
77,4/mmm,0.8847893114080164
78,mmm,0.9479193928291023
79,m-3m,0.9749620637329287
80,2/m,0.8666609793550588
81,4/mmm,0.8996575342465754
82,-43m,0.9773570545143183
83,-43m,0.4401603359419737
84,2/m,0.9936093359266462
85,4mm,0.819263397475688
86,3m,0.7842693450275853
87,-6m2,0.9865005192107996
88,-3m,0.9787234042553191
89,2/m,0.7807866683004534
90,mm2,0.9924745159745502
91,2/m,0.9519366930445647
92,mmm,0.9304703476482618
93,m-3m,0.6459995165578922
94,-42m,0.975609756097561
95,4/mmm,0.9099105868209483
96,3m,0.9538366527713448
97,m,0.8319574804930453
98,-42m,0.964928281237045
99,m,0.55181403432544
100,mmm,0.6474761808230286
101,-6m2,0.422453531598513
102,1,0.24803387779794314
103,m,0.888937587657784
104,-3m,0.9717094703049759
105,4mm,0.8261843790012804
106,4/mmm,0.9956574185765983
107,mm2,0.9927970065481758
108,3m,0.9491274770777877
109,-3m,0.9968882895965149
110,mm2,0.964811963932263
111,-43m,0.9933563199058111
112,4/mmm,0.9991251093613298
113,6/mmm,0.38536757775683317
114,-3m,0.9869658693899489
115,mmm,0.9770465606159657
116,mm2,0.9853601525496709
117,-43m,0.9721209733031229
118,mmm,0.9456063268892795
119,-43m,0.997590859030837
120,-43m,0.9945361284567351
121,-43m,1.0
122,-43m,0.9973020155530868
123,mmm,0.9556682361463238
124,-42m,0.9933323455326715
125,mmm,0.30225669957686885
126,2/m,0.9966159052453468
127,4/mmm,0.9984166478172359
128,6/mmm,0.6331056227009985
129,-43m,0.9972291493488501
130,m-3m,0.97835903552867
131,4mm,0.8982960121331073
132,mmm,0.9736289687745998
133,-43m,0.9894022891055532
134,mmm,0.9155569007263923
135,m,0.5576699029126213
136,-3m,0.9940035273368607
137,4/mmm,0.9931522483451267
138,m-3m,0.9537183544303798
139,-43m,0.9921425833652741
140,m,0.9812606473594548
141,4/mmm,0.8335104209235799
142,2/m,0.9831437689223468
143,m,0.9537903379797594
144,-43m,0.9993815360395817
145,6/mmm,0.3518707050139985
146,mm2,0.9902266754270697
147,m-3m,0.7092401928841392
148,3m,0.968161718256475
149,2/m,0.9758195978989314
