cluster_i,cluster_k,epsilon
6,47,7.286143724728889e-16
6,48,1.228509198521296e-15
6,49,5.054414658625681e-15
7,8,4.987754583102614e-30
7,9,3.077355558063149e-30
7,10,2.4764471920047404e-30
7,11,8.780168822703537e-16
7,12,3.310243786359082e-30
7,13,5.593754684393574e-30
7,14,4.8623697062621006e-30
7,15,1.1444266231607713e-16
7,16,2.4903464498210072e-15
7,17,3.5052955092432575e-30
7,18,7.120685298046268e-30
7,19,1.100091428322543e-15
7,20,4.60018732486649e-30
7,21,6.268430541457098e-16
7,22,1.2746977875116579e-29
7,23,2.178613098273346e-29
7,24,6.693904914050103e-30
7,25,8.638591901322337e-30
7,26,5.8540336167570416e-30
7,27,6.249959809770324e-16
7,28,3.298648961475409e-30
7,29,5.1331096237064684e-30
7,30,3.8129343709142444e-30
7,31,9.709980359623212e-30
7,32,3.2715763415402534e-30
7,33,1.083613594522573e-15
7,34,5.1110382258124584e-30
7,35,3.440013136337522e-30
7,36,3.9071508570036856e-30
7,37,4.850506776431222e-16
7,38,2.5851456598261653e-16
7,39,3.1364826843177824e-30
7,40,3.103021063211775e-30
7,41,2.974047780979718e-30
7,42,2.667221963629361e-16
7,43,1.1722537147675034e-15
7,44,4.6306026291692916e-30
7,45,2.630733906970347e-30
7,46,2.9113580225150783e-30
7,47,4.944577251418494e-30
7,48,5.818232540149238e-16
7,49,8.662930378629743e-16
8,9,5.630416082823225e-19
8,10,6.128855436036467e-30
8,11,1.6160351073378378e-15
8,12,3.1425199843603273e-16
8,13,1.300047494763023e-29
8,14,2.1463190304596882e-29
8,15,5.429522416144758e-16
8,16,1.680575536453613e-15
8,17,3.469446951953594e-17
8,18,5.263224671563126e-30
8,19,9.220165428283495e-16
8,20,1.1135129482005033e-29
8,21,6.895607728336371e-16
8,22,3.37881745088704e-16
8,23,5.911194185050255e-16
8,24,5.571836006986861e-30
8,25,7.262687903166194e-30
8,26,7.742102812534646e-30
8,27,1.0362808661172992e-15
8,28,3.690579193939563e-30
8,29,4.8377753702645264e-30
8,30,6.2605293960518315e-30
8,31,1.2398734609299772e-29
8,32,6.704343747552492e-30
8,33,7.710831215803051e-16
8,34,3.482424877861691e-30
8,35,1.408698654612939e-18
8,36,2.640864726159755e-30
8,37,9.155732631056549e-16
8,38,5.985227912025318e-16
8,39,8.040710992127986e-30
8,40,1.1117286503700906e-29
8,41,7.019338107684502e-30
8,42,6.923155123075947e-16
8,43,8.981170612646602e-16
8,44,5.2098826212756846e-30
8,45,5.5045267878147964e-30
8,46,1.4616904877627113e-29
8,47,7.175834581372927e-30
8,48,6.798182474490904e-16
8,49,4.111706139962515e-15
9,10,4.199780627680901e-30
9,11,6.786973286271842e-16
9,12,6.513746219144917e-30
9,13,2.3761726396134563e-23
9,14,1.4542212062999317e-29
9,15,2.5758343692831803e-16
9,16,9.78467466635713e-16
9,17,7.121259409593806e-16
9,18,3.540517632450817e-30
9,19,6.324780145015051e-16
9,20,7.680629976115185e-30
9,21,3.9496918013069254e-16
9,22,2.249247816275624e-20
9,23,2.1210497352649643e-16
9,24,3.6204671603131634e-30
9,25,1.7723270512452774e-22
9,26,5.3519284056078595e-30
9,27,6.14229727483403e-16
9,28,2.637107971067603e-30
9,29,3.140822831177988e-30
9,30,4.4431323090502814e-30
9,31,1.1396643054014665e-18
9,32,1.0361680518598083e-25
9,33,8.675282554579538e-16
9,34,2.4248921152639643e-30
9,35,2.4057987689309785e-22
9,36,1.806310001804377e-30
9,37,6.652712679657703e-16
9,38,3.2125655020205636e-16
9,39,5.381617915447352e-30
9,40,5.2510217769662605e-21
9,41,4.798421751489827e-30
9,42,5.265000069996506e-16
9,43,5.862040711259519e-16
9,44,3.6009117740872835e-30
9,45,3.83100942855992e-30
9,46,5.031253554656364e-21
9,47,4.9412625008126795e-30
9,48,1.9093006507194918e-16
9,49,2.8167639466915376e-15
10,11,3.7124323624649317e-16
10,12,3.399696889930209e-30
10,13,6.181100197793478e-30
10,14,7.444891336392298e-30
10,15,9.34160473592783e-30
10,16,9.727940961275903e-16
10,17,2.4590109937874406e-30
10,18,2.7921655556044085e-30
10,19,9.977126256643123e-16
10,20,3.9953236767173485e-30
10,21,1.263947250159521e-15
10,22,6.223991230931556e-30
10,23,7.228656947514785e-30
10,24,2.7506556880995345e-30
10,25,3.991739146351627e-30
10,26,3.098824764645547e-30
10,27,5.144059430630669e-16
10,28,1.3417092520273808e-30
10,29,2.3921982091474102e-30
10,30,2.1464895390058056e-30
10,31,1.490490066048078e-29
10,32,2.3382738574796676e-30
10,33,1.2065281116465427e-15
10,34,2.242323552804177e-30
10,35,3.0783271304517296e-30
10,36,2.321032990820733e-30
10,37,5.1071349952233785e-16
10,38,1.2744020601502863e-16
10,39,3.0431940271213885e-30
10,40,4.283162318070482e-30
10,41,2.5326393882996433e-30
10,42,5.732467154785907e-16
10,43,1.6500645865885702e-15
10,44,2.5346346560921418e-30
10,45,2.6624221594392498e-30
10,46,5.567224174962564e-30
10,47,2.527634450985345e-30
10,48,4.380855155767961e-16
10,49,1.5046956436286876e-15
11,12,6.364142276859015e-16
11,13,7.946983897589666e-16
11,14,1.3882644183830051e-15
11,15,1.4330184937487994e-15
11,16,2.9022844360197896e-15
11,17,9.550946846209607e-16
11,18,3.546395971963137e-16
11,19,8.083304005405061e-16
11,20,7.227400979470777e-16
11,21,1.2512343538552134e-15
11,22,1.3879009063745345e-15
11,23,2.0757001655192667e-15
11,24,7.237103345787664e-16
11,25,4.540603490139321e-16
11,26,6.514897148508861e-16
11,27,1.2666473180410005e-15
11,28,7.296074537918536e-16
11,29,3.9849679391707576e-16
11,30,8.408529651640908e-16
11,31,9.630147357875415e-16
11,32,9.932530369856847e-16
11,33,1.1923153706548686e-15
11,34,6.074307089357078e-16
11,35,1.364099451268994e-15
11,36,5.455585103115895e-16
11,37,9.145804851748434e-16
11,38,8.314422867361726e-16
11,39,5.903669491285298e-16
11,40,9.23499659087725e-16
11,41,2.2753330375476804e-16
11,42,8.05398152529777e-16
11,43,1.787859147882551e-15
11,44,8.569744663894389e-16
11,45,6.427197299469983e-16
11,46,5.050756955113181e-16
11,47,9.572401087236007e-16
11,48,9.904335912623618e-16
11,49,1.1468026846185251e-15
12,13,3.8834979188175687e-16
12,14,1.1787108115132e-29
12,15,1.125016009290749e-15
12,16,1.136623863331647e-15
12,17,4.261044198751018e-16
12,18,3.3020407798020126e-30
12,19,1.0441138263590612e-15
12,20,6.098473031593027e-30
12,21,5.718200045489636e-16
12,22,8.268520152548098e-16
12,23,6.813472890978334e-16
12,24,3.319526835484719e-30
12,25,4.0005839937159323e-22
12,26,4.150177718977527e-30
12,27,6.911218787063672e-16
12,28,2.1496874329283262e-30
12,29,2.987288991172927e-30
12,30,3.480817932858084e-30
12,31,2.783352870424034e-16
12,32,5.083182445582423e-25
12,33,9.713996340878731e-16
12,34,2.186158982850432e-30
12,35,1.0168541102201186e-20
12,36,1.5599978512437346e-30
12,37,2.36253798277981e-16
12,38,1.1723506414319454e-23
12,39,4.314247073155273e-30
12,40,4.791245317676561e-16
12,41,3.8363653790548844e-30
12,42,1.1109004443139247e-16
12,43,6.500181118105824e-16
12,44,2.9846403022885454e-30
12,45,2.870922928185758e-30
12,46,2.9259545446271225e-16
12,47,4.0579246347042935e-30
12,48,2.0703799478377941e-16
12,49,2.227135137364955e-15
13,14,1.6535559776070893e-29
13,15,1.1223758147383747e-15
13,16,2.2908599870245393e-15
13,17,3.093940880692351e-30
13,18,6.723721795730831e-30
13,19,1.0905382972281495e-15
13,20,8.054025492672712e-30
13,21,1.15242578002359e-15
13,22,4.482683017772968e-16
13,23,1.2491534769582596e-16
13,24,5.7838641678130504e-30
13,25,7.451951777454834e-30
13,26,7.850864903906824e-30
13,27,1.0349117683576419e-15
13,28,2.42126375889297e-30
13,29,4.401999026019776e-30
13,30,4.570962751778266e-30
13,31,1.2440537985304386e-29
13,32,5.6274802658991966e-30
13,33,1.4748720602883613e-15
13,34,5.309414187289875e-30
13,35,3.25847105967353e-22
13,36,3.964587587146902e-30
13,37,8.346112550422639e-16
13,38,4.197928893550918e-16
13,39,7.168190010282303e-30
13,40,9.14809771495349e-30
13,41,5.0351705717256235e-30
13,42,5.878364709223075e-16
13,43,1.0243188022800353e-15
13,44,4.001203846481579e-30
13,45,4.8027413565791174e-30
13,46,1.1992066247045423e-29
13,47,4.4343796452880926e-30
13,48,4.902902720559172e-16
13,49,3.261509850694627e-15
14,15,3.8546713594351886e-16
14,16,8.731158114689472e-16
14,17,3.3245353855236223e-29
14,18,4.836168979009823e-30
14,19,1.3860342872389432e-15
14,20,1.3527538988231915e-29
14,21,1.4725841294226441e-15
14,22,1.2614240858889242e-29
14,23,2.283531066917967e-20
14,24,4.454063562225423e-30
14,25,6.637069129999675e-30
14,26,9.962479790885336e-30
14,27,1.0820238715307843e-15
14,28,3.862063066325686e-30
14,29,4.9700555568323085e-30
14,30,7.720192642228071e-30
14,31,1.4518964519823782e-29
14,32,8.470268673673132e-30
14,33,8.747174340916604e-16
14,34,4.1806740968518174e-30
14,35,1.0718025497183721e-29
14,36,3.408120590977239e-30
14,37,3.4731312830778794e-16
14,38,2.909388602300788e-16
14,39,1.0319937103490065e-29
14,40,1.3765932045493965e-29
14,41,8.425713015198767e-30
14,42,7.324170231799752e-16
14,43,7.830706854432205e-16
14,44,5.408044093948993e-30
14,45,6.84550398269058e-30
14,46,1.8372045427841032e-29
14,47,7.964194913289487e-30
14,48,3.605703700463124e-16
14,49,5.140323943818712e-15
15,16,2.0483244659069286e-15
15,17,6.813310782420154e-16
15,18,1.7843215049953128e-16
15,19,1.864601542506837e-15
15,20,8.113065719401137e-21
15,21,1.5677059272472357e-15
15,22,8.505479191921039e-16
15,23,1.0726489565234294e-15
15,24,7.341389120079009e-30
15,25,2.1909770392190785e-16
15,26,1.0313848549263246e-29
15,27,1.1855488227041228e-15
15,28,5.124647009616389e-30
15,29,6.34857686934558e-30
15,30,1.2822880682672737e-16
15,31,9.893829647563378e-16
15,32,4.022504625203619e-16
15,33,1.365306967682628e-15
15,34,1.261049710999377e-16
15,35,7.516379506405592e-16
15,36,3.569271908704851e-30
15,37,1.6477326197459893e-15
15,38,1.2514033845404104e-15
15,39,3.45436545983245e-16
15,40,3.374471929242013e-16
15,41,9.831110059208102e-30
15,42,1.4570837925724601e-15
15,43,1.853678895943624e-15
15,44,7.610920945619485e-30
15,45,1.6243823636565934e-16
15,46,6.12177993718318e-16
15,47,4.7899732951999015e-16
15,48,1.3417418277600512e-15
15,49,5.7615615442701256e-15
16,17,1.3336826627698507e-15
16,18,2.861071315642798e-15
16,19,2.9025400518889385e-15
16,20,1.7454111974646924e-15
16,21,3.0754730520397112e-15
16,22,5.1032055684150344e-15
16,23,8.745209897264346e-15
16,24,2.6997504664717195e-15
16,25,3.463670528512411e-15
16,26,2.3259355825636584e-15
16,27,2.3107453521950315e-15
16,28,1.2520710038096685e-15
16,29,2.014686429815636e-15
16,30,1.5166087238952625e-15
16,31,2.2056576782840947e-15
16,32,1.34359456654419e-15
16,33,1.206534916937368e-15
16,34,2.0622477025289022e-15
16,35,1.4303423606731725e-15
16,36,1.5811088564875098e-15
16,37,2.57128700260828e-15
16,38,5.548804530472782e-15
16,39,1.3250406244336336e-15
16,40,1.1318791734108873e-15
16,41,1.1452985442253098e-15
16,42,1.6479564369670975e-15
16,43,1.770349051306918e-15
16,44,1.8295831702615715e-15
16,45,1.0272170592490331e-15
16,46,1.0404292380393538e-15
16,47,1.8664256815571608e-15
16,48,3.318358863523381e-15
16,49,1.8523413329516988e-15
17,18,3.908887557004707e-30
17,19,7.380636829055892e-16
17,20,2.855856268107296e-29
17,21,8.644346844887116e-16
17,22,7.083884774655785e-16
17,23,3.853308676824306e-16
17,24,3.96349486011825e-30
17,25,4.817517098539127e-30
17,26,3.004922776597016e-30
17,27,1.0901345612655977e-15
17,28,1.841520084794355e-30
17,29,2.8727912371344733e-30
17,30,2.480759320664522e-30
17,31,8.232750430401606e-29
17,32,2.0479207088188983e-30
17,33,1.193317417071232e-15
17,34,2.7161239647161272e-30
17,35,2.599557855733648e-16
17,36,2.6988331271978677e-30
17,37,5.933706851385491e-16
17,38,6.233868669990008e-16
17,39,2.0760092748934606e-30
17,40,2.2415897375924046e-30
17,41,2.0756173873785934e-30
17,42,8.03779757460272e-16
17,43,1.4653704581061237e-15
17,44,2.6498611164179047e-30
17,45,2.0816837312794035e-30
17,46,3.0774151002665863e-30
17,47,3.0255669182556167e-30
17,48,6.585172324574748e-16
17,49,9.040856655426032e-16
18,19,6.713228566301563e-16
18,20,5.179408619612651e-30
18,21,9.161685677373567e-16
18,22,3.2986925488092496e-16
18,23,2.579133704896474e-29
18,24,8.237703085528239e-30
18,25,1.0178191529382707e-29
18,26,6.61319222604657e-30
18,27,6.271311881166135e-16
18,28,3.754448060944647e-30
18,29,5.636384780046908e-30
18,30,4.406131247513699e-30
18,31,1.563888790393176e-29
18,32,4.070378483491869e-30
18,33,8.74960598349389e-16
18,34,5.9296860336539396e-30
18,35,4.127483305313012e-30
18,36,5.077478435179373e-30
18,37,6.714035384129624e-16
18,38,5.629921035650754e-16
18,39,3.587759037236849e-30
18,40,3.5018828321096225e-30
18,41,3.346997077454626e-30
18,42,4.926736863708975e-16
18,43,1.6258594077102782e-15
18,44,5.137904206088489e-30
18,45,3.2358320368939874e-30
18,46,3.361167120209609e-30
18,47,5.443975137234693e-30
18,48,3.566787868021051e-16
18,49,8.888189971362076e-16
19,20,5.661675092808469e-16
19,21,1.356988214675591e-15
19,22,1.8950881920693085e-15
19,23,1.0245788316896235e-15
19,24,1.0806147272663019e-15
19,25,7.981613335766406e-16
19,26,7.436588778342122e-16
19,27,1.4396083287506077e-15
19,28,1.0138520082935122e-15
19,29,5.058184624623463e-16
19,30,5.839296700730378e-16
19,31,1.4979170779763162e-15
19,32,6.653857469871939e-16
19,33,1.606386052502831e-15
19,34,1.3530820872556252e-15
19,35,9.800776077557787e-16
19,36,5.557171493024304e-16
19,37,9.121557934885703e-16
19,38,9.549464664157619e-16
19,39,7.947695050907954e-16
19,40,9.97194298329307e-16
19,41,1.7981812535709233e-16
19,42,5.832494192302962e-16
19,43,2.8762677635520148e-15
19,44,6.105635223794932e-16
19,45,1.4105851448452523e-15
19,46,1.1848314525157765e-15
19,47,1.203109072785091e-15
19,48,1.6608890363027155e-15
19,49,3.026842589156786e-15
20,21,3.8329538611819725e-16
20,22,9.376862227684703e-30
20,23,1.8365283543867716e-29
20,24,5.138831173866603e-30
20,25,6.783751597182712e-30
20,26,4.670640771672574e-30
20,27,7.083517727910377e-16
20,28,2.9820771803037984e-30
20,29,4.100687865317588e-30
20,30,4.330793415474006e-30
20,31,7.890804010022303e-30
20,32,4.214771724857685e-30
20,33,3.1017248680307404e-16
20,34,3.548185523925816e-30
20,35,5.485235784776435e-30
20,36,2.5667574076860867e-30
20,37,5.76105349741939e-16
20,38,8.99996798171011e-16
20,39,5.160473887174811e-30
20,40,7.095946456715581e-30
20,41,4.559287002726729e-30
20,42,6.448188876301166e-16
20,43,8.282753242174703e-16
20,44,4.140370906980853e-30
20,45,3.387311870317044e-30
20,46,9.27170280388244e-30
20,47,5.2308614143276525e-30
20,48,4.0966300485770013e-16
20,49,2.5970645257610126e-15
21,22,9.057157068266181e-16
21,23,1.9495059613288113e-15
21,24,5.248047437948011e-16
21,25,1.7386761480751289e-15
21,26,8.609333169081376e-16
21,27,6.776561770257251e-16
21,28,3.91439370201322e-30
21,29,6.908819416393233e-16
21,30,4.194705205314493e-16
21,31,1.3257105683304192e-15
21,32,4.942297281319546e-16
21,33,8.735352938896039e-16
21,34,1.1809377918344604e-15
21,35,1.135617265214555e-15
21,36,4.4975884703834e-16
21,37,7.00468586531032e-16
21,38,1.2428052913342307e-15
21,39,5.467078253922306e-16
21,40,5.568901425567489e-16
21,41,3.336401380973712e-16
21,42,9.118765839307473e-16
21,43,1.7009604004305885e-15
21,44,7.245082515240324e-16
21,45,3.150756430391711e-16
21,46,9.23624595510543e-16
21,47,4.774903176971539e-16
21,48,1.3460965530110404e-15
21,49,4.797531996700511e-15
22,23,2.4528980736736247e-15
22,24,1.385087384131084e-29
22,25,5.248055055251875e-16
22,26,1.2033774134618949e-29
22,27,1.5356697149131875e-15
22,28,6.2973625103478365e-30
22,29,1.024517485397014e-29
22,30,8.025253028733238e-30
22,31,6.782263205230669e-16
22,32,1.6321216176414093e-16
22,33,1.2453377184498105e-15
22,34,1.0435287094873429e-29
22,35,5.923010015123966e-16
22,36,8.032966101716226e-30
22,37,1.3012746970260698e-15
22,38,1.678048320509098e-15
22,39,2.7553212839936964e-16
22,40,4.853562602929943e-16
22,41,5.859313760350669e-30
22,42,1.5098623316731557e-15
22,43,1.250480563403003e-15
22,44,9.288595589076342e-30
22,45,5.208533215955986e-30
22,46,3.615999887747497e-16
22,47,7.326763300686952e-16
22,48,1.2242985628913423e-15
22,49,2.508954233032865e-15
23,24,2.4386178126242102e-29
23,25,2.0897471569505528e-22
23,26,1.9998860924725695e-29
23,27,2.922250179809761e-15
23,28,1.1976260939844516e-29
23,29,1.8396466974480015e-29
23,30,1.5086131856645665e-29
23,31,1.4196465945554701e-15
23,32,5.674252632703529e-26
23,33,1.8648327454687513e-15
23,34,1.8688358837629342e-29
23,35,3.6578639855928e-16
23,36,1.3840518652710813e-29
23,37,1.2155857378202766e-15
23,38,1.3358681748460324e-15
23,39,1.1543834271875677e-29
23,40,8.441528768080343e-17
23,41,1.1709504660010322e-29
23,42,1.1874949584020879e-15
23,43,2.0031915130277837e-15
23,44,1.754609981328169e-29
23,45,8.887766267160384e-30
23,46,1.7250089285643615e-16
23,47,1.812413174734623e-29
23,48,1.4871497285763103e-15
23,49,4.0849104564504615e-15
24,25,9.604280216852107e-30
24,26,6.106548042241192e-30
24,27,6.242123384904817e-16
24,28,3.553926692331106e-30
24,29,5.371551464566555e-30
24,30,4.141049271818886e-30
24,31,1.249181524458467e-29
