cluster_id,n_samples,largest_sv,top_sv_fraction
0,33060,550.3201645975668,0.11373470737629367
1,28098,492.48473327003154,0.17250705907333744
2,39462,578.4615363807134,0.18801096765617192
3,28141,359.2655543370704,0.1696058558412112
4,35788,546.0714886628535,0.1960478929447355
5,32230,886.6809017221327,0.239830627408421
6,34091,1068.425117124801,0.22986650934601924
7,36091,548.8342727824739,0.13576512234612015
8,34782,703.7479372800373,0.19085714564643974
9,53930,657.3541098669036,0.19661175856404886
10,35962,470.9339251797235,0.16448615282688483
11,31075,816.8567783043685,0.27156478352152275
12,29453,896.1516066318509,0.2663603952364052
13,28950,685.7123312546024,0.20752070234774772
14,33253,504.6612034454668,0.08583410054916715
15,41542,612.2209043639134,0.19507510450179782
16,36421,719.1966626005583,0.09421583872011449
17,29452,611.8598574328468,0.14555195915985297
18,28678,466.06149869513683,0.40226717193725964
19,29618,627.3818109250107,0.20401876852612014
20,30311,613.383877102328,0.16020711381847577
21,22330,900.245960611033,0.31497391843577893
22,36301,473.3480249960443,0.22562870297482154
23,34089,658.1298433438324,0.2048420877036762
24,37468,652.9535024543491,0.15311128127224916
25,38665,630.5113555879153,0.19289164738163525
26,35996,547.860217830829,0.1759331433834185
27,43784,488.0007911360832,0.14113143544883985
28,40447,799.8399267053541,0.20374760547395263
29,25644,767.8914899866826,0.25359214637597116
30,28711,670.2347939295614,0.09284214940965366
31,34446,526.361129760392,0.11783343693054796
32,32944,415.8464506590574,0.08239773957700998
33,30666,517.5205572856985,0.14142214094753244
34,30608,584.0391822376705,0.1522454843637672
35,24442,653.3408790935606,0.21257874912513283
36,41557,653.2899176521529,0.11136836572722122
37,35240,446.01217803738666,0.3631586883951838
38,33059,0.0,0.0
39,29725,449.66466641472164,0.3044503287524865
40,38705,378.55931508375545,0.15864006040753598
41,43054,475.102657101288,0.28879674464714183
42,35371,629.0354037936845,0.20020764911085
43,29702,645.2235588597931,0.26715483232014364
44,30856,944.3131336581778,0.2690913563466476
45,50053,759.056948229193,0.18898737538603633
46,28041,781.5471407548617,0.21902785957997525
47,36443,569.6362438314144,0.16102759266705682
48,22643,641.7786692582193,0.050307338878662615
49,30961,490.59556564244,0.16618335382398425
