cluster_id,dominant_space_group_symbol,fraction
123,C2/m,0.5733333333333334
124,Immm,0.28788518362178134
125,P-6m2,0.5127143701951508
126,R-3m,0.977593673507814
127,F-43m,1.0
128,P4mm,0.5174054936089203
129,Cm,0.8372040586245773
130,P4/mmm,0.5969377198427478
131,Imm2,0.4232359230220955
132,F-43m,0.9998025666337611
133,P6_3/mmc,0.32580200068989307
134,P6/mmm,0.24943515589697243
135,F-43m,0.9993688196928255
136,F-43m,0.9199826520654885
137,P4/mmm,0.6055979643765903
138,Imm2,0.3863486842105263
139,Fdd2,0.11140495867768595
140,Pmmm,0.8667377398720683
141,F-43m,0.9089673913043478
142,Cm,0.9179421768707483
143,Immm,0.5134220618091586
144,F-43m,0.939575394665215
145,R-3m,0.7485055508112725
146,P4mm,0.3089935760171306
147,Pm,0.7194896069150031
148,Fm-3m,0.8578389223273144
149,Pm,0.8677635588056063
150,Pm,0.7630229419703104
151,P2/m,0.5837552742616033
152,R-3m,0.8170708420851632
153,R-3m,0.6442057291666666
154,Fm-3m,0.7816633448088421
155,Cmm2,0.47762018787990423
156,R-3m,0.4129319955406912
157,I4/mmm,0.7384488448844885
158,Pmmm,0.27388535031847133
159,Cm,0.6611851431811738
160,F-43m,0.9521067415730337
161,Immm,0.20793457456064032
162,Fm-3m,0.9348876883707705
163,P4mm,0.28128609934539855
164,P4/mmm,0.7865574560346904
165,I-4m2,0.839463886820551
166,Cmmm,0.60221513046743
167,F-43m,0.9429982046678635
168,C2/m,0.2830381471389646
169,Pmmm,0.8220391349124614
170,P3m1,0.63510101010101
171,Fmm2,0.604369570939721
172,Pmmm,0.43147410358565735
173,Fmm2,0.5634304885720277
174,F-43m,1.0
175,Pm,0.8824959481361426
176,Pm,0.7736939913276895
177,Imm2,0.5794591309632331
178,P-6m2,0.2440876545888479
179,Imm2,0.4009295920123946
180,P2/m,0.33441931774626293
181,C2/m,0.7212643678160919
182,F-43m,0.9998637602179836
183,Cm,0.894015532206487
184,F-43m,0.9997189037245257
185,F-43m,0.8477859778597786
186,I4mm,0.2523719165085389
187,Cmmm,0.3643237669702698
188,Cm,0.8595456910005203
189,Pm,0.6982793936911103
190,P6_3/mmc,0.3300871348026653
191,P4mm,0.4706042090970808
192,F-43m,0.9995909462776111
193,R-3m,0.9159219405434981
194,Cm,0.7255457896229089
195,Cmm2,0.5445445445445446
196,Fm-3m,0.9403221547398997
197,P6/mmm,0.20022522522522523
198,P4/mmm,0.6640015600624025
199,R-3m,0.8307413167444272
200,F-43m,0.8178241996744439
201,Immm,0.2539112592972557
202,Pm-3m,0.5868567286784248
203,I4/mmm,0.521508432821679
204,Cmmm,0.7287655719139298
205,F-43m,0.9993646759847522
206,C2/m,0.25823389021479715
207,P4/mmm,0.7034047919293821
208,Pmm2,0.4252674638137193
209,I4/mmm,0.47380373073803733
210,P-6m2,0.33114179268025423
211,C2/m,0.30304134037515934
212,I4/mmm,0.3965031020868584
213,F-43m,0.9841007377257696
214,P-6m2,0.4515093127809891
215,P3m1,0.8112850971922246
216,Cm,0.780310621242485
217,P3m1,0.5164403145103645
218,Imm2,0.4431022649279341
219,Fm-3m,0.9228004956629492
220,F-43m,0.9998575904300769
221,P4mm,0.3719021310181531
222,Fm-3m,0.9670084707980383
223,P4mm,0.5660055779361636
224,Immm,0.3483670295489891
225,P2/m,0.45594633792603334
226,Cm,0.8711426968393492
227,F-43m,0.9717813051146384
228,P2/m,0.3749784296807593
229,Cm,0.8994541798333812
230,Fmmm,0.14076176957653183
231,Cmmm,0.8371573604060913
232,Cmmm,0.7858418937025458
233,F-43m,0.9739795918367347
234,R3m,0.8910337820675641
235,Pmmm,0.33956677575190897
236,I-4m2,0.580164519633711
237,Pm,0.8704332202036335
238,I4/mmm,0.26886446886446885
239,Imm2,0.35611742018427256
240,Pm,0.5058889512058329
241,Pm,0.8672787979966611
242,F-43m,0.9996138499163342
243,P2/m,0.6167927752013669
244,I4/mmm,0.42110825909708594
245,I4/mmm,0.40641228268232105
246,P4/mmm,0.6547993705743509
247,P6_3/mmc,0.21587453992638822
248,Fd-3m,0.4124943276357586
249,I4mm,0.67240470753557
250,Cmmm,0.6251214771622935
251,I4/mmm,0.7257984444812179
252,C2/m,0.5743066457352172
253,I4/mmm,0.5449503119944534
254,Cmcm,0.2339270199826238
255,F-43m,0.9015887025595763
256,P4mm,0.4040084388185654
257,Pmmm,0.5950287453500169
258,F-43m,0.7396449704142012
259,I-4m2,0.8198133524766691
260,Cmmm,0.2290754742008224
261,Fm-3m,0.9673555350796367
262,Cmmm,0.5586837294332724
263,P6/mmm,0.18540241120886283
264,C2/m,0.367990421073638
265,R3m,0.8169154228855722
266,I4/mmm,0.15243243243243243
267,C2/m,0.6122403888643394
268,R-3m,0.9075378654455795
269,I4mm,0.5352412488174078
270,Cmmm,0.7903128153380424
271,F-43m,0.999856548558313
272,R-3m,0.9228424767404556
273,Immm,0.3672737306843267
274,Pmmm,0.7786661056175047
275,Cm,0.918892760356175
276,P2/m,0.6099031216361679
277,C2/m,0.5954627133872417
278,R-3m,0.9140914709517923
279,R-3m,0.9731689630166788
280,R-3m,0.7884649511978704
281,Fm-3m,0.913666772857598
282,I4/mmm,0.5404133759032096
283,Pmm2,0.33204881181759793
284,F-43m,1.0
285,F-43m,0.99972444199504
286,P2/m,0.5587942202291978
287,Amm2,0.1902334317145157
288,Cmm2,0.37261765849863865
289,P4/mmm,0.6900386847195358
290,Fmm2,0.3775593775593776
291,P4/mmm,0.339041095890411
292,I-4m2,0.6410693001872978
293,F-43m,0.9997249724972497
294,I4/mmm,0.8698280748157945
295,I4/mmm,0.23749119097956306
296,P4/mmm,0.8242603550295858
297,Cmmm,0.29267172065242364
298,C2/m,0.6779042301911101
299,C2/m,0.7889072847682119
