cluster_i,cluster_k,epsilon
0,1,1.4311209642777944e-30
0,2,3.8397457863262725e-30
0,3,1.9832013619808452e-30
0,4,5.155804732931439e-31
0,5,1.0701371597858663e-30
0,6,3.93094037372951e-30
0,7,1.4383034760912169e-30
0,8,1.9914927262582657e-30
0,9,1.9388989650316423e-30
0,10,9.421397016547177e-31
0,11,7.671040164691897e-31
0,12,1.432387740204088e-30
0,13,8.036470544415578e-31
0,14,1.751245977577906e-30
0,15,1.589483375746206e-30
0,16,2.751189577338464e-31
0,17,4.261822856464678e-31
0,18,1.668568618587366e-30
0,19,5.657292007452115e-31
0,20,1.6377414536421287e-30
0,21,1.7924303267461364e-30
0,22,1.2296591173956586e-30
0,23,9.186397778352094e-31
0,24,1.1236452006663277e-30
0,25,4.202014473329367e-31
0,26,3.161035696327466e-30
0,27,4.821826083631174e-31
0,28,1.3072157595577242e-30
0,29,2.5433707862237487e-30
0,30,3.0753080712599423e-16
0,31,3.9184788479239176e-16
0,32,3.783936395529374e-30
0,33,1.300412463519587e-30
0,34,5.419339228158433e-31
0,35,9.562798339748561e-31
0,36,9.243718148524164e-31
0,37,1.9211711396862972e-30
0,38,1.8341425341140408e-30
0,39,9.821834419474674e-31
0,40,1.4911442432649395e-30
0,41,4.769030762722324e-31
0,42,1.0579180622659998e-30
0,43,2.4864100871503625e-16
0,44,1.0278583861225664e-30
0,45,1.5316069978678842e-30
0,46,1.887203240634236e-30
0,47,8.122695428018277e-31
0,48,1.8579161631555108e-30
0,49,5.152108619230122e-31
0,50,9.145046173787629e-31
0,51,1.0637047542049146e-30
0,52,8.043677398328159e-31
0,53,1.1413202442044634e-30
0,54,2.2172406821239176e-30
0,55,1.3566525848646107e-30
0,56,8.869270588809187e-31
0,57,2.2377470742743237e-16
0,58,2.778483745334092e-30
0,59,6.547657119460222e-30
0,60,2.078032176072411e-30
0,61,2.502846230660553e-30
0,62,1.676309590930377e-30
0,63,1.1241045858958028e-30
0,64,1.76787635349288e-30
0,65,1.889072333701612e-30
0,66,2.0536804699625694e-30
0,67,4.634841851937781e-30
0,68,6.98836767315987e-31
0,69,1.4409023606288846e-30
0,70,5.5849112148320144e-30
0,71,1.2732539401024414e-30
0,72,6.284517106320596e-31
0,73,0.0
0,74,6.0583566929855435e-31
0,75,1.8796503783688327e-30
0,76,1.0814356379117121e-30
0,77,6.653429884006698e-31
0,78,2.810100339072204e-31
0,79,1.1931739174544337e-30
0,80,5.521740067044599e-31
0,81,1.6000450866165124e-30
0,82,1.6508908072247738e-30
0,83,1.6489957508913846e-30
0,84,9.647685357788493e-31
0,85,1.2327940760942021e-30
0,86,7.099995500834169e-31
0,87,1.660213822945217e-30
0,88,2.985112271231181e-31
0,89,9.652346974229805e-31
0,90,1.1127731696249963e-30
0,91,5.282291530115776e-31
0,92,1.353938715929092e-30
0,93,2.0886270930988583e-30
0,94,1.5921700719808047e-30
0,95,7.5275793282461985e-31
0,96,1.0550633667893693e-30
0,97,1.4653918808503523e-30
0,98,7.909647333172229e-31
0,99,1.2896242298422666e-30
0,100,1.873683978870904e-31
0,101,6.642040870254297e-31
0,102,6.912038708892114e-31
0,103,4.67046193231704e-31
0,104,4.387510655738686e-31
0,105,1.98481461357611e-30
0,106,6.893966358177075e-31
0,107,1.619382179659337e-30
0,108,2.2654046467425307e-30
0,109,1.4015284649473747e-30
0,110,1.7255363038377848e-30
0,111,1.3755947886692317e-31
0,112,9.704735637275125e-31
0,113,1.1814921352655449e-30
0,114,7.189823928307613e-31
0,115,2.6378312788041068e-30
0,116,5.9794700337952475e-31
0,117,7.149513408886706e-31
0,118,3.749943212808473e-30
0,119,7.197386122189315e-31
0,120,1.0881813127754032e-30
0,121,1.5560544028281284e-30
