cluster_id,dominant_point_group,fraction
0,-43m,0.9980369703909701
1,mmm,0.7830313325783315
2,2/m,0.6256951537850415
3,4/mmm,0.41326285439692456
4,m-3m,0.954731687818527
5,4mm,0.7066557107641742
6,mm2,0.4669524830296534
7,-43m,0.984585926280517
8,m,0.9984698561664797
9,mmm,0.5634297047829735
10,6/mmm,0.2989781417067064
11,mmm,0.9448681283762314
12,4/mmm,0.2656870532168388
13,m,0.9663234869623786
14,-3m,0.9742816453045153
15,4mm,0.7660983925962007
16,4/mmm,0.9623259623259623
17,mm2,0.9092863284608771
18,mm2,0.5428192497158014
19,mm2,0.9620369066065643
20,4/mmm,0.5121444695259594
21,-3m,0.9252423881612519
22,2/m,0.6472277830968752
23,-43m,0.9861603667502811
24,-43m,0.9981609451627285
25,m,0.5718682114409848
26,mmm,0.8002217518395323
27,m-3m,0.39615456065391047
28,mmm,0.7953941541186891
29,m,0.9860950173812283
30,m,0.9909831613253667
31,4/mmm,0.6754665893047094
32,-43m,0.9767826223831261
33,m,0.8804224039755668
34,-43m,0.37763499855616517
35,mmm,0.5840354767184035
36,4/mmm,0.9791866237046069
37,4mm,0.7124109062111098
38,-43m,0.977117049303726
39,-42m,0.6450313758546408
40,m-3m,0.9685424354243543
41,2/m,0.6287922865929682
42,4/mmm,0.6097299869156655
43,mm2,0.7745581237253569
44,2/m,0.6121252107616744
45,4/mmm,0.7845564074479737
46,4/mmm,0.8380794013718562
47,m,0.8170375591581915
48,mm2,0.9376023110255176
49,4mm,0.7858654253068134
50,-43m,0.9997353797300873
51,-43m,0.9854538758976248
52,mmm,0.44298076923076923
53,-3m,0.9319290235550483
54,6/mmm,0.3846751229614289
55,mm2,0.9347086660751257
56,m,0.9746392654132051
57,mm2,0.9413962176044829
58,-43m,0.9962506248958507
59,mmm,0.6536683997689197
60,3m,0.8099043626359229
61,-43m,0.9933678756476684
62,-6m2,0.3789612676056338
63,mmm,0.6365174241569865
64,2/m,0.5143491237468432
65,2/m,0.6554655070171971
66,-42m,0.5443138961415723
67,mmm,0.5538263389503059
68,mm2,0.9174440683563114
69,6/mmm,0.3619889502762431
70,-43m,0.9332554213738475
71,mm2,0.8965194805194805
72,4/mmm,0.5125715276573608
73,mm2,0.9000445434298441
74,3m,0.9716814159292035
75,4mm,0.7072578196173702
76,2/m,0.39795732263359473
77,4mm,0.658996001776988
78,mm2,0.9625672559569561
79,-43m,0.9987780806466773
80,m,0.8962969478406192
81,-42m,0.9138107043896748
82,4/mmm,0.8348145285935085
83,mm2,0.8664451230465242
84,m-3m,0.9706142506142507
85,mmm,0.8473820355008473
86,mmm,0.892600345863293
87,-43m,0.9859300641423546
88,mm2,0.6511244554338868
89,mmm,0.3712332463794189
90,3m,0.8614441779909405
91,mmm,0.476039119804401
92,4/mmm,0.6533627342888644
93,4mm,0.7192597239648683
94,m-3m,0.9784327203986939
95,2/m,0.5114984015674952
96,mm2,0.9360545391784605
97,2/m,0.9062792877225867
98,-43m,0.9997021815203634
99,4/mmm,0.5487711945132406
100,2/m,0.764577331876428
101,4/mmm,0.9241254408540653
102,6/mmm,0.2019115890083632
103,4mm,0.8218778486782133
104,m,0.9658444022770398
105,4mm,0.6316360872869395
106,mmm,0.48398347865993574
107,m,0.9707351891506067
108,-3m,0.8525325739925792
109,mmm,0.5446149029430182
110,mmm,0.438030039848779
111,-43m,0.9889542275905913
112,m,0.7724030316540348
113,m,0.8363655374320368
114,-43m,0.9994532104358694
115,-42m,0.9187056737588652
116,mmm,0.38448152318558704
117,3m,0.9242802462972208
118,3m,0.9435948034862687
119,mmm,0.657000369412634
120,4/mmm,0.6955768446799837
121,-43m,0.9661806043569923
122,2/m,0.5783809448445042
123,-42m,0.781159699479869
124,4/mmm,0.6629239056217282
125,-3m,0.8520492124441659
126,-3m,0.8853617097379952
127,-3m,0.9783603096410978
128,-43m,0.9991786822412849
129,mmm,0.4976166921485745
130,m-3m,0.9680954883267022
131,-43m,0.9884071630537229
132,-43m,0.9975126853049447
133,mmm,0.5013355249640435
134,m,0.2751586582048957
135,-42m,0.6198260137505262
136,2/m,0.5496055226824458
137,4/mmm,0.7704337899543379
138,mmm,0.3026965103983081
139,mmm,0.8021602160216021
140,-43m,0.832988446283842
141,-43m,0.9992741525731291
142,4mm,0.7380794701986755
143,4mm,0.6703747606455731
144,m-3m,0.9399590629974983
145,2/m,0.5631067961165048
146,-43m,0.5700156985871272
147,m-3m,0.44900415845918146
148,-3m,0.9280575539568345
149,m-3m,0.4551135363492343
