cluster_id,n_samples,largest_sv,top_sv_fraction
0,29380,589.9908220228281,0.1691881341547054
1,29210,755.5571063065729,0.22369697395991625
2,43241,532.3898829109881,0.1256672904575394
3,26561,700.8216618021244,0.13555457412569424
4,28384,1135.3039497544057,0.3605043006551396
5,28269,605.6758748574331,0.25640659748507394
6,33685,706.8365903359786,0.2258794095827967
7,37899,603.5249868546199,0.3009225116127847
8,32592,579.6737728529203,0.15229632514525493
9,29841,526.4776200505453,0.27716007788707736
10,31990,663.0735223755358,0.1658310133876101
11,34451,904.4686293708453,0.3156807175363228
12,44168,451.73170110935797,0.17162631925122748
13,25439,917.1626639711508,0.19845469560147758
14,34233,963.3510622391531,0.25025820440888097
15,33687,556.2012495198693,0.20415208409787008
16,28857,740.425426492382,0.23472317752622723
17,39482,876.1464237827576,0.11729134545722364
18,36493,478.3144339516253,0.08663693299633496
19,35223,413.3480957263292,0.09478864052209321
20,37296,723.8122364129965,0.24266943184117368
21,35549,999.6165117743108,0.2047218490124247
22,40875,582.8494036580049,0.18015149703296962
23,26860,682.9436765942819,0.31150589688961305
24,37884,755.0755494479714,0.1413867690605042
25,29184,630.5851832854376,0.31905776507605826
26,25968,542.8182309302457,0.1165728733348007
27,30388,837.1922774501057,0.25334025465339466
28,32589,800.2439202248372,0.2172646167207548
29,30718,629.0557140073909,0.09526258726854109
30,33994,791.4167617569601,0.2707223318954689
31,33546,714.061112461726,0.14158736236187125
32,35772,539.2782273000759,0.20906842085482888
33,32820,896.2483333628708,0.2452085735347534
34,31233,910.8147369956863,0.20650547999094407
35,31728,704.3583116952266,0.12136489185988156
36,22399,902.004560733677,0.29313272967968396
37,27157,561.3928756447422,0.17112735694940934
38,30783,578.2485001434426,0.2611187234339968
39,36991,1068.802479309695,0.24196017228462507
40,31793,871.056577300215,0.2703469857084359
41,38596,1131.2763659141124,0.3024303710265879
42,33259,531.6314620979667,0.1822310589807599
43,34981,717.7987045935546,0.20389878206828452
44,36487,579.194569208229,0.20842306597999652
45,34064,452.3921103409473,0.21274366784613136
46,32564,511.7085977757488,0.15418768609174624
47,29387,668.0561867126419,0.28315745133521236
48,22356,766.6887229042574,0.29450012999022696
49,33383,744.90130943969,0.14591992782308053
