cluster_id,n_samples,largest_sv,top_sv_fraction
0,7632,260.27645987990667,0.5835599063380604
1,9026,244.3741148844409,0.17200434756776134
2,16925,445.9747577932282,0.5892765237215413
3,14179,402.4641314350131,0.4758418990007686
4,10914,355.82174499750914,0.506314376961037
5,7744,179.87331035592373,0.49047373276621203
6,13344,232.80533751838217,0.5874208686349179
7,15407,367.4317195126023,0.7232885506228857
8,17650,355.22577161488243,0.4639564082601804
9,14276,329.3573202151468,0.5245419640156801
10,11597,470.24344749970675,0.4451484063831117
11,10491,232.44930225615667,0.565108655051129
12,9768,328.5678995640994,0.21853257205404608
13,10032,347.15258338723675,0.4066205854273156
14,12001,273.588257093433,0.6507901524215266
15,11132,404.64498584877356,0.5934260893837022
16,8017,268.66429884810816,0.47743096093407345
17,9280,248.0104904934489,0.5028547452407672
18,12232,355.1882825714465,0.5547584551432813
19,10528,312.23922769748066,0.3933260071816528
20,11320,446.8972270177166,0.5049662008849238
21,10442,363.28210547046376,0.5173514699709454
22,9888,341.54829017056244,0.6626464598208597
23,14235,142.8249843589923,0.35039625167381794
24,11972,356.43475452967357,0.46686171354504485
25,11452,218.69150216132897,0.3328261307497568
26,9067,318.1747287851656,0.42151806266293834
27,8259,210.8466493944674,0.3792949417966435
28,14840,271.87611003216244,0.5216784558470143
29,10397,332.21529334234606,0.4757787347475594
30,9185,432.4608080037616,0.4695431592268772
31,9467,229.40597500932486,0.6750720398816176
32,10178,236.5750393047426,0.5234264057802791
33,7608,295.47109166794235,0.614343253629467
34,10413,433.0017727373237,0.5868316432939643
35,6417,244.03208261147503,0.35885195703228534
36,11403,408.5697938264247,0.44709371356618555
37,12724,390.0983182673412,0.39112849480501083
38,13020,561.2066959927597,0.5118680208360143
39,8207,399.5409799497315,0.35070815269828287
40,14353,509.9313251199527,0.4314533164449111
41,13762,380.261091738743,0.43813478744899115
42,6810,338.39828261148654,0.568509041993039
43,10641,304.367145563956,0.5310654776676129
44,9794,224.44141678031642,0.3651319869372819
45,7102,477.05073048832054,0.3252237018613628
46,12765,335.6576369990188,0.5159907818599497
47,10671,405.04700326742375,0.5211454590268462
48,9107,271.21330611876544,0.5049505155797429
49,14288,344.25068753905066,0.5807144404162007
50,15607,447.4662571497272,0.5114791501640615
51,14875,397.13369043454577,0.445651791319083
52,13050,413.4275170835665,0.42873150901458495
53,8787,294.55493044094436,0.6156901203150313
54,12573,389.1797366923194,0.2929341761595196
55,14092,148.97607049610053,0.6567019970553305
56,9391,454.75483089249076,0.49831665526555374
57,14969,224.62421447546723,0.5153406813219508
58,10309,298.70841123551656,0.47763401102836467
59,11019,376.9882430942903,0.5243800048126288
60,12480,557.7237766402625,0.5592857793046289
61,10278,359.79355778242945,0.418514254794733
62,9967,192.74358455051876,0.2724433717691105
63,9474,149.5815636786833,0.9999999999998878
64,12811,324.3962525878169,0.3648280605389597
65,11586,384.74134999195434,0.39481875365111585
66,6260,284.8154333179511,0.25041939744895253
67,16983,398.12578053162105,0.6476919331015581
68,14137,201.74943436561816,0.9999999999998924
69,9110,402.16313730783725,0.36058782194184624
70,16667,380.68779837406095,0.4630393808065213
71,10431,248.0018687210657,0.6036104420497655
72,13284,377.28065716112474,0.46933295426355215
73,11289,342.7420539217711,0.45375723865353706
74,7109,319.60759039655494,0.43857039820824006
75,12323,250.0153472992911,0.6741699498879022
76,9905,334.11965108455064,0.3023723064829013
77,9730,363.9693197712603,0.2699582535858768
78,11463,537.8891631818599,0.4141001793524264
79,13180,253.8833445552284,0.635183713479411
80,11722,223.53439883150847,0.4560673860616879
81,14600,541.4852466730798,0.4788335036326111
82,10511,374.1284227022713,0.5218579763768152
83,5239,308.35254113831564,0.4171467623963374
84,14396,255.97543106043497,0.559404076194745
85,9666,357.16422398963726,0.478912352349471
86,7069,276.83246463177204,0.39217470288405576
87,7704,472.6243120160499,0.3723873603168015
88,11327,430.43562772295246,0.4989840080189237
89,8161,240.65454020997265,0.6026435632691027
90,14617,358.99088321544167,0.43099823908029244
91,12005,359.88346645819814,0.47906642232424634
92,12225,369.85987612670647,0.4040482481167496
93,8274,449.2565827845191,0.4128482335584932
94,8610,257.15874824429335,0.5255953658779087
95,13309,446.8574948015127,0.46342804597394716
96,6477,270.2688182634852,0.5295525151482007
97,8843,265.9465165403994,0.41074608356793674
98,12061,425.2465606189397,0.49742823411104553
99,4603,238.52039815510255,0.23697608452760363
100,9866,256.7534882592216,0.4008460811992883
101,6725,301.124339144117,0.3062246872397786
102,6612,332.45329993846383,0.257160602612966
103,11408,281.07808339662586,0.4876158747634584
104,9968,352.4926488497788,0.6020914786093251
105,9372,425.37690668844436,0.4044181972987161
106,8290,192.76319014803437,0.5274739096861648
107,10690,358.2845236197371,0.3462110758473846
108,6762,420.3957604251245,0.503556992733195
109,9641,523.8853142022837,0.4760064656468605
110,9094,259.0596934325886,0.5570581477854313
111,11891,233.58537481101467,0.6933697842625126
112,10287,305.8056685073068,0.47202118631959816
113,8488,314.49638167284684,0.3248107925363892
114,7442,258.8572722520172,0.40305746095751066
115,13767,460.1058802915225,0.46300520564195563
116,16257,340.7434023697928,0.5244633109222827
117,10151,437.41622517973974,0.538768585580248
118,11380,306.2813480921321,0.3851599351401109
119,14528,305.8193881899303,0.47675874438735705
120,8968,323.0246257734483,0.4084061001552321
121,11716,479.0085131212736,0.5731388153198711
122,12602,398.5994608465568,0.4792233132170425
123,13805,206.59704954603086,0.49173337207860096
124,13498,345.8654067781834,0.5570100660969137
125,7090,268.0650577363401,0.13431543526341114
126,13002,384.8589380924136,0.453175812551454
127,8842,311.6787559994794,0.5063601643476534
128,9515,314.478260259732,0.33499349624742775
129,10827,368.48249125761424,0.6195300023987154
130,11737,425.12641858135214,0.45792926675499346
131,11209,432.4204716020301,0.459024829866742
132,15244,362.839491382067,0.3046706800013066
133,9436,428.69227051874066,0.568365921385524
134,9912,270.1596254265611,0.45777914577738343
135,7725,184.00057299993202,0.6170481745116033
136,11340,608.3085207945127,0.4718456273883226
137,8762,239.21270589283847,0.6580166451175685
138,10112,279.3267864872458,0.45726772021960327
139,10436,305.86906056590345,0.5395770575169603
140,9392,319.15629663517376,0.4015300388088902
141,12235,547.1659897524526,0.44788722487420113
142,12221,346.30698669300335,0.3217333361334336
143,10474,457.8269403144468,0.44907998345030053
144,17786,250.10330011277318,0.9999999999998938
145,7858,192.2867261842165,0.7018849838795719
146,12176,257.7759602130243,0.28510096990154504
147,7673,301.82395999934494,0.5456346891121157
148,7915,451.72723934830873,0.4861510867372609
149,11042,412.1798133409054,0.4183887851785491
