cluster_i,cluster_k,epsilon
0,1,1.7608279392149608e-30
0,2,1.6785745888380555e-30
0,3,3.9666968085613e-30
0,4,3.649056296159416e-30
0,5,3.647480096377724e-30
0,6,8.867279279293842e-31
0,7,7.254436171526132e-31
0,8,2.8974275736010904e-30
0,9,1.3401640973614163e-30
0,10,1.896381404373351e-30
0,11,2.6844034761867626e-30
0,12,7.467661660146136e-30
0,13,1.6821091518238678e-30
0,14,2.5552223297575993e-30
0,15,2.9518357552247728e-30
0,16,3.119170748543142e-31
0,17,9.813321159293344e-31
0,18,1.806734172982532e-30
0,19,1.9442352146342237e-30
0,20,1.363779148540319e-30
0,21,2.822226759280013e-30
0,22,1.0721466910287738e-30
0,23,1.1252729391842484e-30
0,24,3.539692356983483e-30
0,25,1.2907867521862761e-30
0,26,5.4896117424782224e-30
0,27,1.2412670766236358e-16
0,28,8.356127541210229e-31
0,29,2.0118078254554886e-30
0,30,1.775314492040538e-30
0,31,1.1067962392529458e-30
0,32,7.623707400488188e-31
0,33,1.3986271248187906e-30
0,34,8.591991913914446e-31
0,35,5.8872385215531305e-30
0,36,3.2274118174307216e-30
0,37,2.1171297946366347e-30
0,38,1.7887205417288705e-30
0,39,1.3423756069883127e-30
0,40,3.1153489741139554e-30
0,41,1.99681541864065e-30
0,42,4.230935325925525e-30
0,43,2.1417137720750387e-30
0,44,3.665454828016504e-30
0,45,6.68586823151845e-16
0,46,1.3243518626272271e-30
0,47,1.7366619562076975e-30
0,48,1.3614564990686127e-30
0,49,1.3652914378202312e-30
0,50,1.166915325669661e-30
0,51,2.3183445798804888e-30
0,52,2.2210133758577006e-30
0,53,9.7736046142824e-31
0,54,3.241991726592162e-30
0,55,3.1668468396512675e-31
0,56,3.664721879907797e-30
0,57,9.722265914725627e-31
0,58,2.3405250182118243e-30
0,59,1.2701436928360579e-30
0,60,1.768302608100387e-30
0,61,2.2264891285715847e-30
0,62,1.542451143805738e-30
0,63,2.2268414550724996e-31
0,64,2.7307553542335756e-30
0,65,2.4174923196384664e-30
0,66,2.6471968870950384e-30
0,67,4.809463569237411e-31
0,68,1.890257256621143e-31
0,69,1.7287682054681298e-30
0,70,2.3356753834402683e-30
0,71,8.96294418914546e-31
0,72,1.0750956190056572e-30
0,73,1.2021028218811724e-30
0,74,9.289199817252181e-31
0,75,1.945031262500879e-30
0,76,1.4833812770780421e-30
0,77,2.096191588955958e-30
0,78,3.620716761999667e-30
0,79,1.400531531480381e-30
0,80,1.8809016943220966e-30
0,81,5.14073735890252e-30
0,82,1.2693436212508623e-30
0,83,4.072805190579311e-30
0,84,7.2355002696328e-31
0,85,2.1941886695814043e-30
0,86,4.156574813200428e-30
0,87,2.940698584825977e-30
0,88,3.355997102584616e-30
0,89,2.4125033550052862e-30
0,90,1.4752860956530429e-30
0,91,2.771085705355638e-30
0,92,1.1833365321497538e-30
0,93,2.0991814951704298e-30
0,94,3.4408343768839396e-30
0,95,1.2945109112471367e-30
0,96,1.3586404584668497e-30
0,97,2.9506024378281763e-30
