cluster_i,cluster_k,epsilon
0,1,2.767418602848608e-31
0,2,3.592821293453818e-31
0,3,3.8760281431956063e-31
0,4,4.687153419257054e-31
0,5,3.1863360167708185e-31
0,6,8.652058626340967e-31
0,7,1.1686414414867588e-30
0,8,5.779327110929984e-31
0,9,1.110223024625156e-16
0,10,9.053137097816398e-32
0,11,2.7091115230272595e-31
0,12,3.212506618339787e-31
0,13,5.630119566776316e-31
0,14,4.305057443213376e-31
0,15,3.992642811547105e-31
0,16,4.753889713547944e-31
0,17,5.119417847206561e-31
0,18,6.2354133857843766e-31
0,19,5.1294267376203335e-31
0,20,3.8424991945582437e-31
0,21,4.007964610940971e-31
0,22,1.0645750162441834e-30
0,23,3.6422047280951665e-31
0,24,5.848268833276962e-31
0,25,6.756950252800856e-31
0,26,4.31688777410713e-31
0,27,4.304743444541799e-31
0,28,8.866558109819637e-32
0,29,6.668762629317792e-31
0,30,7.56313852096483e-31
0,31,9.011378637732926e-31
0,32,5.551115123125786e-16
0,33,8.768668942318793e-31
0,34,3.974087217981021e-31
0,35,9.55427379538848e-31
0,36,4.581231982177252e-31
0,37,3.1089370314121514e-31
0,38,4.2039710402104955e-31
0,39,3.7748249667571148e-31
0,40,3.2660125458877585e-31
0,41,3.199670026100334e-31
0,42,2.4194465288200434e-31
0,43,1.0677473027641436e-30
0,44,7.348376642395775e-31
0,45,1.043586969095042e-30
0,46,4.642536174186362e-31
0,47,1.772658725924314e-31
0,48,5.326545604670184e-31
0,49,6.207083598459055e-31
0,50,6.966108515287829e-31
0,51,3.6079768839308293e-31
0,52,6.734983216971873e-31
0,53,1.198711026820778e-30
0,54,1.232595164407831e-31
0,55,1.5280636877551966e-31
0,56,4.0500416176801615e-31
0,57,5.607518902515046e-31
0,58,4.478434390661122e-31
0,59,4.624486505231999e-31
0,60,2.8037640321951275e-31
0,61,2.383865421375223e-30
0,62,1.5047731500621446e-30
0,63,6.937215485719095e-31
0,64,1.024814807449195e-30
0,65,8.270259549644363e-31
0,66,3.62973883508386e-31
0,67,5.950325567446103e-31
0,68,1.162257929755138e-30
0,69,6.393915427560654e-31
0,70,8.16908640764142e-31
0,71,4.293571916238177e-31
0,72,1.0119078531738548e-30
0,73,1.0646911494115757e-30
0,74,1.1329210863381026e-30
0,75,5.2088585213195565e-31
0,76,1.76853064168377e-31
0,77,4.572257077146676e-31
0,78,7.941628219038365e-31
0,79,4.380950827907983e-31
0,80,1.3128805047773563e-30
0,81,3.719127946506748e-31
0,82,4.429181830603069e-31
0,83,4.370805189645311e-31
0,84,8.50436365264725e-31
0,85,4.892320679852389e-31
0,86,1.4753203967542928e-30
0,87,3.347258660832758e-31
0,88,1.5193046272951676e-30
0,89,3.901262808840602e-31
0,90,6.740697368567317e-31
0,91,2.7561665763534394e-31
0,92,2.4097778365957233e-31
0,93,5.75601926357147e-31
0,94,9.822700295474354e-31
0,95,8.335078420771557e-31
0,96,3.3194242206083387e-31
0,97,5.449515436831889e-31
0,98,3.3008694941275506e-31
0,99,4.357722108814706e-31
0,100,1.232595164407831e-31
0,101,3.060587423432939e-31
0,102,4.767478821181923e-31
0,103,4.05886372540979e-31
0,104,1.0892387807094074e-30
0,105,1.5379589370158083e-31
0,106,2.4852859615090695e-31
0,107,4.2750260651850405e-31
0,108,1.0180625334401334e-30
0,109,3.6453501792341046e-31
0,110,7.344165005333327e-31
0,111,1.0731617470006738e-30
0,112,3.684182374198187e-31
0,113,1.10927311494268e-32
0,114,1.1059385613118525e-30
0,115,2.2867238234356467e-30
0,116,3.732830333473882e-31
0,117,7.106606845219957e-32
0,118,7.336118426145665e-31
0,119,6.185856439733691e-31
0,120,1.9498427673097026e-31
0,121,2.0521007409253354e-31
0,122,3.41111898135199e-31
0,123,7.033713708415029e-31
0,124,1.1539674478368678e-30
0,125,7.238897503026708e-31
0,126,1.2159001677900621e-31
0,127,1.2819100384615675e-30
0,128,8.145599329855205e-32
0,129,5.623174991570766e-31
0,130,3.0123538877941177e-31
0,131,3.1017293452182933e-31
0,132,8.767386176471445e-31
0,133,9.52014004304502e-31
0,134,6.278053000176596e-31
0,135,1.0102911576446452e-30
0,136,1.3455020251188968e-30
0,137,3.7211819515614987e-31
0,138,4.567655999486267e-31
0,139,5.171819904278e-31
0,140,1.1702901818692206e-30
0,141,3.1302766226573334e-31
0,142,2.2317111111799106e-31
0,143,5.960032934339455e-31
0,144,3.0444295105537338e-31
0,145,5.632076950965241e-31
0,146,1.1093339038775326e-32
0,147,3.819795171101146e-31
0,148,2.05845715793017e-30
0,149,8.812458513405314e-31
1,2,6.39872842279001e-31
1,3,5.816825661694084e-31
1,4,4.468221549813997e-31
1,5,5.751473591786439e-31
1,6,7.238598500821794e-31
1,7,1.031735071356071e-30
1,8,6.413430983573424e-31
1,9,3.8739913644247477e-16
1,10,4.28572754134871e-31
1,11,6.323346603254368e-31
1,12,5.326308311268722e-31
1,13,4.560539217058894e-31
1,14,4.757393873709485e-31
1,15,4.6091647142804e-31
1,16,4.0804199056419685e-31
1,17,4.4149751996492e-31
1,18,5.212844443872429e-31
1,19,7.884969982493371e-31
1,20,5.040123877015915e-31
1,21,7.023278741307212e-31
1,22,9.95520361158236e-31
1,23,3.9220588564232248e-31
1,24,5.109940114296312e-31
1,25,7.064036815719033e-31
1,26,6.350034635479438e-31
1,27,7.825171997385087e-31
1,28,1.9048241985348976e-31
1,29,7.951226374710395e-31
1,30,6.579237888426003e-31
1,31,8.697044309945758e-31
1,32,4.98055997692103e-16
1,33,1.4112018343401198e-30
1,34,6.444729177608518e-31
1,35,9.290132392764326e-31
1,36,4.076019996308252e-31
1,37,6.121848685588329e-31
1,38,8.057575632261779e-31
1,39,3.488346191691184e-31
1,40,3.7494546014677312e-31
1,41,3.0771590920402915e-31
1,42,2.7018865755296543e-31
1,43,8.987306977756401e-31
1,44,8.013500244416461e-31
1,45,9.524753988908348e-31
1,46,1.0374903535048545e-30
1,47,5.3579268366729384e-31
1,48,7.145722192733055e-31
1,49,6.079648537192375e-31
1,50,8.028193288010274e-31
1,51,3.3708664422421123e-31
1,52,6.145479856678368e-31
1,53,1.0773481716981732e-30
1,54,1.1059064723808527e-31
1,55,2.0206364052201313e-16
1,56,5.24728505135036e-31
1,57,6.2557085322948666e-31
1,58,4.6474335176567925e-31
1,59,7.963300849660156e-31
1,60,4.177977089245263e-31
1,61,3.0564064178903795e-30
1,62,1.288284714390951e-30
1,63,6.548691142305364e-31
1,64,7.968786842584135e-31
1,65,8.576077739898292e-31
1,66,6.65797601268049e-31
1,67,5.9899118907995605e-31
1,68,1.242964573727898e-30
1,69,9.53482696832179e-31
1,70,9.183014957404152e-31
1,71,6.065685367354869e-31
1,72,8.743863298804442e-31
1,73,1.2279771890199199e-30
1,74,1.0006574405008062e-30
1,75,5.89292558072071e-31
1,76,5.7644820826272034e-31
1,77,4.807153461557247e-31
1,78,9.402492829441093e-31
1,79,3.8615746741402276e-31
1,80,1.1953366867948265e-30
1,81,3.876080670434247e-31
1,82,6.602542236368684e-31
1,83,4.188021461803865e-31
1,84,7.396348294690448e-31
1,85,4.486647731080045e-31
1,86,1.507606910986086e-30
1,87,3.6011855528385415e-31
1,88,1.4338605014590956e-30
1,89,3.9098713257791943e-31
1,90,7.453283465830748e-31
1,91,2.4728820490005797e-31
1,92,5.863176742824685e-31
1,93,7.23166153604169e-31
1,94,9.066019924615183e-31
1,95,8.425126313499033e-31
1,96,3.0739295788388918e-31
1,97,4.2654834695687625e-31
1,98,2.974613944579279e-31
1,99,4.754048423517996e-31
1,100,1.1059064723808527e-31
1,101,5.05252699612365e-31
1,102,5.048093847508257e-31
1,103,3.4323141630452144e-31
1,104,9.872594395195895e-31
1,105,2.3082874834470067e-31
1,106,4.387302465317379e-31
1,107,7.686768314303822e-31
1,108,1.0771075000011633e-30
1,109,4.7120923466317965e-31
1,110,5.959072989951585e-31
1,111,9.08552498644643e-31
1,112,4.668737407977161e-31
1,113,3.8706767674246196e-32
1,114,9.591841887977157e-31
1,115,1.1102230246251642e-16
1,116,5.9743678274748095e-31
1,117,9.316622690784004e-32
1,118,5.967799989775555e-31
1,119,5.4702057767605e-31
1,120,2.3382158907098724e-31
1,121,3.091484755436471e-31
1,122,5.865624526318752e-31
1,123,6.811829140237679e-31
1,124,1.1215024929036627e-30
1,125,1.1962992782640656e-30
1,126,3.1770145017433353e-31
1,127,1.1939050179953598e-30
1,128,2.7113766654318835e-31
1,129,6.712555950523021e-31
1,130,3.865836770172192e-31
1,131,2.6779628680198117e-31
1,132,1.0521468032240844e-30
1,133,9.030150228607207e-31
1,134,6.010864296121705e-31
1,135,1.025429994074721e-30
1,136,1.2736128136344373e-30
1,137,5.140255963793719e-31
1,138,4.509434687699291e-31
1,139,6.027295074810788e-31
1,140,1.1441010535702282e-30
1,141,7.135260378379083e-31
1,142,3.263110081747377e-31
1,143,5.500458973016428e-31
1,144,4.790735777117156e-31
1,145,5.114496720006379e-31
1,146,3.8708888831918567e-32
1,147,4.770094487063411e-31
1,148,4.611102534756197e-16
1,149,8.555351716797779e-31
2,3,2.0917356413294197e-30
2,4,1.2581317566266245e-30
2,5,1.2094007878968182e-30
2,6,1.3959691493710617e-30
2,7,1.729687019083528e-30
2,8,1.993910407844696e-30
2,9,1.396149596824895e-15
2,10,1.0862207180806093e-30
2,11,2.2406244355148973e-30
2,12,1.829173042991143e-30
2,13,1.3286620435996532e-30
2,14,8.893182631719637e-31
2,15,1.2027986166376752e-30
2,16,7.489743826848895e-31
2,17,1.354074124190017e-30
2,18,5.9283359708566305e-31
2,19,2.577425564136026e-30
2,20,1.5974208482382142e-30
2,21,2.3766491512203553e-30
2,22,1.4159107876877651e-30
2,23,1.0806430648345684e-30
2,24,5.596349033716973e-31
2,25,9.934201473374744e-31
2,26,2.2099533656489816e-30
2,27,2.539669073792072e-30
2,28,6.767423370510548e-31
2,29,1.5311742580668758e-30
2,30,1.7209878357637107e-30
2,31,1.5738648053824226e-30
2,32,6.265882669069782e-16
2,33,4.290908372360139e-30
2,34,2.1286867334577382e-30
2,35,1.9189541949152438e-30
2,36,5.86620190384719e-31
2,37,2.08359008094741e-30
2,38,2.0719624646087433e-30
2,39,8.258644316015335e-31
2,40,1.2198964955511776e-30
2,41,1.0718302857069926e-30
2,42,6.714132995929387e-31
2,43,1.0334492401132086e-30
2,44,1.7263151267556636e-30
2,45,1.3388945821878776e-30
2,46,3.42634482858308e-30
2,47,1.811011324864396e-30
2,48,2.080259323429887e-30
2,49,1.0565305629478086e-30
2,50,1.86773098432388e-30
2,51,8.516802538257062e-31
2,52,9.751210474592744e-31
2,53,2.062196902841181e-30
2,54,1.3913054417602001e-31
2,55,1.1102230246251563e-16
2,56,1.7403389638893744e-30
2,57,1.4701935371119813e-30
2,58,5.651203299743427e-31
2,59,2.7318316450441567e-30
2,60,1.2879139538089855e-30
2,61,6.965110880208677e-30
2,62,1.9787336063890885e-30
2,63,1.2534586274271367e-30
2,64,1.558810588862794e-30
2,65,1.320391370572791e-30
2,66,2.240211553311142e-30
2,67,1.9044177876759744e-30
2,68,2.8038437500681205e-30
2,69,3.1224910741294914e-30
2,70,2.079408524943924e-30
2,71,1.7096533851926136e-30
2,72,9.889253227715105e-31
2,73,2.3961549760410923e-30
2,74,2.7082090179254475e-30
2,75,1.0181048183426595e-30
2,76,8.085382498759588e-31
2,77,5.9992798680731956e-31
2,78,3.106109461907543e-30
2,79,1.1119338547877889e-30
2,80,2.0906417221926492e-30
2,81,1.353357568691479e-30
2,82,1.6478816259701047e-30
2,83,5.2780280915392585e-31
2,84,1.025938511934639e-30
2,85,1.2692136571509564e-30
2,86,2.0310749158078618e-30
2,87,7.783185347206153e-31
2,88,1.7573938487803916e-30
2,89,6.748849319045242e-31
2,90,1.3258335918839245e-30
2,91,3.1110535452411817e-31
2,92,2.0259771526130966e-30
2,93,2.289431695646763e-30
2,94,1.4865360108904138e-30
2,95,1.3809022029347468e-30
2,96,7.188974853994109e-31
2,97,5.737562875504983e-31
2,98,6.745638664498946e-31
2,99,1.0335403397431484e-30
2,100,1.3913054417602003e-31
2,101,1.760314822170155e-30
2,102,1.41583555418217e-30
2,103,8.66294909874095e-31
2,104,1.582217842460271e-30
2,105,8.073589963205442e-31
2,106,1.5795452846219592e-30
2,107,2.7499000180661304e-30
2,108,2.2087998343637226e-30
2,109,1.39530581489567e-30
2,110,7.835116558391295e-31
2,111,2.524794130758249e-30
2,112,1.0277330433888533e-30
2,113,1.3949550476300104e-31
2,114,1.3572908075257531e-30
2,115,4.317156444514658e-30
2,116,1.973207465269089e-30
2,117,3.2490111777225594e-31
2,118,6.973466086175072e-31
2,119,1.461189748327998e-30
2,120,6.710015652614566e-31
2,121,9.15402626939052e-31
2,122,2.1656759640867173e-30
2,123,2.1231583314273924e-30
2,124,3.178970959776136e-30
2,125,2.5761544536028217e-30
2,126,1.14598831733387e-30
2,127,1.8893836350043185e-30
2,128,9.810253118085864e-31
2,129,2.3835475477407015e-30
2,130,1.2299912594518387e-30
2,131,6.022969453588594e-31
2,132,2.1375316852743468e-30
2,133,1.2510369911591415e-30
2,134,1.3673739784148551e-30
2,135,2.431362175450248e-30
2,136,1.3612095052442015e-30
2,137,1.8796201016258838e-30
2,138,8.971787641022796e-31
2,139,9.781287121361956e-31
2,140,2.131766674912012e-30
2,141,1.194771528532119e-30
2,142,1.150938548658368e-30
2,143,9.411063223881867e-31
2,144,1.7016953562807375e-30
2,145,5.619300260350661e-31
2,146,1.3950314921326047e-31
2,147,1.4218816826860706e-30
2,148,1.1102230246251627e-16
2,149,1.9491705114061076e-30
3,4,1.4450100774107597e-30
3,5,1.2035883805348903e-30
3,6,1.6105089469991462e-30
3,7,2.1949772065558153e-30
3,8,2.0320548362504087e-30
3,9,1.4629716153082173e-15
3,10,1.0511576875111437e-30
3,11,2.3759012303771002e-30
3,12,1.996933236716363e-30
3,13,1.4927893998611019e-30
3,14,1.2002601968016645e-30
3,15,1.1014892207060304e-30
3,16,8.816488386736654e-31
3,17,1.3961541058206148e-30
3,18,8.779120950159948e-31
3,19,2.645111343067906e-30
3,20,1.8221976375898887e-30
3,21,2.4718811978179034e-30
3,22,1.1788572337057432e-30
3,23,1.120846602400578e-30
3,24,7.529230818327198e-31
3,25,1.1230836792665391e-30
3,26,2.3017638240945925e-30
3,27,2.701419111308013e-30
3,28,7.374119922616422e-31
3,29,1.454880004810048e-30
3,30,1.8419304440636678e-30
3,31,1.6083575074267495e-30
3,32,6.955722000050873e-16
3,33,4.259235818997321e-30
3,34,2.113353015154531e-30
3,35,1.714468109252108e-30
3,36,6.0147078562855884e-31
3,37,2.120369203602953e-30
3,38,2.182218285407507e-30
3,39,9.34413244239161e-31
3,40,1.4331095129190804e-30
3,41,1.2108518832209491e-30
3,42,8.605250537744904e-31
3,43,1.305269817217422e-30
3,44,1.6595000268370625e-30
3,45,1.4230537517962051e-30
3,46,3.4563533672407916e-30
3,47,1.8668644644981343e-30
3,48,2.160390556437969e-30
3,49,1.3719646438786851e-30
3,50,1.6773942503401935e-30
3,51,8.55614347644925e-31
3,52,9.304972633820062e-31
3,53,2.0311199837317122e-30
3,54,1.5444805434696444e-31
3,55,9.28730188297966e-16
3,56,1.8002117107132153e-30
3,57,1.3994956619042565e-30
3,58,8.495836892096982e-31
3,59,2.8324228655375528e-30
3,60,1.294648424784924e-30
3,61,5.919259261496579e-30
3,62,2.0664994163696422e-30
3,63,1.3232243821715502e-30
3,64,1.245623262245438e-16
3,65,1.1687403325903542e-30
3,66,2.34958770161127e-30
3,67,1.981239123227235e-30
3,68,2.783837005602023e-30
3,69,3.2111098832222454e-30
3,70,1.975110779294279e-30
3,71,1.6641780390025024e-30
3,72,1.2485393473552445e-30
3,73,2.2193117369443758e-30
3,74,1.1470182619555468e-16
3,75,1.1129492743205862e-30
3,76,9.726393487329117e-31
3,77,8.829132447456933e-31
3,78,3.349976848230511e-30
3,79,1.1372490183754586e-30
3,80,2.1459102647297e-30
3,81,1.7691016499713924e-30
3,82,1.5122843868338418e-30
3,83,6.739990448897919e-31
3,84,1.2088004582908226e-30
3,85,1.4326847379442373e-30
