cluster_id,dominant_space_group_symbol,fraction,n_labeled,cluster_size
132,Cm,0.9985779583544947,9845,9845
133,P2/m,0.9838495154854645,10526,10528
134,Fm-3m,0.9001838718150775,15228,15228
135,Cmcm,0.14228872934867226,11561,11565
136,P3m1,0.9716291313249488,6838,6840
137,R-3m,0.951337841811232,6802,6802
138,F-43m,1.0,16977,16979
139,I4mm,0.8182507583417593,7912,7913
140,Immm,0.6660929432013769,13944,13949
141,F-43m,0.9711405263967985,12994,12995
142,P-6m2,0.32017412188531974,6662,6663
143,I4/mmm,0.3076321704290042,10233,10244
144,P-6m2,0.48743634694047916,11979,11981
145,Pmm2,0.8297826554766516,9294,9296
146,C2/m,0.6599404872605542,10754,10757
147,Pm,0.7902028150282611,9023,9023
148,Imm2,0.43102880658436216,12150,12153
149,Immm,0.6030111812243995,9033,9033
