cluster_i,cluster_k,epsilon
0,1,2.560747686202153e-15
0,2,1.4810117265295732e-15
0,3,1.1550835734394456e-15
0,4,1.833719439065075e-15
0,5,1.3669227652175134e-15
0,6,1.2845973606128042e-15
0,7,1.6203723687373835e-15
0,8,9.255775437236939e-15
0,9,1.2154004424621149e-15
0,10,1.0309995367789483e-15
0,11,3.1907703736289175e-15
0,12,8.013653858929331e-16
0,13,1.3392311398485879e-15
0,14,3.736725092572896e-15
0,15,2.2829556283836606e-15
0,16,1.2132552313899851e-15
0,17,7.093301050788461e-16
0,18,2.6374826093039675e-15
0,19,1.0390722114505769e-15
0,20,1.381774762882885e-15
0,21,1.3227286410971017e-15
0,22,2.0646537351676805e-15
0,23,1.0565320477724426e-15
0,24,2.321277070213573e-15
0,25,1.0341592336332913e-15
0,26,8.824356049977556e-16
0,27,1.6311826845056445e-15
0,28,2.349211277431152e-15
0,29,1.9589844420638326e-15
0,30,1.9830309903525108e-15
0,31,3.0405541089855873e-15
0,32,1.856757931826971e-15
0,33,2.191220713876723e-15
0,34,1.2368274255944022e-15
0,35,9.0633823380101e-16
0,36,9.5036772222766e-16
0,37,1.3358939245945657e-15
0,38,6.523482929667757e-16
0,39,2.252876902974911e-15
0,40,1.2060470814615181e-15
0,41,1.2044178972327759e-15
0,42,2.1429047243640926e-15
0,43,3.998012144289449e-15
0,44,1.4324701817215556e-15
0,45,1.2979905397288726e-15
0,46,3.4579470594313558e-15
0,47,1.6251890449573923e-15
0,48,6.35700362512758e-16
0,49,1.4214428850657752e-15
1,2,5.502192966691228e-16
1,3,4.877820667335264e-16
1,4,1.608343669642924e-16
1,5,9.322855677068338e-16
1,6,4.877822368485623e-16
1,7,5.784603157242129e-16
1,8,1.6401711971628083e-15
1,9,5.211845643588316e-16
1,10,2.2898390951121114e-16
1,11,1.037058852434674e-15
1,12,5.176186096621519e-16
1,13,4.767682121995865e-16
1,14,1.221768585169537e-15
1,15,1.1315294929837977e-15
1,16,5.813363711735555e-16
1,17,9.253911960426878e-16
1,18,9.238288912859043e-16
1,19,6.180356072126574e-16
1,20,1.1100877923242432e-15
1,21,7.212817821637933e-16
1,22,8.834705147852107e-16
1,23,5.425061641141833e-16
1,24,3.2264745858498845e-15
1,25,7.706442632236853e-16
1,26,4.800343841639536e-16
1,27,1.3887320548338107e-15
1,28,1.2981242145109805e-15
1,29,2.3313286084747128e-15
1,30,3.43948029263122e-16
1,31,9.509179425620428e-16
1,32,7.547271385379542e-16
1,33,1.5404109719307445e-15
1,34,7.500525612231832e-16
1,35,8.644622213545228e-16
1,36,4.937703071849577e-16
1,37,1.0742927931659714e-15
1,38,5.342041768184817e-16
1,39,6.168900405387653e-30
1,40,4.960634074236121e-16
1,41,5.58032610423343e-16
1,42,5.861986471271081e-16
1,43,1.0568147003794972e-15
1,44,5.711762230918891e-16
1,45,7.339160711647019e-16
1,46,1.19076567105156e-15
1,47,2.189220688697989e-15
1,48,4.509288544437545e-16
1,49,1.0307687860964764e-15
2,3,4.755202204274946e-30
2,4,3.6896048430783485e-30
2,5,2.1922742700684187e-30
2,6,4.70439623573608e-16
2,7,3.38414504662686e-16
2,8,8.605879070965727e-16
2,9,2.8667189779451985e-30
2,10,2.3055122593738402e-30
2,11,8.283763007226965e-16
2,12,2.012465476352328e-30
2,13,3.331612880755657e-16
2,14,2.996204424480247e-16
2,15,7.240409583480809e-16
2,16,1.21218227801449e-19
2,17,2.6249708030407147e-16
2,18,1.129847392897513e-16
2,19,4.05038430382906e-16
2,20,4.2988133509144436e-16
2,21,3.617757764402052e-30
2,22,7.870415270932014e-16
2,23,3.003276858905265e-16
2,24,2.2177902223413858e-15
2,25,2.7116022983893132e-30
2,26,5.023301245525834e-30
2,27,4.443352577510029e-16
2,28,8.407289376139942e-16
2,29,1.3357514385835827e-15
2,30,4.051693726226057e-30
2,31,5.714283673708487e-16
2,32,2.5658615022235725e-30
2,33,1.0456343249771514e-15
2,34,2.6477273706380554e-16
2,35,1.9577028858666472e-16
2,36,4.01984526114273e-16
2,37,1.0863667734599912e-15
2,38,7.135069223507028e-30
2,39,4.3782366331922775e-30
2,40,2.648186604216097e-30
2,41,2.2998013737573534e-16
2,42,1.1443942755983076e-16
2,43,7.578366003277881e-16
2,44,5.518602266407433e-16
2,45,5.687975724231976e-16
