layer,variant,label_col,n_structures,same_sg_pairs,diff_sg_pairs,mean_cos_same_sg,mean_cos_diff_sg,ratio,delta,macro_mean_cos_same_sg,null_ratio,cc_n_structures,cc_same_sg_pairs,cc_diff_sg_pairs,cc_mean_cos_same_sg,cc_mean_cos_diff_sg,cc_ratio,cc_delta,cc_null_ratio
6,centered,point_group,1633057,139865409281.0,1193571356815.0,0.1827311306562215,-0.017206716309628275,-10.61975610965188,0.1999378469658498,0.4905405679435644,1.0049790404926182,1163971,136906.0,2346564.0,0.6538487437264017,0.5346938091755752,1.222847043496814,0.11915493455082649,1.0109640408452358
7,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9931696709085929,0.9913860388664355,1.0017991296752542,0.0017836320421573681,0.9914417476813113,1.0000003862317655,1163971,136906.0,2346564.0,0.9972166809865975,0.9965317506739683,1.000687314089256,0.0006849303126292838,0.9999105769014461
7,centered,point_group,1633057,139865409281.0,1193571356815.0,0.16992804419885357,-0.017011302008291516,-9.989126294743846,0.18693934620714509,0.47751960577960495,1.0007794039151268,1163971,136906.0,2346564.0,0.6531455673237461,0.5420938520780892,1.2048569907589723,0.11105171524565682,1.0069908537950543
8,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9914367366131878,0.9894334998847012,1.0020246299814186,0.002003236728486568,0.9900432825932398,0.9999984047636826,1163971,136906.0,2346564.0,0.9966713158353606,0.995868797184563,1.0008058477713795,0.0008025186507976123,0.9999026143837778
8,centered,point_group,1633057,139865409281.0,1193571356815.0,0.15457299307152725,-0.016201228877567746,-9.540819047717381,0.170774221949095,0.4654400267761387,0.9998603105043039,1163971,136906.0,2346564.0,0.6639050024287736,0.5630650021656928,1.1790912237045887,0.10084000026308082,1.0036733412283447
9,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9899646367560568,0.9878518696352702,1.0021387489215026,0.002112767120786674,0.9889334337283011,0.9999967477230739,1163971,136906.0,2346564.0,0.9961457918851992,0.9952733467728998,1.000876588441887,0.000872445112299447,0.999881773433661
9,centered,point_group,1633057,139865409281.0,1193571356815.0,0.14353371849460791,-0.015374851150767269,-9.335616786601864,0.1589085696453752,0.4569141435342498,0.9989777374878885,1163971,136906.0,2346564.0,0.6668001488828744,0.5715089533246033,1.1667361377349201,0.09529119555827115,1.0027693149354189
10,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9887023009930311,0.9865348368641643,1.0021970477350364,0.002167464128866814,0.9879503019463955,1.0000029612722703,1163971,136906.0,2346564.0,0.9956566183927965,0.9946852353428324,1.0009765733072626,0.0009713830499641363,0.9998905038780849
10,centered,point_group,1633057,139865409281.0,1193571356815.0,0.13435197010759722,-0.014308173576808646,-9.389875611053611,0.14866014368440586,0.4450330882944439,0.9996280148276634,1163971,136906.0,2346564.0,0.6637967292790515,0.5712293876282568,1.1620493336926065,0.09256734165079472,1.0033819541655011
11,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9881123080643732,0.9860227916985462,1.0021191359707087,0.0020895163658269933,0.9876137739044049,0.9999958970278745,1163971,136906.0,2346564.0,0.9955804238265188,0.9945557098801997,1.0010303233254199,0.001024713946319089,0.9999287547701082
11,centered,point_group,1633057,139865409281.0,1193571356815.0,0.12770656702431596,-0.013043694797041896,-9.790674269170864,0.14075026182135786,0.432831056026718,0.9950808431616314,1163971,136906.0,2346564.0,0.67103828088449,0.5793972245723618,1.1581661982930038,0.09164105631212827,1.0043980708584546
12,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9872367609800482,0.9851155932208321,1.0021532171186947,0.0021211677592161138,0.9868333773510041,0.9999965270180671,1163971,136906.0,2346564.0,0.9953611278206904,0.9942618213086133,1.0011056509347107,0.001099306512077125,0.9999332697680763
12,centered,point_group,1633057,139865409281.0,1193571356815.0,0.12322972772468005,-0.01309493579136062,-9.410487358477987,0.13632466351604067,0.4259317351344548,1.0016362976754178,1163971,136906.0,2346564.0,0.6762817898484385,0.5841696255673271,1.1576805096493248,0.09211216428111135,1.0053958075977878
13,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9867311915981253,0.98460635473106,1.002158057234605,0.0021248368670653273,0.98627088318641,1.0000030209032598,1163971,136906.0,2346564.0,0.9953079246585337,0.9941981731625198,1.0011162276555827,0.0011097514960138888,0.9999339122612725
13,centered,point_group,1633057,139865409281.0,1193571356815.0,0.11967563718018454,-0.013437797468438326,-8.905896778193714,0.13311343464862285,0.4193783015924113,1.0034552216108723,1163971,136906.0,2346564.0,0.6827842623799452,0.591593847657157,1.1541436157321827,0.09119041472278822,1.0052674648583118
14,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9866268238967894,0.9844563838142321,1.0022047092367343,0.00217044008255729,0.9856530857445903,0.9999968575486404,1163971,136906.0,2346564.0,0.9954121386860831,0.9942621026180831,1.0011566729386263,0.0011500360680000155,0.9999397246222946
14,centered,point_group,1633057,139865409281.0,1193571356815.0,0.1211341142626832,-0.013638995412125305,-8.88145428621472,0.1347731096748085,0.414289548783898,1.0049414779421761,1163971,136906.0,2346564.0,0.689489024553563,0.596573792078556,1.155748096394372,0.09291523247500699,1.0060857491549013
15,raw,point_group,1633057,139865409281.0,1193571356815.0,0.9943205295879747,0.9892850591610108,1.005090009578467,0.0050354704269638395,0.9863033698057622,1.000006472619087,1163971,136906.0,2346564.0,0.9979363910253874,0.9943258546306512,1.0036311400110152,0.0036105363947362967,1.0003045380550708
15,centered,point_group,1633057,139865409281.0,1193571356815.0,0.4414684660431188,-0.04731800692124125,-9.32981955004833,0.48878647296436006,0.46604324143010994,1.0010592194864967,1163971,136906.0,2346564.0,0.6651994732049639,0.3561685507036001,1.8676535923536275,0.30903092250136377,1.085564943070104
