cluster_id,n_samples,largest_sv,top_sv_fraction
0,10836,200.49635601162515,0.4049768336804419
1,13537,236.05798907739677,0.38014580640159673
2,12237,121.16815110897272,0.9999999999998894
3,12153,283.65311269487876,0.32020806039927907
4,12707,335.7761800354939,0.5156481222672575
5,16219,503.4748843543268,0.21811263509730472
6,9683,430.4747678262273,0.44179358887668935
7,10141,321.75765430762,0.22156968620674594
8,9091,235.6780733043042,0.2933800089449999
9,12106,320.78481141235255,0.1930759513798161
10,9414,258.85578223892213,0.4438017827672308
11,10382,368.7557552040762,0.5539244593234972
12,12899,231.3628256636389,0.31225736428922235
13,11937,466.1349368666984,0.3222611287480582
14,10912,241.0674367576401,0.7361723886800674
15,11995,251.1005466077162,0.41678772119939134
16,9830,224.142817411999,0.1640039465897538
17,10592,200.51881831664537,0.5446741974936039
18,10110,278.19052551376535,0.1030226349892616
19,10556,289.600330557952,0.36777696551100203
20,9020,374.71287135563597,0.47694693754367357
21,8391,275.0773943046396,0.4652335975402314
22,12040,275.2906731809522,0.21493553338299437
23,13029,324.7152845467215,0.3311133600124535
24,10855,210.28561587891002,0.34065807481805366
25,14132,271.40990698319047,0.5873827652949216
26,10024,250.23298373779883,0.13975109764039784
27,7946,494.4994062341822,0.4872613329818655
28,7924,161.56094700451197,0.5462555204632071
29,12067,280.2136029773637,0.37928347036932797
30,10599,272.2449418600564,0.35315426348784695
31,9154,186.93344463321463,0.5000458486697172
32,9426,208.12796819552514,0.49761632237322434
33,9977,199.29088806236783,0.34159583574458624
34,10443,270.76542746842716,0.6374354826511167
35,13692,435.3049198987065,0.4342565460960682
36,9035,172.94823379185735,0.48765749756761545
37,9541,441.2834765662469,0.45816421618745645
38,9331,184.71101901785477,0.3127543550459843
39,14458,172.98899315450248,0.612539167435198
40,7342,285.37143693446126,0.5465709171931836
41,10046,362.64029027767896,0.33212067624684677
42,13995,329.9778625562508,0.2960966611246818
43,11240,196.25004794506623,0.503652622923968
44,13634,285.1554440509923,0.5101558723438503
45,11746,360.9524738238381,0.3681826818029846
46,11278,324.95649633944544,0.3963099943880487
47,16011,389.81380725601724,0.3316813078454271
48,11712,228.99121040094073,0.26600669487353457
49,13247,338.6588161554011,0.3743872118544977
50,12863,282.8878603687338,0.3399074660475811
51,9298,338.4982246655141,0.3219406378457185
52,10833,241.59470449005542,0.49358370346378677
53,8891,342.001921014684,0.2615241954311118
54,8893,299.68225858289856,0.33940532638570015
55,10390,216.87790317854063,0.393327824348149
56,11115,127.50505543841024,0.3973389110586071
57,15065,306.2813228094401,0.18816183156410737
