cluster_id,dominant_point_group,fraction
0,mmm,0.9455680931090767
1,mmm,0.9429396308430921
2,-43m,0.9885907365557189
3,mm2,0.9659897913892588
4,3m,0.961474786343908
5,2/m,0.8301361618897164
6,4mm,0.5175605125771239
7,2/m,0.9757755910892443
8,6/mmm,0.24007863373878854
9,-43m,0.9969223631302196
10,-3m,0.9792339767486814
11,4mm,0.8872280896327477
12,m,0.9862063709800335
13,mmm,0.7659243032737009
14,m,0.9882883880613544
15,4/mmm,0.8519096319408331
16,mm2,0.9760343428880476
17,m,0.9913224059927316
18,3m,0.6995006808896959
19,-43m,0.9994438691366547
20,6/mmm,0.490083784070421
21,4/mmm,0.9982575076914699
22,m,0.9921347655103598
23,4/mmm,0.873720696035036
24,-43m,0.9917661409776074
25,m-3m,0.9522563386834147
26,-42m,0.8007412734413896
27,2/m,0.9830706005029749
28,4/mmm,0.8979378158146311
29,3m,0.8071905623868673
30,-6m2,0.4105644787319253
31,mmm,0.9444468103228004
32,mmm,0.9244608800432127
33,mmm,0.9101848120214174
34,mmm,0.27761320355480323
35,-3m,0.9770007040600798
36,mm2,0.9544669831678895
37,mm2,0.9908779931584949
38,-43m,0.9941518869729183
39,4/mmm,0.9906530447473838
40,mmm,0.9102427700938195
41,m-3m,0.9568324607329843
42,-43m,0.9897453623689365
43,mm2,0.984994640943194
44,4mm,0.8508637039315188
45,m-3m,0.5974437404413371
46,-42m,0.9478423264189956
47,mm2,0.9609685926636298
48,2/m,0.907092606964925
49,-3m,0.926439891766525
