cluster_id,n_samples,largest_sv,top_sv_fraction
96,9631,174.41282204830438,0.7275071080933606
97,8633,294.01046326528154,0.36161902899298776
98,8567,228.3101716724457,0.4963985294486339
99,6761,301.10544809201394,0.42080641900464133
100,11284,197.71977667169,0.5352440768598842
101,12267,420.51723643389727,0.39083719219186297
102,10043,164.3532693555871,0.7168958635413869
103,9961,326.42403657532554,0.36013072967693166
104,13680,366.0511821575125,0.5915819493226016
105,9767,464.1948656033781,0.45992818114505335
106,11871,437.6122228652846,0.28156466712498224
107,7279,241.72346839370636,0.34190628004841206
108,10357,291.0100168283715,0.6086854646251006
109,6764,346.848781682065,0.43133119239650164
110,10857,244.15055149334984,0.4100332299462551
111,14988,305.2399477743051,0.4396846140631936
112,9992,152.66676346382184,0.9999999999998872
113,10921,366.75708613184696,0.6292223627731602
114,14106,361.4979361110642,0.3429412132437218
115,10696,238.58166580295617,0.18356998393677793
116,15801,675.7166863071594,0.5265703820073871
117,7719,207.121941420952,0.44000585188778135
118,8565,264.33031231138335,0.5789220992939005
119,10831,193.28630147146555,0.7037034812398373
120,12223,301.13837201298594,0.32891987771109776
121,11237,269.2009235927194,0.49307333890311766
122,8636,398.00028026219036,0.40918411604994365
123,10595,194.0881280894283,0.4647741340691572
124,9451,373.5464358421821,0.4234662248617101
125,9180,239.7907896405371,0.29390390619616336
126,8743,451.30038722606554,0.40260111324530784
127,11266,317.0601025723779,0.5290619628262024
128,10110,188.5534817979445,0.5624932958694967
129,12222,263.7570330939869,0.4351269400276887
130,9685,346.58114780729755,0.44387185477740454
131,10848,390.4459559850896,0.3911892650607662
132,8786,371.13305039890673,0.3613709880842492
133,10640,307.68383041953524,0.4596440616466736
134,9896,198.45467883499742,0.5740265341506504
135,7149,188.77416958946472,0.5090605591753451
136,12185,427.0580162472105,0.489904146491834
137,9492,206.4494016751467,0.5571317137845968
138,10817,167.14656482160564,0.646601060972191
139,13385,368.8743938614074,0.2056868643768842
140,15707,343.6875180345195,0.37180724967156453
141,12597,384.99879526425497,0.3768848659351668
142,10437,402.13052720732264,0.40464782701079566
143,10287,460.4123627526009,0.45553227899219917
144,7323,301.7725994293988,0.29962146936600914
145,11358,244.58631967822123,0.45395866634637244
146,14401,261.50633493770795,0.3117479258069477
147,12957,402.7449223381129,0.42228294774092534
148,12576,234.1208082923365,0.41460973640891213
149,8168,276.5397461640738,0.4484359061555593
