cluster_id,dominant_space_group_symbol,fraction
0,C2/m,0.47752206549533943
1,F-43m,0.9946589518192945
2,F-43m,0.680240873165224
3,R3m,0.9225451967387451
4,Cmm2,0.3366719130061525
5,Immm,0.12949569976544176
6,P2/m,0.28473164992307
7,I4/mmm,0.300927477930495
8,F-43m,0.999609771325997
9,Pm,0.49799702415016595
10,P-6m2,0.4623024199188698
11,R-3m,0.7561739130434783
12,I-4m2,0.5836413737482358
13,F-43m,0.9998389045509465
14,C2/m,0.5266355140186916
15,Fm-3m,0.8680447506853375
16,P4mm,0.3699236785074908
17,P4/mmm,0.27343392775491543
18,F-43m,0.9994861253854059
19,Cmmm,0.10275671461980015
20,Imm2,0.4201055210099868
21,I4/mmm,0.43930149379339367
22,P2/m,0.5524438291981685
23,Imm2,0.23663051608077787
24,P4mm,0.563410485838941
25,Pmmm,0.5206567323993933
26,F-43m,0.6616305975227984
27,P4/mmm,0.6062999034833728
28,Imm2,0.47733384556281216
29,P4mm,0.5366946244757911
30,R-3m,0.9845355873595236
31,I-4m2,0.23973468098547063
32,I4mm,0.5541044776119403
33,I-4m2,0.4316831683168317
34,I4/mmm,0.5134491787669603
35,Cm,0.7289223057644111
36,Fm-3m,0.5175048274704055
37,F-43m,0.9776578073089701
38,C2/m,0.5293746715712033
39,Imm2,0.24107142857142858
40,Pmmm,0.514030323602625
41,Cmmm,0.1496114460018883
42,F-43m,0.9996999474908109
43,P2/m,0.35565697304181704
44,P3m1,0.9301484583174724
45,Pm,0.6453811659192825
46,R-3m,0.8212619690645716
47,F-43m,0.9998459761262996
48,Cmm2,0.40303151977514556
49,Cm,0.8775549556498264
50,F-43m,0.963587075976262
51,P4/mmm,0.7702755520812976
52,Pmmm,0.3617829137432934
53,Cm,0.17750935469047463
54,Cm,0.36707298256441906
55,P4/mmm,0.5600037327360956
56,P4mm,0.40666603720139743
57,P4mm,0.30463645943098
58,P6_3/mmc,0.13821085007525685
59,P2/m,0.3997853821390247
60,P3m1,0.9541076487252125
61,Immm,0.33747649885105496
62,F-43m,0.9998499962499062
63,I4/mmm,0.3736244692834243
64,R-3m,0.7682697244566148
65,Pm,0.6438730413820811
66,P4mm,0.44980466975561006
67,F-43m,0.957090810956686
68,Imm2,0.2627648651171474
69,Cm,0.7780531324345757
70,Fmm2,0.2509907529722589
71,I4/mmm,0.3876021143680923
72,Imm2,0.4278853849847927
73,F-43m,0.9998436645040256
74,Fm-3m,0.8914022620358323
75,Cmmm,0.32287468815966225
76,R-3m,0.9406609914872308
77,Cm,0.8131369185753203
78,P4mm,0.5042631986908965
79,P2/m,0.3552195526097763
80,Cmmm,0.17795521292217328
81,P4/mmm,0.5121661721068249
82,R-3m,0.9483464030003409
83,Cmmm,0.26373537061118335
84,R-3m,0.49499109528049867
85,C2/m,0.4880382775119617
86,F-43m,0.7093404023078123
87,Pm-3m,0.3966512702078522
88,Cmmm,0.43116923315019734
89,F-43m,0.9417735042735043
90,Imm2,0.3687910568168722
91,R-3m,0.5777032422935633
92,I-4m2,0.32969391564016426
93,P4mm,0.5721168631471041
94,R-3m,0.7855232228256465
95,I4/mmm,0.18119857035990358
96,Cmmm,0.5414894777014502
97,P4mm,0.6488811137838035
98,Pm,0.573173005219985
99,C2/m,0.6029176303148905
100,Imm2,0.2149561005146836
101,F-43m,0.9997273966378919
102,P-6m2,0.47133220910623946
103,F-43m,0.7294562973158981
104,I-4m2,0.3549922060874559
105,Cm,0.5935356353912336
106,Pm,0.2929348251310539
107,Cmmm,0.5618115055079559
108,Imm2,0.4133451171011931
109,Cm,0.746897810218978
110,P4/mmm,0.47343443722273804
111,Pm,0.4946982055464927
112,C2/m,0.4394505781100582
113,I-4m2,0.5006402868485081
114,I4/mmm,0.3222652647113079
115,R-3m,0.921744848750548
116,F-43m,0.9901743569983624
117,P6_3/mmc,0.14622562906182304
118,Imm2,0.37190289480270294
119,R-3m,0.8367253601646467
120,Fm-3m,0.8493989566795191
121,Pm-3m,0.2215119066645357
122,I-4m2,0.5364824619457313
123,P4/mmm,0.35013640137587476
124,I-4m2,0.4703729522481701
125,I4/mmm,0.4691358024691358
126,P4/mmm,0.4777788678504856
127,C2/m,0.25955387895686405
128,F-43m,0.9994222992489891
129,C2/m,0.21918720852764823
130,P2/m,0.24591426371181654
131,C2/m,0.4272278931070077
132,F-43m,0.9565919982168728
133,I4/mmm,0.34477791116446577
134,F-43m,0.978656853725851
135,P3m1,0.5927943760984182
136,Cm,0.6844404615212277
137,Fd-3m,0.34392798089288995
138,F-43m,0.9982236038636616
139,I4mm,0.6492857972360934
140,P4mm,0.3538666444684925
141,I4/mmm,0.21493830648959217
142,I4mm,0.36216937636495994
143,P4/mmm,0.5933690027190597
144,P2/m,0.40865191146881286
145,Fm-3m,0.8891219441631708
146,Cm,0.6494684177611006
147,Cmm2,0.3119074401414109
148,Pmmm,0.3538924827124693
149,P2/m,0.43834329632792485
