bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
-0.1,0,64165,0.197297,-0.905747,-0.142985,0.0817818,0.0514043,-0.0627351,0.101482,0.105214,-0.111563,0.0124245,0.0134154,0.0392372
0,0.1,4905,0.161071,0.62183,0.17149,0.0308637,-0.249452,0.159958,0.0303283,-0.0681403,-0.0423085,-0.0691949,-0.0374748,-0.043594
0.1,0.2,2968,0.147813,0.532933,0.198615,-0.0950685,-0.245186,0.0924412,-0.026183,-0.105397,-0.0346716,-0.102116,-0.0104196,-0.064196
0.2,0.3,2443,0.122997,0.595972,0.269219,-0.06442,-0.215522,-0.0118199,-0.0210307,-0.151154,0.0165472,-0.00359329,-0.0358424,-0.048992
0.3,0.4,2193,0.280965,0.624329,0.247125,-0.0218869,-0.185088,-0.0396285,-0.0303517,-0.110647,0.0209885,-0.0239796,0.00807884,-0.0619585
0.4,0.5,2072,0.355962,0.610209,0.250972,0.0295013,-0.201325,-0.0769961,-0.0061643,-0.117587,0.0397299,-0.00899153,-0.000198484,-0.0666267
0.5,0.6,2064,0.238676,0.657167,0.172769,0.0925161,-0.167757,-0.0879869,-0.0602313,-0.114123,0.0274781,-0.0342274,0.0553149,-0.0637322
0.6,0.7,1967,0.249763,0.581627,0.192244,0.0567193,-0.137698,-0.0992211,-0.0241056,-0.128358,0.0513313,-0.0332377,0.0270566,-0.0782824
0.7,0.8,1798,0.306619,0.677842,0.20421,0.0599789,-0.154449,-0.148588,-0.0283648,-0.150215,0.0503163,0.00318052,0.0318188,-0.0712396
0.8,0.9,1764,0.23071,0.66408,0.250073,0.0399237,-0.149431,-0.124057,-0.015621,-0.130535,0.0632451,0.0329913,0.0089118,-0.0768257
0.9,1,1827,0.278085,0.787581,0.241718,0.0590578,-0.147234,-0.130576,0.00403315,-0.0988215,0.0640999,0.0599906,0.0189997,-0.0690179
1,1.1,1753,0.278723,0.820125,0.237878,0.0385497,-0.120123,-0.0989145,-0.00802822,-0.0473427,0.0409788,0.0294254,0.0147028,-0.0653903
1.1,1.2,1678,0.186377,0.775697,0.218492,0.0424275,-0.0898409,-0.103492,-0.0170052,-0.107059,0.0489408,0.0355923,0.0200506,-0.0615191
1.2,1.3,1625,0.18885,0.788215,0.153964,0.0222688,-0.1135,-0.123643,0.01876,-0.0916279,0.0814088,0.0193144,0.0315304,-0.0946451
1.3,1.4,1652,0.124251,0.781241,0.170284,-0.0226147,-0.101437,-0.114087,-0.00858902,-0.10911,0.0827135,0.0443155,0.00947632,-0.0796549
1.4,1.5,1569,0.0509694,0.935968,0.144523,-0.0707226,-0.0843718,-0.063508,-0.0243575,-0.100827,0.0830976,0.0358966,0.0162971,-0.0717599
1.5,1.6,1533,0.0124604,0.792481,0.154967,-0.0748539,-0.0538187,-0.0902045,-0.0536711,-0.129953,0.0983011,0.0318117,0.00792514,-0.0555151
1.6,1.7,1529,-0.0416724,0.700523,0.251922,-0.0647127,-0.0132418,-0.0491669,-0.0424042,-0.143838,0.125842,0.0234285,0.0332669,-0.0682162
1.7,1.8,1540,-0.101537,0.740081,0.192001,-0.0810397,0.022447,-0.0152904,-0.0881616,-0.132722,0.135591,0.0181822,0.0261007,-0.0715056
1.8,1.9,1432,-0.254197,0.759089,0.164667,-0.10771,-0.00109728,0.0154927,-0.138002,-0.1189,0.123627,-0.0352767,0.0227551,-0.036963
1.9,2,1405,-0.222014,0.830962,0.149415,-0.0653164,0.0172562,0.0790897,-0.11973,-0.104859,0.152817,-0.0522478,0.0449593,-0.040887
2,2.1,1517,-0.432822,0.753661,0.0817488,0.0631846,-0.0037138,0.12703,-0.123961,-0.0715812,0.150865,-0.0453901,0.0420552,-0.0679562
2.1,2.2,1395,-0.367395,0.866057,0.128792,-0.136401,0.0544355,0.123954,-0.164163,-0.0875365,0.140143,-0.0170614,-0.0013446,-0.0675508
2.2,2.3,1293,-0.376396,0.827648,0.147245,-0.113666,-0.0146142,0.122953,-0.152046,-0.108554,0.189795,-0.00820283,0.0282451,-0.0568334
2.3,2.4,1393,-0.475588,0.842606,-0.000651333,0.157436,-0.0733703,0.160877,-0.109375,-0.09547,0.149884,-0.0795591,0.034516,-0.0705153
2.4,2.5,1305,-0.530431,1.02261,0.0795785,-0.0852273,0.00138501,0.11655,-0.128813,-0.0855469,0.167861,-0.012135,-0.0055092,-0.0312431
2.5,2.6,1131,-0.607679,1.03484,0.0893138,-0.15088,0.0080916,0.126821,-0.158641,-0.0772864,0.154491,-0.0243489,-0.0196101,0.00108267
