bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
-4.5,-4.25,104,-0.00851129,0.00606777,0.110738,-0.0708398,0.148558,0.146877,0.16847,0.0596588,0.00313923,0.0102983,-0.0160554,-0.0886754
-4.25,-4,271,-0.00882965,0.0780245,0.0863498,-0.0290785,0.144841,0.0994488,0.165708,0.0754565,-0.00535203,0.0323065,0.0119511,-0.0734821
-4,-3.75,704,-0.0765034,0.111867,0.123146,-0.0302419,0.167696,0.0975273,0.148006,0.0542049,-0.0191086,0.0446204,0.051785,-0.0748797
-3.75,-3.5,1522,-0.0341876,0.126872,0.0675312,0.0463871,0.128255,0.0858864,0.153941,0.0477456,-0.0118175,0.0300124,0.0255281,-0.0365139
-3.5,-3.25,2694,-0.116847,0.137872,0.0204638,0.0504426,0.0818013,0.0682937,0.0980531,0.0464648,-0.0238317,0.0177119,0.0196683,-0.0202554
-3.25,-3,4730,-0.136603,0.0895533,0.000555434,0.0737485,0.0804881,0.0345327,0.0893811,0.0300545,-0.0250064,0.00732952,0.0137769,-0.0107311
-3,-2.75,7865,-0.112064,0.153442,0.0089458,0.132414,0.0454804,0.0215913,0.0377753,0.0132849,-0.0322795,0.0356171,-0.0151104,-0.00251624
-2.75,-2.5,10239,-0.216052,0.00712252,-0.00870304,0.134096,0.0551352,-0.0218719,0.0627037,0.00907595,-0.025038,0.0091417,0.00722396,0.00195195
-2.5,-2.25,11783,-0.2216,-0.052352,-0.0308075,0.128693,0.0454149,-0.0112167,0.0393264,-0.0013523,-0.029916,-0.00340657,0.0245882,-0.00177114
-2.25,-2,9922,-0.159858,-0.0601797,-0.0353998,0.127151,0.0265257,0.00804722,0.0236293,-0.0102216,-0.0284823,-0.0209004,0.0164017,-0.00312857
-2,-1.75,9486,-0.171797,-0.0632421,-0.0172485,0.0970766,0.022105,0.0113133,0.013024,-0.0288104,-0.0396524,-0.0449014,0.00960391,-0.00700092
-1.75,-1.5,7813,-0.157174,-0.0655611,-0.0582269,0.0530918,0.00514729,0.0406282,0.0112201,-0.00605455,-0.0162039,-0.0258539,-0.0110765,0.000268766
-1.5,-1.25,6586,-0.146738,-0.0549464,-0.0838213,0.00408304,-0.0138582,0.0469023,0.00544077,0.00422167,-4.88372e-05,-0.00522387,-0.0228398,0.00107656
-1.25,-1,6173,-0.0682744,-0.0539142,-0.0763364,-0.0543258,-0.0280972,0.0542118,-0.00238473,0.0113257,0.0177905,-0.00627959,-0.0148919,-0.00268827
-1,-0.75,7905,0.068745,-0.0153192,0.0103891,-0.10378,-0.0309077,0.038628,-0.0082284,0.0277511,0.0456385,0.00635579,0.0221246,-0.0148967
-0.75,-0.5,10819,0.187676,0.00366388,0.0411515,-0.128492,-0.0173355,0.0156796,-0.0213848,0.030765,0.0474679,0.0111496,0.0352873,-0.0136061
-0.5,-0.25,11627,0.264691,0.0365501,0.0521843,-0.131492,-0.0129156,-0.0199613,-0.0547607,0.0284599,0.0325667,9.80265e-05,0.0042252,-0.00678345
-0.25,0,8144,0.24769,0.0570791,0.0712391,-0.14282,-0.0355871,-0.0724464,-0.111197,0.00767426,-1.06938e-05,-0.00146889,-0.0278917,-0.0059556
0,0.25,7446,0.322778,0.0195443,0.136596,-0.124284,-0.0805929,-0.104978,-0.121462,-0.064699,0.041036,0.016545,-0.133622,-0.0213998
0.25,0.5,2105,0.305876,-0.00636756,0.0042985,-0.116561,-0.0890661,-0.0746814,-0.0998327,-0.0319164,0.036034,0.0297951,-0.0972601,-0.0175431
0.5,0.75,1106,0.342248,-0.0203374,-0.0993821,-0.117409,-0.102921,-0.0135397,-0.0389536,-0.0338683,0.0173975,0.0151716,-0.057881,0.0445087
0.75,1,773,0.285944,-0.0478117,-0.158344,-0.109626,-0.16083,-0.0149018,-0.0347054,-0.0910905,0.0192723,-0.00766479,-0.00358983,0.117902
1,1.25,668,0.320232,-0.0524318,-0.176997,-0.127149,-0.244955,-0.00609846,0.0144648,-0.182411,0.00774898,-0.0186855,0.0484766,0.188014
1.25,1.5,420,0.366797,-0.0721148,-0.158422,-0.120716,-0.212655,-0.0189399,0.0135875,-0.153228,0.00861388,0.00286038,0.0654912,0.185593
1.5,1.75,328,0.43432,-0.0953059,-0.155795,-0.148976,-0.248155,-0.0446897,0.044244,-0.181842,0.00931423,0.00920084,0.114669,0.251885
