bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
-0.1,0,64165,0.225292,0.0395755,0.0573336,-0.0347514,-0.00726364,-0.0219087,-0.0155457,0.00666313,0.00484196,0.00202727,0.0102886,-0.000175508
0,0.1,4905,-0.156353,-0.0510568,-0.0120001,0.0243857,-0.0411911,-0.00739805,0.00589973,-0.0168378,0.00724464,-0.00942217,0.0215815,0.0442177
0.1,0.2,2968,-0.119754,-0.0622134,-0.0309292,0.0377061,-0.0248704,0.00402414,0.0114735,-0.0231275,0.0149703,-0.0104904,0.0253018,0.0400233
0.2,0.3,2443,-0.14812,-0.0543824,-0.0274482,0.0613214,0.000257122,-0.00473849,0.00705276,-0.0250544,-0.00483111,-0.0122496,0.0179758,0.0272393
0.3,0.4,2193,-0.14839,-0.071133,-0.012177,0.0641278,-0.00607362,0.00192077,0.00925446,-0.0216056,-0.0035694,-0.0185016,0.0106098,0.0221625
0.4,0.5,2072,-0.150185,-0.0753077,-0.00855981,0.0697009,-0.00833795,-0.00316132,0.00612923,-0.0225304,-0.00320344,-0.0243906,0.00538628,0.0157788
0.5,0.6,2064,-0.153538,-0.0714453,-0.00971396,0.0731,-0.0109867,0.00456615,0.0074002,-0.00710638,0.0117513,-0.0318576,0.00308013,0.00777794
0.6,0.7,1967,-0.138248,-0.0655033,-0.0146732,0.0751543,-0.0069343,0.0092631,0.00104081,-0.0164935,-0.00167954,-0.0355075,-0.000261433,0.00801257
0.7,0.8,1798,-0.160782,-0.0774873,-0.0133179,0.0785245,-0.00184305,0.00212262,0.00181924,-0.0178244,-0.00385518,-0.0389973,0.00435948,0.00675548
0.8,0.9,1764,-0.170401,-0.0536147,-0.0131226,0.0716138,0.000724438,-0.00227114,0.0112836,-0.0212151,-0.0104453,-0.0348784,-0.000947006,0.0133227
0.9,1,1827,-0.190135,-0.0586816,-0.00384718,0.0685632,0.00199713,0.00109396,0.0115037,-0.0186754,-0.00867412,-0.0369975,0.00559763,0.0153208
1,1.1,1753,-0.193659,-0.0580639,0.00562226,0.0585819,-0.00424403,0.00582959,0.0122328,-0.0227386,-0.00933696,-0.0275178,0.00715758,0.0117641
1.1,1.2,1678,-0.188071,-0.0549465,-0.0064489,0.0603963,0.00892557,0.00809687,0.0102882,-0.014041,-0.00599209,-0.0311079,0.0067333,0.0124492
1.2,1.3,1625,-0.179452,-0.0665439,-0.0126211,0.0549765,0.000392091,0.017279,0.0114656,-0.0215585,-0.00151121,-0.0397338,0.00162186,0.00586068
1.3,1.4,1652,-0.177788,-0.0635943,-0.027037,0.0604018,0.00751857,0.0168399,0.00905105,-0.0210839,-0.00814315,-0.0297491,0.00705301,0.00650812
1.4,1.5,1569,-0.214421,-0.0694099,-0.037074,0.044697,0.00937398,0.0214358,0.0125446,-0.0202174,-0.0050821,-0.0231326,0.00263682,0.00342295
1.5,1.6,1533,-0.180193,-0.0582205,-0.0436345,0.0533432,0.0169092,0.0224545,0.0130623,-0.0117813,-0.00187334,-0.0231098,0.000989138,0.00444914
1.6,1.7,1529,-0.16794,-0.0333631,-0.0422855,0.0529345,0.0190698,0.0295238,0.0138142,-0.00869516,0.0008768,-0.0210796,-0.0064991,0.00492941
1.7,1.8,1540,-0.177149,-0.037024,-0.0461207,0.0477948,0.0242685,0.0341487,0.0209945,-0.0069208,-0.000505926,-0.0125896,-0.00670382,-0.00153304
1.8,1.9,1432,-0.192841,-0.0236675,-0.0564559,0.0432738,0.0206351,0.0373021,0.0152188,-0.00794556,0.00245924,-0.00411385,-0.00698744,-0.00153016
1.9,2,1405,-0.213321,-0.0311572,-0.0516434,0.0394469,0.00975662,0.0369589,0.014426,0.00104621,0.00605931,-0.00529322,-0.0151315,-0.00534715
2,2.1,1517,-0.204725,0.00923419,-0.0446429,0.0314375,-0.00597618,0.0428258,0.0206441,0.0140376,0.00847426,-0.00852119,-0.0200544,-0.0118897
2.1,2.2,1395,-0.218267,-0.022525,-0.0661866,0.0223345,0.0140519,0.0484691,0.0255808,-0.00226154,-0.00401924,0.000600863,-0.0158045,-0.00163126
2.2,2.3,1293,-0.219255,-0.0114683,-0.0761492,0.0327657,0.00610163,0.0376429,0.0310869,0.00963872,0.00266039,-0.00289361,-0.0152789,0.00109039
2.3,2.4,1393,-0.230426,0.0120913,-0.0458092,0.0277895,-0.0244328,0.0370646,0.0269998,0.0197965,0.0239131,-0.0192638,-0.0344543,-0.0132656
2.4,2.5,1305,-0.264821,-0.0020734,-0.0704994,0.017397,0.0105267,0.0230856,0.0279456,0.00892185,-2.33153e-05,0.000160287,-0.0215013,-0.0089062
2.5,2.6,1131,-0.27215,3.36605e-05,-0.0844066,0.0101931,0.0145,0.0249266,0.0211254,-0.000554934,-0.00985335,0.00820549,-0.0165753,-0.00420698
2.6,2.7,1151,-0.256516,0.00887869,-0.0776828,0.0213418,0.0264343,0.0205314,0.0199098,0.0128804,-0.00666371,0.0139425,-0.0106145,-0.0101199
2.7,2.8,1080,-0.28265,-0.0292779,-0.0877594,0.0125491,0.0321246,0.0209983,0.0155501,0.00178821,-0.00958269,0.0149697,-0.0126527,-0.0161523
2.8,2.9,1135,-0.245442,0.021357,-0.0877186,0.0241284,0.033784,0.0460663,0.0199709,0.00917904,-0.0171337,0.0190295,-0.0176022,-0.0098981
2.9,3,1090,-0.253484,0.0286426,-0.0826756,0.029698,0.0271177,0.0286263,0.0238738,0.00529932,-0.0215215,0.00913068,-0.0111082,-0.0125404
3,3.1,1090,-0.276974,-0.038909,-0.0814683,0.0147651,0.036093,0.0265088,0.0215523,0.0012443,-0.0165738,0.0118417,-0.0101039,-0.0219481
3.1,3.2,1089,-0.27963,-0.0116218,-0.0814643,0.023495,0.0351011,0.0186632,0.0251187,0.00301905,-0.0236133,0.0187153,-0.0115518,-0.0138805
3.2,3.3,971,-0.261745,0.0119926,-0.0960596,0.0161757,0.0405784,0.0337295,0.0190848,0.00340958,-0.0263281,0.0157908,-0.0160949,-0.0198074
3.3,3.4,902,-0.285431,-0.00127181,-0.107454,0.00432028,0.0361379,0.0384585,0.0114648,0.00223305,-0.0215626,0.0330139,-0.036174,-0.0185286
3.4,3.5,896,-0.301659,-0.0052699,-0.0869582,0.0029965,0.0342458,0.0322919,0.037784,-0.00135648,-0.0124549,0.0338757,-0.0357138,-0.0173372
3.5,3.6,842,-0.274025,-0.0124306,-0.109559,0.0120044,0.0516931,0.0331826,0.0194493,0.00282004,-0.0113017,0.0259727,-0.0254958,-0.0270798
3.6,3.7,778,-0.266625,0.00316018,-0.0971528,0.000351984,0.0433538,0.0584807,0.0329636,-0.00660797,-0.0091002,0.0104567,-0.0352749,-0.0279354
3.7,3.8,782,-0.302448,-0.0162213,-0.0766501,0.00755221,0.030791,0.0417108,0.0394364,-0.00454938,-0.0126914,0.0340398,-0.0302759,-0.0264805
3.8,3.9,703,-0.295699,-0.0420316,-0.0928583,-0.00509501,0.0336824,0.0449056,0.0280613,0.00336737,-0.0158403,0.0291434,-0.0505682,-0.0244435
3.9,4,632,-0.291232,-0.0197147,-0.083263,-0.00206799,0.040627,0.0470443,0.032262,0.00409282,-0.0191883,0.0335065,-0.042814,-0.0268305
4,4.1,663,-0.277264,-0.0459548,-0.100592,0.00176371,0.0294273,0.0511086,0.016944,0.00500233,-0.0120623,0.0493158,-0.0461977,-0.0293575
4.1,4.2,552,-0.304562,-0.0162147,-0.0984214,0.00516882,0.0217264,0.0442853,0.0136958,0.0107496,-0.0279348,0.0551674,-0.0403501,-0.0272434
4.2,4.3,502,-0.284974,-0.0206341,-0.125861,-0.0061742,0.0239381,0.0345072,0.0170812,0.0141341,-0.0144859,0.0460916,-0.0493338,-0.0313777
4.3,4.4,506,-0.304809,-0.0594382,-0.145229,-0.0308144,0.0186086,0.0325979,0.0148143,0.00321115,-0.00763233,0.0538722,-0.0539094,-0.0388665
4.4,4.5,498,-0.295422,-0.0516683,-0.119032,-0.030093,0.0325309,0.0385372,0.0371706,0.00626745,-0.0093675,0.0667716,-0.0511997,-0.0408293
4.5,4.6,444,-0.297071,0.0302072,-0.140779,-0.0330497,0.0331305,0.0482722,0.0331038,0.0033033,-0.00848737,0.0423648,-0.0516402,-0.0371427
4.6,4.7,387,-0.360243,0.0219429,-0.158944,-0.05058,0.017513,0.0383401,0.0233513,0.0152397,-0.0185228,0.0555435,-0.0593196,-0.0331414
4.7,4.8,410,-0.321458,-0.0103078,-0.144721,-0.0528711,0.024333,0.0366132,0.0174115,0.0174029,-0.0171903,0.0598835,-0.0543111,-0.0448116
4.8,4.9,358,-0.345337,0.00223371,-0.151481,-0.0516376,0.0178039,0.0530506,0.0115132,0.0103284,-0.0241727,0.0750006,-0.059748,-0.0441267
4.9,5,371,-0.303341,-0.041509,-0.135383,-0.0276428,0.00920299,0.0713802,0.00839727,0.0150053,-0.0107873,0.0821553,-0.0744704,-0.0410226
