bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
46,47,147,-0.29323,-0.9996,0.383525,-0.107566,0.2213,0.736471,0.294153,0.0125266,0.232181,-0.202829,-0.256133,-0.71879
47,48,107,-0.301554,-0.670619,0.160093,-0.0638901,0.172948,0.65089,0.284975,0.150927,0.212725,-0.216186,-0.244744,-0.754925
48,49,112,-0.369043,-1.14386,0.438205,-0.346343,0.131735,0.780673,0.277263,0.0421758,0.239265,-0.0909953,-0.323062,-0.722121
49,50,88,-0.17991,-0.790515,0.161642,-0.24814,0.192735,0.775206,0.218787,0.0673389,0.156302,-0.179316,-0.331904,-0.70281
50,51,75,0.494737,-0.502454,-0.172683,-0.291322,0.423212,0.679442,0.357942,0.0985887,0.216466,-0.239236,-0.330312,-0.833973
51,52,64,-0.296796,-0.742453,0.213414,-0.281293,0.253553,0.638594,0.441992,0.159877,0.280307,-0.18781,-0.266277,-0.82469
52,53,50,-0.435478,-1.28624,0.390643,-0.159172,0.344168,0.830678,0.318183,0.191161,0.274956,-0.162238,-0.368487,-0.80981
53,54,40,-0.199921,-0.777353,0.0805248,-0.412056,0.127541,0.653849,0.42184,0.14801,0.212583,-0.305052,-0.303041,-0.843971
54,55,50,-0.13777,-1.30426,0.36872,-0.466652,0.198853,0.83131,0.378283,0.14791,0.301161,-0.195238,-0.314995,-0.76791
55,56,40,0.448098,-1.20875,-0.21934,-0.605393,0.0687342,0.647167,0.536654,0.158724,0.305422,-0.113326,-0.496593,-0.674804
56,57,39,1.01924,-1.40843,-0.272376,-0.433832,0.26874,0.650488,0.462923,0.232577,0.466479,-0.248156,-0.471791,-0.883854
57,58,37,0.393017,-1.53191,0.104615,-0.166065,0.455296,0.738749,0.675275,0.203036,0.461566,-0.323412,-0.499257,-0.965441
