bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
0,0.02,5000,20.5622,-8.14374,-1.64129,-0.81458,0.5425,-3.07978,0.744328,-0.739843,-0.243537,-0.139737,-0.588265,-0.367371
0.02,0.04,5000,25.3012,-9.83125,-1.2864,-0.169689,0.709356,-3.3095,0.913182,-0.970152,-0.282949,-0.339311,-0.256822,-0.564029
0.04,0.06,5000,27.0293,-10.4359,-1.10389,0.0596236,0.808908,-3.43581,0.888596,-1.01452,-0.286785,-0.384062,-0.145516,-0.596338
0.06,0.08,5000,26.8118,-10.0648,-0.990618,0.0476742,0.744282,-3.25397,0.91959,-0.938627,-0.356552,-0.462471,-0.157006,-0.563093
0.08,0.1,5000,26.9028,-10.1981,-0.939285,0.0782037,0.754458,-3.29897,0.92367,-0.965392,-0.302401,-0.471169,-0.100318,-0.51888
0.1,0.12,5000,26.3424,-10.4382,-0.870352,-0.0213236,0.735387,-3.50341,0.883859,-0.933502,-0.28382,-0.491773,-0.166263,-0.445579
0.12,0.14,4783,25.2268,-10.2314,-0.925512,-0.186234,0.710171,-3.47519,0.918005,-0.916543,-0.284096,-0.526328,-0.199197,-0.434843
0.14,0.16,3809,24.1975,-9.70166,-1.06039,-0.327175,0.709579,-3.31716,0.906378,-0.805043,-0.318723,-0.443289,-0.267179,-0.414968
0.16,0.18,3284,23.5822,-9.4667,-1.07594,-0.42267,0.715245,-3.31565,0.883263,-0.79565,-0.288551,-0.459038,-0.261708,-0.370864
0.18,0.2,3065,23.7813,-9.83222,-1.04341,-0.383324,0.772109,-3.24631,0.887048,-0.845512,-0.374931,-0.423012,-0.283824,-0.318674
0.2,0.22,2616,23.9895,-9.47782,-0.845974,-0.358721,0.700726,-3.18272,0.83215,-0.851213,-0.324731,-0.572233,-0.208094,-0.406287
0.22,0.24,2377,23.6027,-9.09722,-0.781554,-0.349049,0.776334,-3.15822,0.769246,-0.757925,-0.318001,-0.540411,-0.176985,-0.406082
0.24,0.26,2024,23.1366,-9.00142,-0.801202,-0.420448,0.92177,-3.27799,0.722645,-0.735675,-0.245612,-0.44912,-0.253868,-0.352785
0.26,0.28,1695,22.9566,-8.77214,-0.818234,-0.493362,0.939313,-3.18392,0.609758,-0.72885,-0.190424,-0.350684,-0.313292,-0.250894
0.28,0.3,1517,21.9589,-8.38833,-0.860159,-0.645091,0.952165,-3.22777,0.530289,-0.681612,-0.173783,-0.46382,-0.332663,-0.312818
0.3,0.32,1279,21.7917,-7.99962,-0.912019,-0.561567,0.986897,-3.11565,0.526497,-0.63641,-0.217837,-0.508656,-0.327483,-0.298174
0.32,0.34,1054,21.114,-8.01695,-0.998831,-0.654944,1.19614,-3.42248,0.48115,-0.737933,-0.190667,-0.479824,-0.416342,-0.170356
0.34,0.36,992,20.817,-7.65236,-1.00646,-0.724321,1.19701,-3.3161,0.448801,-0.78665,-0.205547,-0.520637,-0.492145,-0.170578
0.36,0.38,918,21.1596,-7.49122,-1.19337,-0.740574,1.20513,-3.30128,0.485753,-0.725439,-0.326808,-0.36576,-0.462718,-0.233964
0.38,0.4,721,21.8643,-8.08816,-0.905599,-0.681431,1.26891,-3.30168,0.379753,-0.714033,-0.322806,-0.518086,-0.604676,-0.178098
0.4,0.42,717,21.7572,-8.03208,-1.08968,-0.66423,1.24141,-3.50692,0.420892,-0.760399,-0.220566,-0.595143,-0.456825,-0.106761
0.42,0.44,650,21.5379,-7.81897,-1.10682,-0.80573,1.28099,-3.51366,0.442686,-0.725727,-0.211085,-0.49126,-0.626449,0.0528657
0.44,0.46,605,21.0746,-7.53305,-1.25355,-0.696811,1.33607,-3.56026,0.343721,-0.701553,-0.241195,-0.310385,-0.478985,-0.115405
0.46,0.48,513,22.0629,-8.17087,-1.09705,-0.746522,1.34166,-3.49873,0.334811,-0.776223,-0.2349,-0.515947,-0.542135,-0.00537087
0.48,0.5,493,21.705,-7.48761,-1.13692,-0.711249,1.42251,-3.34562,0.252146,-0.573025,-0.345903,-0.181452,-0.512074,-0.0150624
0.5,0.52,478,22.7814,-7.69399,-1.06129,-0.604088,1.48052,-3.53706,0.384791,-0.714797,-0.24023,-0.266887,-0.445735,0.044543
0.52,0.54,466,21.3571,-7.19529,-1.29072,-0.841079,1.25143,-3.40091,0.331179,-0.606357,-0.403179,-0.225023,-0.517223,0.078315
0.54,0.56,464,22.1531,-7.03278,-1.23805,-0.823179,1.12061,-3.40484,0.144592,-0.538648,-0.356725,-0.137523,-0.462207,0.108212
