bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
2,2.05,77,19.251,-7.38936,-0.638792,0.996457,0.905923,-2.31458,-0.522063,-0.80831,0.173471,-0.620074,-0.763606,1.57819
2.05,2.1,61,18.8856,-7.48163,-1.0175,0.94713,0.670172,-2.13345,0.252489,-0.77601,0.260965,-0.373274,-0.876941,1.99216
2.1,2.15,61,16.779,-7.00093,-0.688509,1.33959,0.878211,-2.35235,-0.459369,-0.477184,0.425346,-0.219514,-0.455192,2.16615
2.15,2.2,64,19.8111,-7.34645,-0.823166,1.3839,0.0327919,-1.86795,-0.45027,-0.491659,0.319569,-0.664673,-0.654394,1.93396
2.2,2.25,75,16.8078,-7.97837,-0.510689,1.62535,-0.140802,-1.95325,-0.326525,-0.571414,0.20906,-0.432522,-1.04524,2.42297
2.25,2.3,67,19.5383,-7.58039,-0.130935,1.18091,-0.294892,-2.07006,-0.391106,-0.00524186,0.287263,-0.40674,-1.06337,2.45671
2.3,2.35,83,15.7337,-5.92985,-0.421636,1.76434,-0.145423,-1.6527,-0.03604,0.401118,0.551027,-0.542997,-1.11343,2.38479
2.35,2.4,79,17.9516,-7.87262,0.139223,1.91051,-0.79568,-1.63149,-0.830267,0.169689,-0.0548175,-0.716249,-1.00746,2.61901
2.4,2.45,66,16.2327,-7.53071,0.127078,1.95593,-0.785144,-1.9071,-0.689247,0.21281,0.522502,-0.824382,-0.967385,2.64574
2.45,2.5,60,15.1798,-8.24479,-0.0937683,1.65973,-0.489858,-1.4406,-0.321051,-0.0287731,0.228236,-0.647595,-1.3873,2.65068
2.5,2.55,68,16.3301,-7.52307,-0.149181,1.45904,-0.0522172,-1.93694,0.0426942,-0.266788,0.328541,-0.791586,-1.30727,2.49003
2.55,2.6,62,17.9765,-7.93628,0.412096,1.14344,-0.0696983,-1.71175,-0.225775,-0.011338,0.355693,-0.818529,-1.01831,2.07852
2.6,2.65,51,18.0816,-6.50121,0.240833,1.0798,-0.268857,-1.45873,-0.0140532,0.389968,0.362807,-0.734695,-1.22669,2.13393
2.65,2.7,38,19.0664,-6.78555,-0.131424,0.749762,0.179979,-1.97311,0.180556,-0.0757887,0.398312,-0.554248,-0.792471,2.34916
2.7,2.75,45,18.1015,-7.02481,-0.0707165,0.942478,0.390525,-2.28286,-0.036421,-0.356984,0.10622,-0.94973,-0.792158,2.18652
2.75,2.8,50,19.2846,-7.63653,0.217377,1.19905,-0.192557,-1.58021,-0.474243,-0.173148,0.348432,-1.11011,-0.723867,1.93074
2.8,2.85,38,20.8371,-6.98568,0.0802546,1.18609,0.0981022,-1.92066,-0.302647,-0.349852,0.516302,-0.956929,-0.645356,1.74777
2.85,2.9,40,21.4089,-6.95612,-0.0930108,0.714746,0.757857,-2.02462,-0.000575523,-0.641319,0.314197,-0.967989,-0.238332,1.79917
2.9,2.95,50,19.5981,-7.07831,0.406092,0.503011,0.413828,-1.40244,0.0972409,-0.161801,0.569694,-1.0128,-0.93311,2.16243
2.95,3,39,17.5627,-7.24524,0.0788504,1.07428,0.552696,-1.76649,0.0906204,-0.326122,0.230908,-0.931312,-1.10665,2.56359
3,3.05,41,20.0463,-8.13409,0.0901839,1.22487,0.24296,-2.22011,-0.284437,-0.432912,-0.176759,-1.02628,-0.585375,2.17626
