bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
0.8,0.82,178,23.2487,-5.73347,-1.62303,-0.0478194,1.07781,-2.34191,0.333438,-0.370522,0.355404,-0.670763,0.123627,0.919724
0.82,0.84,157,24.035,-6.01357,-1.56246,-0.182376,0.909133,-2.39948,0.325477,-0.624223,0.382262,-1.0175,0.0968536,0.685011
0.84,0.86,131,23.388,-5.55353,-1.70578,0.0383639,0.923406,-2.43938,0.182085,-0.410156,0.470887,-0.660523,0.167258,0.619327
0.86,0.88,137,22.7129,-4.63871,-1.75233,0.129048,1.11302,-2.22955,0.248689,-0.481283,0.359242,-0.397751,0.0873476,0.743214
0.88,0.9,146,24.0649,-5.53222,-1.38945,-0.0794223,1.23573,-2.3721,0.169169,-0.489768,0.361296,-0.837869,0.240717,0.717074
0.9,0.92,124,23.1765,-5.45566,-1.41488,0.427131,0.925835,-2.61139,0.436281,-0.33819,0.69921,-0.353693,0.0852594,0.842934
0.92,0.94,136,22.8173,-6.08709,-1.539,0.014656,1.15955,-2.58833,0.110342,-0.555225,0.545403,-0.607574,0.283431,0.85246
0.94,0.96,108,22.7409,-5.63523,-1.78287,0.276048,1.02247,-2.1942,-0.0206958,-0.598406,0.654737,-0.280701,-0.0153658,1.03541
0.96,0.98,128,20.8312,-4.87881,-1.65317,0.0841745,1.16671,-2.85003,0.431819,-0.788928,0.508684,-0.61743,-0.0447734,0.900437
0.98,1,128,20.7935,-4.84257,-1.80009,0.420823,1.13385,-2.30059,0.147217,-0.62412,0.490075,-0.262422,0.113542,0.974109
1,1.02,97,20.8554,-6.33804,-1.19204,0.762872,1.44717,-3.01061,0.209146,-1.02111,0.47296,-0.659131,0.0652766,1.39255
1.02,1.04,103,21.875,-5.83169,-1.61824,0.531636,1.07862,-2.97859,0.132428,-0.788511,0.389937,-0.287391,-0.0753859,1.33914
1.04,1.06,111,20.7163,-5.25706,-1.81842,-0.136227,1.06369,-2.52099,0.309432,-0.662389,0.513419,-0.526879,0.123739,0.895806
1.06,1.08,88,21.031,-6.23697,-1.60752,0.0833733,0.419616,-2.51651,-0.0744398,-0.565345,0.399264,-0.321939,-0.00830192,1.17756
1.08,1.1,105,21.4809,-5.42016,-1.61549,0.0802828,1.24043,-2.80309,-0.327239,-0.434254,0.559645,-0.48511,0.123295,0.837444
1.1,1.12,104,22.0493,-5.77481,-1.73796,0.47743,0.873555,-2.67991,0.261962,-0.834675,0.51687,-0.373539,-0.0867728,1.26749
1.12,1.14,120,19.3052,-4.76906,-1.70373,0.917239,0.846007,-2.69123,0.10837,-0.791313,0.391082,-0.52461,-0.0396793,1.52936
1.14,1.16,89,21.0534,-4.28315,-1.88673,0.686685,0.71139,-2.3464,0.346982,-0.416889,0.568825,-0.466789,0.123121,1.4511
1.16,1.18,90,22.3927,-4.9872,-2.08045,0.433103,0.770844,-2.32478,0.118793,-0.680422,0.391338,-0.68868,-0.0616185,1.13507
1.18,1.2,103,21.9174,-6.44388,-1.40113,0.514514,0.252939,-2.27759,-0.300504,-0.405517,0.138481,-0.379172,-0.242463,1.24689
1.2,1.22,87,20.5998,-6.65842,-1.36392,1.08696,0.584769,-2.93038,0.0129703,-1.04042,0.58842,-0.731675,0.166637,1.55936
1.22,1.24,84,21.6098,-6.29774,-1.05172,0.2859,0.655231,-3.10388,0.0663887,-0.688688,0.495175,-0.319453,-0.0981584,1.1257
1.24,1.26,88,22.1965,-6.45932,-1.64597,0.233124,0.80021,-2.61829,0.315182,-0.772831,0.0478904,-0.72611,-0.133141,1.39032
1.26,1.28,72,21.0582,-6.44111,-1.54298,0.709162,0.469923,-2.46068,0.330939,-0.340751,0.560311,-0.360028,-0.243363,1.26791
1.28,1.3,77,20.8677,-6.22835,-1.43565,1.04357,0.641594,-2.55657,0.0729059,-0.707026,0.557365,-0.37683,-0.0836607,1.68782
1.3,1.32,88,18.2004,-5.64944,-1.316,1.14888,0.871551,-2.72248,0.0786784,-0.599573,0.546796,-0.456945,-0.0731325,1.587
1.32,1.34,99,17.7728,-4.6687,-1.61632,1.46065,0.944667,-2.77519,0.223112,-0.701628,0.469452,-0.385633,-0.319378,1.6211
1.34,1.36,75,20.5473,-6.3262,-1.3969,1.26878,0.739589,-2.75753,0.155642,-0.568609,0.181023,0.0374078,-0.139368,1.6764
1.36,1.38,76,22.7276,-5.89396,-1.0186,0.653509,0.179555,-2.3173,-0.0110962,-0.162724,0.510464,-0.542773,-0.403159,1.55768
1.38,1.4,75,20.0493,-5.69158,-1.69073,1.24573,0.537585,-2.05268,-0.132503,-0.571271,0.495571,-0.358374,-0.488762,1.57985
1.4,1.42,74,22.4518,-6.73886,-1.31953,0.642338,0.55345,-2.49039,0.0802497,-0.338446,0.817291,-0.706807,-0.203802,1.34647
1.42,1.44,60,21.3893,-7.62919,-1.12976,0.746237,0.496356,-2.07828,0.155397,-0.28492,0.777332,-0.281869,-0.236016,1.49235
1.44,1.46,79,19.2738,-7.8286,-1.09707,0.806319,0.573977,-2.57459,0.191744,-0.609834,0.699711,-0.132203,-0.0746448,1.94927
