cluster_i,cluster_k,epsilon
0,1,1.940261525225194e-30
0,2,7.171389313119338e-31
0,3,2.0161492903938124e-30
0,4,4.5605694455107495e-30
0,5,1.3071208719505206e-30
0,6,2.5629303126083903e-30
0,7,2.4261208723169734e-30
0,8,1.360346505944233e-30
0,9,9.20708310869604e-31
0,10,4.143435318864862e-30
0,11,2.2289315222717693e-30
0,12,2.2212229594810837e-30
0,13,1.5988064664396016e-30
0,14,7.42428205376004e-31
0,15,1.0065424166912982e-30
0,16,3.015598537968068e-30
0,17,1.3156928159183509e-30
0,18,2.2611719458494306e-30
0,19,1.0021709383729075e-30
0,20,2.6324780880703317e-30
0,21,8.1033685071229e-31
0,22,1.570288180972466e-15
0,23,1.33665059500531e-30
0,24,6.948948016113585e-16
0,25,2.1605397942369257e-30
0,26,2.302598757077364e-30
0,27,2.221597715394513e-16
0,28,2.660543602755522e-30
0,29,1.87674163196144e-30
0,30,4.561148405749344e-32
0,31,1.3392227069872876e-30
0,32,9.619112244852318e-31
0,33,2.0060048241113528e-31
0,34,2.750708962281892e-30
0,35,1.783530526380779e-30
0,36,5.438631031227829e-30
0,37,1.8590608997092577e-30
0,38,3.831221890241207e-30
0,39,2.721002910771671e-30
0,40,3.21517610421542e-30
0,41,4.695051964314723e-31
0,42,9.981787666851143e-31
0,43,1.6025459030487053e-30
0,44,1.361510410908783e-30
0,45,2.4272723885591083e-30
0,46,1.6214363435182434e-30
0,47,9.65994439159603e-31
0,48,4.402762102456138e-30
0,49,1.6027177664640186e-30
0,50,2.441208881888695e-31
0,51,7.185415339829039e-30
0,52,9.39367148290077e-31
0,53,1.775353162144649e-30
0,54,1.9668991848017832e-30
0,55,1.812639212438705e-30
0,56,1.243089735549619e-30
0,57,2.6341543290627418e-30
0,58,2.5332365403487576e-30
0,59,2.7693481423397662e-30
0,60,1.887923153045581e-30
0,61,3.508841768369424e-30
0,62,3.613417015215144e-30
0,63,7.953322069680128e-31
0,64,1.2873524705904948e-30
0,65,1.6795681245564104e-30
0,66,1.8383878988271196e-30
0,67,1.4427021826354217e-30
0,68,1.1010532057527085e-30
0,69,3.6875370925225765e-30
0,70,1.5773100937956956e-30
0,71,2.8697939938081736e-30
0,72,1.847258123515394e-30
0,73,1.5629541209954126e-30
0,74,3.564613616754795e-30
0,75,3.172832455534583e-30
0,76,7.757528976930181e-31
0,77,1.070724019751927e-30
0,78,7.422609387150404e-31
0,79,6.437349396348467e-16
0,80,5.190689809762367e-30
0,81,1.943567096177832e-30
0,82,4.8338547049440564e-30
0,83,6.571923821005444e-16
0,84,2.2097018105175515e-30
0,85,8.105043333176103e-31
0,86,1.7524029587994078e-30
0,87,1.4251272863839275e-30
0,88,1.8389008193370838e-30
0,89,4.561530909239824e-32
0,90,2.5519920124629103e-30
0,91,7.563629328607735e-31
0,92,1.0694960419886848e-30
0,93,1.9724776834215234e-30
0,94,8.117776857014317e-31
0,95,1.2268815001555905e-30
0,96,2.8783611952239576e-30
0,97,1.022651673703398e-30
0,98,1.1634880697501318e-30
0,99,9.42659687772714e-31
0,100,8.711708617829897e-31
0,101,6.46247849963574e-31
0,102,2.3553055168340964e-30
0,103,1.4949603351773588e-30
0,104,1.4099987222352912e-30
0,105,3.949624990169802e-30
0,106,1.3594700395199097e-30
0,107,4.565751325041159e-16
0,108,1.4898014320207967e-30
0,109,1.0144387807854934e-30
0,110,1.3207366676441742e-30
0,111,1.9217419180640625e-30
0,112,2.7048051648877307e-30
0,113,1.3260309727233252e-30
0,114,2.6109925719545483e-30
0,115,2.6387186204314566e-30
0,116,9.731612789687884e-31
0,117,1.4810583511245466e-30
0,118,1.5018628324575175e-30
0,119,6.140900093267725e-31
0,120,9.398091110207334e-31
0,121,1.8144455417641584e-30
0,122,4.7411901306751344e-30
0,123,1.1114763305142007e-30
0,124,3.389353229251367e-30
0,125,8.988268857235346e-31
0,126,2.902583805183378e-30
0,127,7.374068882491293e-31
0,128,2.5132021104046456e-30
0,129,1.4794452740861425e-30
0,130,1.1372965543955038e-30
0,131,2.988081823977141e-30
0,132,5.688474563142576e-30
0,133,8.277408499625713e-31
0,134,3.7659891405106996e-30
0,135,1.1384123379268909e-30
0,136,3.736867623790059e-30
0,137,1.1785232452101437e-30
0,138,2.769921041250524e-30
0,139,9.394228147901482e-31
0,140,4.462778629881586e-30
0,141,1.9519764234510802e-30
0,142,1.494395406764341e-30
0,143,2.369258752978664e-30
0,144,2.76621353602935e-31
0,145,1.1023401152641488e-30
0,146,1.0943831708289132e-30
0,147,4.4813697074466194e-30
0,148,8.453093910103907e-31
0,149,1.5016594651090052e-30
1,2,7.584541975702735e-31
1,3,1.8987713883023915e-30
1,4,3.50714254410405e-30
1,5,1.3082708514240474e-30
1,6,3.277291199841756e-30
1,7,1.831156721741472e-30
1,8,1.03988895048916e-30
1,9,1.0722516272289357e-30
1,10,6.896629832622722e-30
1,11,1.73756204321736e-30
1,12,1.9405892488675104e-30
1,13,1.3652400808499412e-30
1,14,6.192588294578424e-31
1,15,7.8301258662522015e-31
1,16,2.4176789553485532e-30
1,17,1.0704274724245088e-30
1,18,1.9351532412926995e-30
1,19,1.7853330383883228e-16
1,20,2.0348427183527424e-30
1,21,6.818776183184916e-31
1,22,1.2306759708909056e-15
1,23,1.1894581344237756e-30
1,24,5.865788059466594e-16
1,25,1.7224302507355677e-30
1,26,1.800960855356496e-30
1,27,6.076585542783404e-16
1,28,2.0398659946998204e-30
1,29,1.5701171567106679e-30
1,30,6.926437502014584e-32
1,31,1.2142127390110826e-30
1,32,1.0092664086595334e-30
1,33,3.0967107384055864e-31
1,34,2.204874944930388e-30
1,35,1.362885943213882e-30
1,36,2.4325747170703115e-16
1,37,1.608242718027025e-30
1,38,2.997115372195558e-30
1,39,2.136677490305282e-30
1,40,2.3230753632643646e-30
1,41,6.1262522850189415e-31
1,42,7.895220796431632e-31
1,43,1.9255073281623776e-30
1,44,1.1929784126610978e-30
1,45,1.9289718898442676e-30
1,46,1.26675956430973e-30
1,47,1.2082996068115323e-30
1,48,3.447329846342907e-30
1,49,1.3626266646113016e-30
1,50,2.759147092065314e-31
1,51,5.762651261759762e-30
