cluster_id,dominant_space_group_symbol,fraction,n_labeled,cluster_size
120,Cmm2,0.32801780085295756,10786,10788
121,P4mm,0.6407766990291263,10918,10918
122,F-43m,0.9598962350136717,14263,14266
123,Cm,0.7360190829578585,11319,11326
124,F-43m,0.9995955019820403,12361,12363
125,Fd-3m,0.3019094872951436,13302,13314
126,Pm,0.3384177003017097,11932,11933
127,R-3m,0.9790735951093346,8506,8508
128,Imm2,0.3603465511496168,15005,15007
129,F-43m,0.9908331635771033,9818,9822
130,F-43m,0.9883040935672515,14877,14882
131,P-6m2,0.5193152382025003,8879,8881
132,R-3m,0.5935885547754669,7549,7560
133,R-3m,0.8931089941853272,8083,8084
134,Immm,0.3262338149746669,10658,10661
135,I-4m2,0.42804744810363665,12814,12817
136,P4/mmm,0.24483861587670835,10317,10320
137,P4/mmm,0.35468769249722804,8117,8119
138,P4mm,0.3289674743505785,9162,9163
139,I4/mmm,0.3782854118892221,11338,11340
140,Cmmm,0.46120731826631445,10221,10223
141,Cm,0.24844512806794622,14953,15158
142,Cmm2,0.3153618906942393,9478,9482
143,R-3m,0.8723490613901573,9855,9858
144,Cm,0.6895429899302866,12910,12944
145,C2/m,0.3423773932630286,9767,9769
146,Immm,0.27246866388123386,11249,11255
147,Cm,0.7245030250648228,9256,9261
148,F-43m,0.8024646346798892,13714,13715
149,P4/mmm,0.7343455067706196,12185,12191
