cluster_id,n_samples,largest_sv,top_sv_fraction
0,10767,178.90526210529032,0.7138554954910978
1,9600,195.9384296433146,0.34553344342204534
2,10334,221.13180402152122,0.4844443028595793
3,12194,352.5178752441559,0.3521775395291507
4,10911,178.90670093421886,0.251620617353906
5,10810,232.36394430112267,0.2680091066910203
6,15858,384.6253907183168,0.456848160499841
7,7201,302.42010665780816,0.5002959660917305
8,10204,173.70534794243963,0.25914905054683224
9,10367,271.90905290197696,0.2950269042914401
10,9853,135.59604358288402,0.4817242206792553
11,10057,263.93269116592916,0.4522195136776327
12,10864,321.33473915426976,0.5645360865213791
13,15038,354.2510893943105,0.2523485965417851
14,11098,288.3624502089913,0.4357588495795612
15,9073,350.37402456015997,0.44975317777685514
16,11948,239.22164127224872,0.4846008006015542
17,10186,282.2035478880898,0.3237148758044843
18,8481,391.83742925862765,0.5667297414531839
19,11336,351.4794785390035,0.3912476706112011
20,9355,157.7455771812633,0.3996732929948847
21,11833,249.81202048177656,0.1433309331319585
22,10257,271.8003930768022,0.352612181239395
23,11613,185.5766104049632,0.2328952513306223
24,11377,307.84713398783333,0.4304238877750637
25,11271,510.1559111990969,0.49951844677110885
26,9927,300.77220252108003,0.4146954402114017
27,9330,307.91808718824296,0.31943744921528877
28,13613,182.31190716911257,0.626258447708831
29,13472,331.6616475361417,0.3516082971358657
30,10170,323.8127895050631,0.3167598184978111
31,12879,401.3041857468861,0.19422246779969116
32,10190,297.21852712406604,0.38794111480298993
33,10899,330.33447900770176,0.35776868553757346
34,7626,387.519671867046,0.3812302467190445
35,10158,369.8516807233251,0.49369377926768176
36,13055,187.83947341547136,0.5035846825225471
37,8674,294.48613314290634,0.5758695788231287
38,10089,222.3911728136138,0.4878223477856681
39,8812,266.79141180777395,0.4626183680043562
40,9760,189.42705952601162,0.5137944552881413
41,10970,259.7896359048933,0.44198395397797524
42,9015,176.4522927946941,0.18182305285792272
43,11620,174.99349370991672,0.5180177116561219
44,10511,247.16850487554532,0.3499844226513675
45,11175,518.7656319288803,0.3773946877586326
46,9435,310.29100991660005,0.43077972533922265
47,12921,294.85214339883595,0.23550491230293236
48,8398,214.10077863228378,0.12062008324942444
49,12354,304.4432372583185,0.42137485469029434
50,9656,305.00855499450506,0.25384319921287113
51,10502,262.9135827822049,0.4372026987092258
52,12234,279.19420656714664,0.5387150032100291
53,8094,341.75169251682297,0.26523682382988156
54,8689,114.61753914067445,0.9999999999998885
55,12311,266.79379479021964,0.6323963055930159
56,12770,216.61063464113957,0.3157164081698864
57,9264,376.8327279233369,0.4283220232134838
58,9755,311.7869182022329,0.32049759821700197
59,9485,471.7682203668377,0.4934042111794978
60,11886,249.52597405934534,0.32093536328018957
61,11618,312.7424032513559,0.13223432024954002
62,10776,457.13003959121903,0.3598741002581197
63,12076,314.6129229767115,0.19223578817702858
64,10662,327.63855635721103,0.24617041038756335
65,10114,269.41479612365396,0.5451816019996938
66,13810,334.4459518731717,0.4404845615626914
67,11054,584.948362300944,0.5138196196044396
68,10387,335.07019551302074,0.353696460956601
69,12439,391.7499329167139,0.3326574269889409
70,9533,211.611979002031,0.3072964650222681
71,11563,181.57597894791826,0.4153518691286675
72,11646,254.64205050141243,0.6397718575141392
73,9609,336.9753372476127,0.5011306042681567
74,12740,402.2639572693315,0.2614796891093389
75,10566,362.7555792152064,0.5656921362421413
76,12679,222.88916801107334,0.25513687709700306
77,11847,217.42920926631461,0.37401395112876046
78,13332,421.70898982761,0.3155294495418156
79,12718,256.35853860244885,0.37639811943967916
80,9602,306.1226378290841,0.3844399757301231
81,9741,257.4817177692986,0.3281829345678907
82,9158,227.1486086394338,0.5155456442104569
83,8687,338.46589638006486,0.6119378177507293
84,11580,251.72382450537688,0.3297487315291539
85,11663,307.045750399261,0.2996892281070877
86,11325,425.022681578887,0.30914620564318374
87,9680,148.4155540707026,0.484436378987847
88,10249,243.48991561816234,0.3617101923753604
89,12505,327.9050978061505,0.4245182319331902
90,7551,310.53124010650896,0.42628195179458656
91,9347,204.0578289318721,0.7223318985692009
92,11316,248.36293633131964,0.4116308911373363
93,6901,353.3848082332801,0.5332751496837103
94,11513,484.73968358736863,0.45391456783270895
95,10931,267.9851332096467,0.29737350295395826
96,13976,173.9918603826475,0.4862754017246107
97,12409,346.2815568411332,0.5452876961039257
98,12804,323.7549514555694,0.4783483547629013
99,8712,235.72105875321114,0.5044168781723397
100,10273,179.21772338465811,0.9999999999998914
101,9909,247.76185260049752,0.6288589439608019
102,9793,171.58934149365345,0.5284617222916563
103,11977,256.24104850957525,0.5050973556247857
104,12296,411.1674259837915,0.4268476056374513
105,16334,318.4320325661046,0.3687413545724758
106,9704,286.6613749788747,0.46054826213680955
107,10632,341.73552049539256,0.3555060543439617
108,12493,490.4759696110342,0.47177667360746184
109,9949,280.9761334404625,0.2561423020123182
110,6327,210.38629914210932,0.4839256947133795
111,4655,288.1941466312283,0.5897934551101274
112,8910,281.75149354078275,0.3927089673813006
113,11291,97.62671324923677,0.9999999999998869
114,12846,349.96075281033296,0.3975460164615946
115,9108,398.80974331722007,0.376681211991202
116,17378,564.0972890175466,0.37974166739738585
117,12017,195.1235984957486,0.721825996971285
118,10967,373.6617298454965,0.515375746044865
119,12498,366.62687452466065,0.5212720419997242
120,10788,178.93624429795608,0.32493739480823125
121,10918,140.70931583299532,0.6031872759709611
122,14266,319.1762611281919,0.4019263359352528
123,11326,267.717471982146,0.49180624338052115
124,12363,462.31276955114834,0.4186525119540992
125,13314,368.81288727741907,0.31835307576289584
126,11933,190.5518194308881,0.4930821658581825
127,8508,242.4423443848618,0.5388859838908961
128,15007,186.35540230154504,0.6334730163074666
129,9822,377.8745428521053,0.40948370266255313
130,14882,367.613353574076,0.3800837512418097
131,8881,125.16719751464858,0.6140206909157092
132,7560,343.1340506106091,0.17161377821316998
133,8084,388.3933809144541,0.4833372697852656
134,10661,289.15700699374776,0.41213319608253585
135,12817,430.4833820211195,0.29696986235162554
136,10320,349.71010086583794,0.2289946554276369
137,8119,285.8760495921811,0.21509204797041398
138,9163,246.14941074759267,0.5062675710957175
139,11340,286.1571562021697,0.18981746022111887
140,10223,332.61822627877996,0.3339881525362187
141,15158,239.24504189400133,0.31354945762262987
142,9482,231.20979004419345,0.4239218149752385
143,9858,209.43225840879882,0.4617404474700036
144,12944,245.5290642238928,0.455455918240788
145,9769,248.9765754825205,0.34971693540737303
146,11255,110.59106507826279,0.9999999999998884
147,9261,277.3934623824102,0.38007826778632836
148,13715,396.29488673322567,0.3493364019284523
149,12191,351.2856970070024,0.5941585830866891
