cluster_id,dominant_point_group,fraction,n_labeled,cluster_size
0,mmm,0.469078825918405,10834,10836
1,-42m,0.5073877068557919,13536,13537
2,m,0.35204707036038246,12237,12237
3,m,0.3618044613981259,12059,12153
4,-43m,0.9997638724911452,12705,12707
5,m-3m,0.6505333251125224,16219,16219
6,-3m,0.9104523858706879,9682,9683
7,mmm,0.4101577909270217,10140,10141
8,2/m,0.4275027502750275,9090,9091
9,mmm,0.289674002978653,12086,12106
10,2/m,0.5484967598002762,9413,9414
11,4/mmm,0.6839722596802158,10382,10382
12,m,0.7262153989299838,12897,12899
13,-3m,0.7528494803888702,11932,11937
14,-43m,0.9900999174993125,10909,10912
15,4mm,0.44088711022177757,11994,11995
16,mmm,0.2781113259387402,9827,9830
17,m,0.6421489944292323,10591,10592
18,6/mmm,0.23448480649312087,10103,10110
19,-43m,0.9547995830569507,10553,10556
20,-43m,1.0,9013,9020
21,-3m,0.6507747318235996,8390,8391
22,m-3m,0.4701871101871102,12025,12040
23,mmm,0.6973744818056196,13026,13029
24,mm2,0.8605251036388761,10855,10855
25,-43m,0.9767836919592299,14128,14132
26,4/mmm,0.46067079257336796,10018,10024
27,-3m,0.9163100931286182,7946,7946
28,-43m,1.0,7924,7924
29,4/mmm,0.35789473684210527,12065,12067
30,-42m,0.6302481366166619,10599,10599
31,mmm,0.4888548951048951,9152,9154
32,3m,0.44471561969439727,9424,9426
33,4mm,0.46952686447473935,9976,9977
34,4/mmm,0.7359900373599004,10439,10443
35,-43m,0.497991381199328,13691,13692
36,m,0.7561434580473766,9034,9035
37,-43m,1.0,9539,9541
38,4/mmm,0.26397082484178913,9323,9331
39,mm2,0.6557830658550083,14456,14458
40,-43m,1.0,7339,7342
41,mm2,0.7210830181166633,10046,10046
42,m-3m,0.6575919971418364,13995,13995
43,mmm,0.4148642634623943,11235,11240
44,4/mmm,0.4595803990610329,13632,13634
45,mmm,0.5015326975476839,11744,11746
46,mm2,0.4370731707317073,11275,11278
47,m-3m,0.5744361841694259,16007,16011
48,mmm,0.2656984194788552,11705,11712
49,m-3m,0.4975466143277723,13247,13247
50,4/mmm,0.46955439769811025,12859,12863
51,-3m,0.7672942442173212,9295,9298
52,m,0.9383251777305881,10831,10833
53,m-3m,0.4891964888588791,8886,8891
54,mmm,0.3157539637917463,8893,8893
