cluster_id,dominant_space_group_symbol,fraction,n_labeled,cluster_size
0,Pmmm,0.43520398744692634,10834,10836
1,I-4m2,0.5073877068557919,13536,13537
2,Pm,0.30415951622129606,12237,12237
3,Cm,0.34007795007877933,12059,12153
4,F-43m,0.9997638724911452,12705,12707
5,Fm-3m,0.6486836426413466,16219,16219
6,R-3m,0.9104523858706879,9682,9683
7,C2/m,0.16617357001972385,10140,10141
8,C2/m,0.4213421342134213,9090,9091
9,I4/mmm,0.10756246897236472,12086,12106
10,P2/m,0.5064272814193137,9413,9414
11,P4/mmm,0.6836832980157965,10382,10382
12,Pm,0.36721718229045514,12897,12899
13,R-3m,0.7523466309084814,11932,11937
14,F-43m,0.9900082500687506,10909,10912
15,P4mm,0.43755210938802735,11994,11995
16,I4mm,0.1894779688613005,9827,9830
17,Pm,0.6308186195826645,10591,10592
18,C2/m,0.14401662872414134,10103,10110
19,F-43m,0.9513882308348337,10553,10556
20,F-43m,1.0,9013,9020
21,R-3m,0.6502979737783076,8390,8391
22,Fd-3m,0.248981288981289,12025,12040
23,Cmmm,0.6727314601566099,13026,13029
24,Imm2,0.44753569783509906,10855,10855
25,F-43m,0.9758635334088335,14128,14132
26,I4/mmm,0.31762826911559194,10018,10024
27,R-3m,0.9163100931286182,7946,7946
28,F-43m,1.0,7924,7924
29,I4/mmm,0.35623704931620387,12065,12067
30,I-4m2,0.6302481366166619,10599,10599
31,Cmmm,0.4675480769230769,9152,9154
32,P3m1,0.44471561969439727,9424,9426
33,P4mm,0.4641138732959102,9976,9977
34,P4/mmm,0.7348405019637896,10439,10443
35,F-43m,0.497991381199328,13691,13692
36,Cm,0.6191056010626522,9034,9035
37,F-43m,1.0,9539,9541
38,P4/mmm,0.11648610962136652,9323,9331
39,Cmm2,0.32214997232982845,14456,14458
40,F-43m,1.0,7339,7342
41,Imm2,0.3143539717300418,10046,10046
42,Fm-3m,0.6558770989639157,13995,13995
43,Cmmm,0.38807298620382735,11235,11240
44,I4/mmm,0.45400528169014087,13632,13634
45,Pmmm,0.4555517711171662,11744,11746
46,Immm,0.28328159645232814,11275,11278
47,Fm-3m,0.5741238208283875,16007,16011
48,C2/m,0.17223408799658266,11705,11712
49,Fm-3m,0.4959613497395637,13247,13247
50,I4/mmm,0.4622443424838634,12859,12863
51,R-3m,0.7671866594943518,9295,9298
52,Cm,0.9317699196750069,10831,10833
53,Pm-3m,0.4840198064370921,8886,8891
54,Immm,0.21128977847745417,8893,8893
55,P4mm,0.4248315688161694,10390,10390
56,P2/m,0.21515342391793396,11113,11115
57,Cmmm,0.12234042553191489,15040,15065
58,P4mm,0.5661594015991747,11631,11632
59,R-3m,0.8993296921549155,8056,8058
60,P2/m,0.5063206175187381,8939,8940
61,Fm-3m,0.4971000483325278,16552,16554
62,Cm,0.6977571386226658,10121,10124
63,F-43m,1.0,13036,13038
64,P4/mmm,0.4153929539295393,9225,9228
65,Cmm2,0.350530637539701,12909,12912
66,Immm,0.23496826312752453,8665,8665
67,I4/mmm,0.5466258221461393,11099,11100
68,P6_3/mmc,0.13653581267217632,11616,11629
69,R-3m,0.47000284333238557,7034,7039
70,F-43m,0.9784319045035269,7372,7372
71,P4mm,0.398023143683703,12444,12445
72,Pmmm,0.4877351226487735,9091,9092
73,Immm,0.23978826643140713,11335,11344
74,Imm2,0.27661752661752664,9768,9769
75,Cm,0.6996355038912423,10151,10152
76,C2/m,0.5118799956202781,9133,9134
77,P2/m,0.30882216231291254,10757,10758
78,P2/m,0.30380090497737555,11050,11051
79,Pmmm,0.5361082679404071,8793,8797
80,Imm2,0.42418804952449307,11146,11147
81,Imm2,0.3881731615587741,12497,12499
82,I-4m2,0.4077420359841109,12839,12840
83,P2/m,0.3923598714744734,8403,8403
84,P3m1,0.77734375,7680,7680
85,I4mm,0.436678032148076,8212,8213
86,I-4m2,0.6904509845437222,14169,14171
87,F-43m,0.9207360733209222,13966,13971
88,P4mm,0.571020339552866,11898,11899
89,F-43m,0.9495784695201037,12336,12336
90,F-43m,0.9997189432265318,10674,10674
91,P4mm,0.4700898030127462,13808,13812
92,Cm,0.18076407506702413,14920,15079
93,P4/mmm,0.4829551932504845,8771,8771
94,C2/m,0.2387101823589262,12777,12782
95,Imm2,0.4010104199557941,9501,9503
96,P3m1,0.47034836304322497,8583,8585
97,I4mm,0.40627130197682343,10269,10270
98,P4/mmm,0.43488201192128684,12247,12249
99,P6_3/mmc,0.15701790920449812,14406,14435
100,Cm,0.7084251568062383,11798,11803
101,C2/m,0.45639484978540773,11650,11655
102,C2/m,0.16929415979935508,11164,11167
103,P4mm,0.277529912796593,9862,9862
104,Cmmm,0.5891431038204188,9266,9267
105,P4/mmm,0.22968167230462314,11529,11531
106,Fm-3m,0.8651224354731966,15110,15110
107,Pm,0.603542234332425,10276,10278
108,R-3m,0.6091730368311328,7195,7197
109,P6_3/mmc,0.11157742402315485,13820,13823
110,Pm,0.28680615267029713,10467,10467
111,R3m,0.533858054010042,7369,7370
112,P4mm,0.48752383979656705,12584,12585
113,R-3m,0.8218125960061444,10416,10418
114,Imm2,0.24005512172714746,10885,10887
115,P2/m,0.2469080278839667,8894,8895
116,F-43m,1.0,14184,14189
117,Pmmm,0.5448398576512455,8430,8430
118,Immm,0.2803424360641526,9228,9229
119,P2/m,0.4072751997280299,11766,11767
120,I4mm,0.6350850414304404,9172,9174
121,Cmm2,0.3615050413968358,12199,12200
122,C2/m,0.6984033695758645,10209,10209
123,F-43m,0.999905051272313,10532,10532
124,Cm,0.592335390946502,11664,11667
125,Pm,0.5839666840187402,9605,9607
126,P-6m2,0.4088906688025631,7491,7491
127,Cmmm,0.19998003194888178,10016,10021
128,Pm,0.3798578822703746,11399,11399
129,R-3m,0.8661458333333333,7680,7682
130,Cm,0.3713964807188319,8013,8013
131,I4/mmm,0.4128751723406512,9429,9431
132,R-3m,0.931800959838343,7918,7920
133,P4mm,0.29902932888007516,9581,9582
134,Immm,0.20484614241117882,13454,13458
135,I4/mmm,0.5128205128205128,12285,12287
136,F-43m,0.7400566266684644,14834,14836
137,Cmm2,0.37481031866464337,11203,11204
138,I4/mmm,0.4095280105866784,11335,11339
139,P2/m,0.41338760741745817,8844,8844
140,F-43m,0.9672266139657444,12144,12145
141,F-43m,1.0,12151,12154
142,F-43m,0.9614565371741556,9859,9861
143,R-3m,0.9665580103827116,8283,8283
144,I4/mmm,0.47904347826086957,11500,11502
145,P-6m2,0.44119516846789575,9438,9438
146,C2/m,0.5899888558692422,10768,10769
147,F-43m,1.0,10519,10521
148,P4mm,0.5782238442822385,8220,8220
149,F-43m,1.0,13796,13798
