cluster_id,n_samples,largest_sv,top_sv_fraction
56,9327,304.74776443173056,0.5242398691437132
57,10364,256.3001751499959,0.38400183513909103
58,9678,250.40081700516052,0.6415746251281486
59,11066,325.28431545334354,0.410925918052091
60,11312,286.0748518371001,0.4653331750917989
61,10530,198.23522661821664,0.449746040140055
62,10965,261.742603436488,0.41319042127802946
63,9523,237.8913629177553,0.3880326795236281
64,10585,239.21565138919692,0.5013949397197139
65,12477,290.48343951999584,0.38199543341009823
66,8183,242.87998498365843,0.4564917613455795
67,12232,414.1781322647969,0.2538942993866854
68,10468,338.9717368975567,0.4463063365505538
69,13830,363.8839650375739,0.5142847062518437
70,11396,405.599308680228,0.5406092237131792
71,11342,232.78491671654663,0.4905535465648969
72,11543,234.55772896426666,0.14432737911880233
73,9757,237.205674879587,0.38094348226029257
74,14307,355.1944194498128,0.406316090526756
75,10527,409.8446237475848,0.33834918477732984
76,11805,272.0296519410557,0.3968932485705822
77,7363,202.9012126217434,0.2349913329860492
78,5961,322.8047169140855,0.4703776025446169
79,13566,619.0297579145235,0.482236613252055
80,9884,203.3889470787085,0.4609656243300636
81,11545,244.53742303343702,0.26760973125478577
82,10276,213.4368192212098,0.23690270901201887
83,8208,419.77957248870223,0.4461753094315937
84,10173,299.3642687916851,0.4761834591037548
85,11776,200.57748515880465,0.44014109292124814
86,12163,179.71661082620656,0.29756945304331345
87,11677,312.17920484382086,0.680590034838826
88,11381,359.172509778047,0.47670968522895135
89,12435,397.99652205892244,0.46424928685121
90,9855,216.25043553595253,0.3394285256298316
91,9177,185.98374189634862,0.3254040785599778
92,16068,557.0486729051535,0.43125132014922263
93,10512,334.5379130690355,0.18094972953517424
94,11528,216.55040239114916,0.5966171746473242
95,8264,167.0989380560738,0.5538261298212814
96,9740,233.83891834854236,0.4711082031651651
97,10591,319.9457958607403,0.5275435889686059
98,9258,541.924375896524,0.4475628523267144
99,10447,353.1168568449605,0.3323775564850948
100,8767,175.3004785948799,0.5722296447628735
101,13224,222.38139154419866,0.2788252329877658
102,10118,373.9611750309017,0.41182744413926575
103,11704,260.78151247170945,0.497303219802043
104,11309,274.00368412853095,0.4287033077507447
105,16347,204.9217032436887,0.4807991646995715
106,9815,313.77682952578493,0.39283229096412575
107,12221,255.7024349044046,0.5202193702867461
108,14283,315.7261554959275,0.27779423363077416
109,10869,330.8669673241412,0.4782393566718329
110,13540,312.55907918967273,0.6879313189965302
111,10535,382.37277179074454,0.48330701226835326
112,10387,275.28736006607505,0.3730186000866215
113,9922,128.24009132052086,0.9999999999998908
114,11171,212.77529939683782,0.3547775002884266
115,12125,293.1780996746519,0.39084718101910754
116,8720,265.1481071127195,0.5150466620924207
117,10212,224.42470011049343,0.4420602362741838
118,12019,392.8996452474258,0.3670735689604933
119,11431,336.6758159380881,0.5870166858562812
120,8379,249.3036206221925,0.20430108149350393
121,4964,249.73404129974062,0.519789028188051
122,11988,230.48501580345993,0.3778802915453593
123,8537,189.0267809735218,0.4790624029924176
124,10540,289.44100592729166,0.5429655436929596
125,6513,190.30038028391056,0.21343572722644646
126,9353,334.0431218331541,0.617494530183281
127,8383,186.1882500830953,0.7018941268812119
128,12767,460.7539029386208,0.3468948975215615
129,10590,220.73414780226287,0.2881229810103447
130,9067,381.392594187605,0.5121082086017879
131,15131,427.39826301592217,0.44126009330440924
132,11277,307.9427775479057,0.18660545861588088
133,10263,162.37759285598574,0.511224217885369
134,11889,271.1680951780756,0.3039253537539365
135,10616,312.560138168175,0.3376735995399351
136,12903,282.176900584782,0.20889059970414442
137,13385,189.65395492025507,0.4961599995690034
138,10620,262.81117102109164,0.31006146569212095
139,12141,356.6431896117055,0.4379865210642627
140,11059,376.49062246615875,0.495863513431688
141,10956,322.70234885164314,0.4210880061780953
142,10236,402.8749482710042,0.4897107973262674
143,11741,168.90403398026308,0.5302788639702737
144,10476,254.70481904752185,0.5333773481902265
145,10507,285.6619544476671,0.33324290865903217
146,12682,138.31197892077887,0.9999999999998923
147,14596,211.50807602035562,0.23705041431420285
148,9196,169.70626412212343,0.5596696554865087
149,7345,279.08295379476795,0.5148283997143875
