cluster_i,cluster_k,epsilon
0,1,1.0490547354744475e-30
0,2,2.3084343905992723e-30
0,3,1.1035450696561263e-30
0,4,3.479706442997034e-30
0,5,1.623887638603371e-30
0,6,2.9608882630567608e-30
0,7,9.445787839018383e-31
0,8,1.6946083141164376e-30
0,9,7.27571228172731e-31
0,10,2.9128553011406064e-30
0,11,2.303893098142824e-30
0,12,2.275701841590873e-30
0,13,4.702488357995063e-30
0,14,2.7537219251996452e-30
0,15,1.0766303795136044e-15
0,16,2.3175753215516658e-30
0,17,6.648886817371212e-31
0,18,1.1878643895800967e-30
0,19,1.0805631647704439e-30
0,20,1.7314499218690478e-30
0,21,4.8233556463726224e-30
0,22,4.086693750091311e-30
0,23,7.686278609193707e-31
0,24,1.570370036364389e-30
0,25,5.045329704994025e-31
0,26,8.032749821971659e-31
0,27,2.5193118914362994e-30
0,28,1.944871731614695e-30
0,29,2.2433040945209325e-30
0,30,8.25897100307427e-31
0,31,9.331199964942712e-16
0,32,1.4983662899755877e-30
0,33,1.4576036406938602e-30
0,34,4.8111222292382475e-30
0,35,2.780507237001648e-30
0,36,3.211521219794877e-30
0,37,1.0565672978576031e-30
0,38,1.251519314043746e-30
0,39,1.0600712589240237e-30
0,40,3.3534642784584084e-31
0,41,2.279371055364458e-30
0,42,1.2612902588165894e-30
0,43,2.6486659541479298e-30
0,44,9.836392577349989e-30
0,45,1.3155555673639398e-30
0,46,2.7956118029559323e-30
0,47,8.267740777412819e-31
0,48,8.79371799547779e-31
0,49,8.087063687060418e-31
0,50,1.07238734232721e-30
0,51,2.244828849961514e-30
0,52,8.957832199719943e-31
0,53,7.98110843943302e-31
0,54,9.323043457444185e-32
0,55,5.848993254612981e-30
0,56,5.8998924114251e-31
0,57,2.8382122379838142e-30
0,58,8.261084593367365e-30
0,59,2.6494908875020834e-30
0,60,2.5103586522436034e-30
0,61,7.597456518244555e-31
0,62,9.322956231033257e-32
0,63,1.6666634015119837e-30
0,64,2.3359410228246082e-30
0,65,9.462462363070237e-31
0,66,2.6139696995011408e-30
0,67,6.971153856571834e-30
0,68,2.6618629309531503e-30
0,69,9.323562096424236e-32
0,70,1.8637808994519046e-30
0,71,3.1282960674939452e-30
0,72,2.1924131495980354e-30
0,73,2.0740574618223777e-30
0,74,2.1261898029970405e-30
0,75,1.5310867868403261e-30
0,76,1.656566948417157e-30
0,77,2.6098399268346956e-30
0,78,1.374332511657478e-30
0,79,1.4032712849505109e-30
0,80,1.828744697650394e-30
0,81,1.0288423602599279e-30
0,82,9.763742272531764e-31
0,83,2.7815739977496004e-30
0,84,3.838160000631323e-30
0,85,1.831202414482415e-30
0,86,7.268924908349906e-30
0,87,2.908156947488029e-30
0,88,1.4863453054199156e-30
0,89,1.252106716641916e-30
0,90,4.2665990345259674e-30
0,91,4.521052093727111e-30
0,92,4.724279162020197e-31
0,93,2.3025615924831784e-30
0,94,9.616573328202056e-31
0,95,2.3845857512391098e-30
0,96,1.1237604246289067e-30
0,97,1.6657599035963344e-30
0,98,1.2162493284354134e-30
0,99,1.6235245120489793e-30
0,100,8.17954142868323e-31
0,101,1.2055387385150277e-30
0,102,3.1199093488103472e-31
0,103,1.5098415072316922e-30
0,104,1.840454340839371e-30
0,105,2.3888933461394174e-30
0,106,3.323956972655572e-30
0,107,3.486482260110758e-31
0,108,1.2665319945955176e-30
0,109,2.8553420736309322e-30
0,110,2.430857570623284e-30
0,111,1.9030380671573207e-30
0,112,2.005173850536183e-30
0,113,7.329178187031097e-31
0,114,1.0293394711300785e-30
0,115,1.6813220410413174e-30
0,116,4.7182397782399294e-30
0,117,9.86123428440449e-31
0,118,9.321775656839763e-32
0,119,4.50137172285484e-30
0,120,9.19058182454481e-31
0,121,6.267466856514235e-31
0,122,1.8787445390521092e-30
0,123,1.106034972175705e-30
0,124,6.407679084463598e-30
0,125,1.717750612600882e-30
0,126,1.587981924710012e-30
0,127,1.082509628664985e-30
0,128,1.0215341729451256e-30
0,129,2.113364117434344e-30
0,130,1.1188630228278745e-16
0,131,1.2566985065834766e-30
0,132,4.9610458982749826e-30
0,133,2.39059967269385e-31
0,134,1.4706250665070842e-30
0,135,1.0122071985692388e-30
0,136,1.4204160529627416e-30
0,137,1.0047613076037063e-30
0,138,1.0043548310247485e-30
0,139,5.8781790377332945e-30
0,140,2.375302977579421e-30
0,141,1.1597549652432633e-30
0,142,2.900364424011865e-30
0,143,7.762937408279126e-31
0,144,1.478458633332226e-30
0,145,2.421630705164823e-30
0,146,2.6788915025363044e-30
0,147,1.0440590925245157e-30
0,148,8.172472625301348e-31
0,149,3.874096811474321e-30
1,2,2.1774189493016686e-30
1,3,5.235213247280957e-31
1,4,1.7278985459573677e-30
1,5,7.835730193664398e-31
1,6,9.0119261325319e-31
1,7,9.272529712930566e-31
1,8,9.040418182976682e-31
1,9,4.836920911184014e-31
1,10,8.235670214158416e-31
1,11,5.7790196016700225e-31
1,12,1.6663233517056085e-30
1,13,1.3320875251338572e-30
1,14,2.7135886868421948e-30
1,15,2.816295648326626e-16
1,16,8.385148217308297e-31
1,17,2.6583001386594044e-31
1,18,1.0931523356830748e-30
1,19,5.995318712174762e-31
1,20,1.1830833162977304e-30
1,21,3.1166837372633123e-30
1,22,1.7890347842742945e-30
1,23,8.629826109113404e-31
1,24,1.5397224633058963e-30
1,25,5.615903097777062e-31
1,26,9.035818603532485e-31
1,27,6.935715077751623e-31
1,28,7.680087596909156e-31
1,29,2.5625355545406352e-30
1,30,4.486715337388126e-31
1,31,1.002856229456155e-15
1,32,3.6809826453286083e-31
1,33,6.183955348212917e-31
1,34,5.302940313955302e-30
1,35,2.43099880536663e-30
1,36,8.770020662489719e-31
1,37,7.414924239313523e-31
1,38,8.007366416456947e-31
1,39,4.044014125065607e-31
1,40,3.091008091024775e-31
1,41,1.3076984754616351e-30
1,42,4.9694947250347576e-31
1,43,9.15414188165683e-31
1,44,3.796928575007393e-30
1,45,1.1394045505426521e-30
1,46,2.4459870881414526e-30
1,47,2.23376388274846e-31
1,48,5.7069810067367885e-31
1,49,5.628990132651751e-31
1,50,8.57530645207739e-31
1,51,1.6141061657862266e-30
1,52,8.74401714090389e-31
1,53,3.528089252460041e-31
1,54,1.001979621475805e-31
1,55,1.5716250041522746e-16
1,56,6.126432761755358e-31
1,57,7.1730852652807405e-31
1,58,6.762606269696504e-30
1,59,2.358226536123617e-30
1,60,2.7943867355806448e-30
1,61,8.4389047665316e-31
1,62,1.0019702469527105e-31
1,63,9.020290192931618e-31
1,64,2.4225258046578148e-30
1,65,6.700245093970241e-31
1,66,6.68328048322522e-31
1,67,3.17362868595691e-30
1,68,1.2560052860122503e-30
1,69,1.0020353613949942e-31
1,70,5.7386247757367305e-31
1,71,1.122581657684264e-30
1,72,5.7074415542287335e-31
1,73,1.1435880155327172e-30
1,74,1.60043409583451e-30
1,75,1.6400993982110704e-30
1,76,1.0351448384311439e-30
1,77,1.0923558864800911e-30
1,78,1.036406659100967e-30
1,79,1.3896500306308378e-30
1,80,1.7397684074134206e-30
1,81,8.713380850811108e-31
1,82,5.631099162826974e-31
1,83,1.611959961637874e-30
1,84,1.0468337442703975e-30
1,85,1.2674854742938292e-30
1,86,4.513864344217622e-30
1,87,3.178280898514092e-30
1,88,8.710933652172473e-31
1,89,1.156175821676472e-30
1,90,4.6840537288738436e-30
1,91,1.1685990559865079e-30
1,92,4.637302337119895e-31
1,93,1.2690533305963036e-30
1,94,4.957348359473897e-31
1,95,9.958758813055552e-31
1,96,6.267088535051255e-31
1,97,1.4602340531286421e-30
1,98,1.3940654655491592e-30
1,99,1.5124910209082817e-30
1,100,2.599423602001684e-31
1,101,7.605805335500701e-31
1,102,3.1829095963768016e-31
1,103,3.3340350637283935e-31
1,104,6.175360112750461e-31
1,105,1.2475779300461887e-30
1,106,7.865007663283949e-31
1,107,2.4761869110160625e-31
1,108,3.836015469711989e-31
1,109,2.390571547985174e-30
1,110,1.4709210553268526e-30
1,111,1.5031124064814748e-30
1,112,4.645790065988682e-31
1,113,2.7042748878385617e-31
1,114,3.2016733156574686e-31
1,115,1.2979085860377954e-30
1,116,1.48650278426443e-30
1,117,5.644908774055917e-31
1,118,1.0018433665741175e-31
1,119,1.1546975826327835e-30
1,120,5.484158995974924e-31
1,121,4.762098150877991e-31
1,122,1.015487591642965e-30
1,123,4.270169187251563e-31
1,124,1.7608422900806642e-30
1,125,1.0489259725401624e-30
1,126,3.3727410373222324e-31
1,127,7.7490724428879525e-31
1,128,1.0018952839475073e-30
1,129,9.129396747510172e-31
1,130,1.249000902703295e-16
1,131,1.3115571059093274e-30
1,132,1.1923986184749959e-30
1,133,6.253432545847708e-32
1,134,1.2157360401847859e-30
1,135,1.0310111434372199e-30
1,136,9.453223348016485e-31
1,137,4.385960216697937e-31
1,138,7.92030801482433e-31
1,139,3.202432016477589e-30
1,140,1.5258246242454476e-30
1,141,6.94412698385628e-31
1,142,2.1095085117369152e-30
1,143,4.209636597609143e-31
1,144,1.467015606493081e-30
1,145,1.5485716545195881e-30
1,146,1.1020193997225637e-30
1,147,1.1138783699889566e-30
1,148,1.9091895161528978e-31
1,149,2.416370306555316e-30
2,3,1.1384480173946189e-30
2,4,4.092269753791483e-30
2,5,1.8625925426858416e-30
2,6,2.3070320473519704e-30
2,7,1.9784000688286893e-30
2,8,1.913563430339131e-30
2,9,1.0835818995929843e-30
2,10,1.8925119098271525e-30
2,11,1.8329041929770048e-30
2,12,3.965880090226853e-30
2,13,3.634764147975377e-30
2,14,5.6694308864917564e-30
2,15,7.302753170298015e-16
2,16,2.1033939041150184e-30
2,17,3.721165191904553e-31
2,18,2.383185727300991e-30
2,19,1.4644929656610967e-30
2,20,2.5240050713376517e-30
2,21,6.952102205457141e-30
2,22,3.854166964664356e-30
2,23,1.7622682370630208e-30
2,24,3.158680831785199e-30
2,25,1.236694296706731e-30
2,26,1.786583055601065e-30
2,27,1.7703836843440544e-30
2,28,2.1902384345652275e-30
2,29,5.248950091809753e-30
2,30,9.824294628676798e-31
2,31,2.0577140412094963e-15
2,32,1.1202688265580353e-30
2,33,1.6523194615942183e-30
2,34,1.0868515117872393e-29
2,35,5.140855012870489e-30
2,36,2.3296237772635754e-30
2,37,5.6033447973842305e-16
2,38,1.1189974934759744e-16
2,39,1.0532897637011673e-30
2,40,5.621110190236642e-31
2,41,3.0929853416740725e-30
2,42,1.0397072946602301e-30
2,43,2.2660675858307222e-30
2,44,1.313358673950801e-16
2,45,3.463011630774524e-30
2,46,4.987387249173731e-30
2,47,5.913231087909936e-31
2,48,9.515897444497534e-31
2,49,1.2991358103432412e-30
2,50,1.83599657341005e-30
2,51,3.5131514622423954e-30
2,52,2.011847779187139e-30
2,53,8.632661548092333e-31
2,54,2.055915370077165e-31
2,55,5.462919383854687e-16
2,56,1.2718441592339128e-30
2,57,1.967023046880048e-30
2,58,8.226614020711509e-16
2,59,4.8721476062331655e-30
2,60,5.6536360894343536e-30
2,61,1.597105455553972e-30
2,62,2.055896134929359e-31
2,63,2.062292529103426e-30
2,64,5.008731830735311e-30
2,65,1.3919886835044287e-30
2,66,1.641081070957632e-30
2,67,7.662379589388554e-30
2,68,2.9798254405353376e-30
2,69,2.0560297402241533e-31
2,70,1.5609761536773154e-30
2,71,2.8899317131571572e-30
2,72,1.5273105384551789e-30
2,73,2.5855840026631467e-30
2,74,3.3717608952400114e-30
2,75,3.320990243222755e-30
2,76,2.3264776578873246e-30
2,77,2.6024764494503208e-30
2,78,2.0621409562756523e-30
2,79,2.8222639559524205e-30
2,80,3.6593928681020655e-30
2,81,1.9481388177843844e-30
2,82,1.3456408720151609e-30
2,83,3.784269913768036e-30
2,84,2.541746668271863e-30
2,85,2.7859380754565245e-30
2,86,6.675299758716025e-16
2,87,6.62645893283473e-30
2,88,1.921832598204726e-30
2,89,2.3874423874018344e-30
2,90,9.552301230313005e-30
2,91,2.851668986067139e-30
2,92,9.5238279688637e-31
2,93,2.9951550847159203e-30
2,94,9.6163047515978e-31
2,95,2.353363011657889e-30
2,96,1.3722936340180148e-30
2,97,7.102564656596359e-16
2,98,2.793724834397299e-30
2,99,3.3120697508227876e-30
2,100,3.5449011579281985e-31
2,101,1.8090680236919693e-30
2,102,6.261736431136711e-31
2,103,8.888763862998347e-31
2,104,1.5809562747058766e-30
2,105,2.844024008565979e-30
2,106,1.9510629351352613e-30
2,107,5.4794302821858265e-31
2,108,1.1015607612928522e-30
2,109,3.230872993260296e-16
2,110,3.342819699581468e-30
2,111,3.173297586105838e-30
2,112,1.1349680728762796e-30
2,113,6.3110869008996755e-31
2,114,8.26957106072566e-31
2,115,2.6331131224046686e-30
2,116,3.784902949471525e-30
2,117,1.2452340166059533e-30
2,118,2.055635794983396e-31
2,119,2.1882572784345407e-30
2,120,1.2456660331085091e-30
2,121,1.0018819831811322e-30
2,122,2.1685033334247425e-30
2,123,1.0067224140769393e-30
2,124,4.538929170455186e-30
2,125,2.2739816562768607e-30
2,126,8.86252378055218e-31
2,127,1.6881847399657664e-30
2,128,2.145978490545819e-30
2,129,2.185620538323685e-30
2,130,1.273970179817612e-15
2,131,2.636192351261245e-30
2,132,3.230767192791019e-30
2,133,1.6215369425638433e-31
2,134,2.598296270205182e-30
2,135,2.0307645731076706e-30
2,136,2.0113102050441425e-30
2,137,6.474519342004703e-31
2,138,1.7279480283908755e-30
2,139,5.124874924826141e-16
2,140,3.4967899176808244e-30
2,141,1.5323225815919808e-30
2,142,4.648601151426883e-30
2,143,8.701887924388447e-31
2,144,2.574602483429906e-30
2,145,3.1452085258879017e-30
2,146,2.568812827772706e-30
2,147,2.2850583875252982e-30
2,148,4.924346017972831e-31
2,149,5.29539726201633e-30
3,4,2.9403169424086676e-30
3,5,1.5103095971725798e-30
3,6,2.6778978107539025e-30
3,7,6.465279563692312e-31
3,8,1.604500882913005e-30
3,9,4.8796275182611725e-31
3,10,2.8938686280152533e-30
3,11,2.2156185219221498e-30
3,12,1.8203043245537448e-30
3,13,4.491094926440246e-30
3,14,1.639058709438803e-30
3,15,1.0095554103513709e-15
3,16,2.001582188656971e-30
3,17,7.086937512126398e-31
3,18,7.5272711319535145e-31
3,19,1.2602823190762979e-30
3,20,1.27243440833106e-30
3,21,3.9044424314598445e-30
3,22,3.943725208590081e-30
3,23,1.6045512635531683e-30
3,24,7.82904253590912e-31
3,25,4.803228219320224e-31
3,26,7.88167906911635e-31
3,27,2.472954571580855e-30
3,28,1.7296268472031128e-30
3,29,1.6195505647235055e-30
3,30,7.502068313428775e-31
3,31,4.796502568739101e-16
3,32,1.4458103116805816e-30
3,33,1.305959085438746e-30
3,34,2.6054850276178023e-30
3,35,1.5216832126743488e-30
3,36,3.06908034314549e-30
3,37,1.1062971628475608e-30
3,38,1.1818962318293468e-30
3,39,9.696510490950796e-31
3,40,3.5793819935030187e-31
3,41,1.926552527641553e-30
3,42,1.248266875842207e-30
3,43,2.8542360919192955e-30
3,44,7.787896625098157e-30
3,45,1.0522182211380153e-30
3,46,2.053790345141334e-30
3,47,8.972461406309915e-31
3,48,9.524431234877855e-31
3,49,7.283354090083319e-31
3,50,1.2661624428800657e-30
3,51,1.859233601837296e-30
3,52,5.262773775854242e-31
3,53,6.5640808070721475e-31
3,54,4.792309891557643e-32
3,55,7.560847543382567e-16
3,56,5.87479972863735e-31
3,57,2.670161703534509e-30
3,58,6.492268945407692e-30
3,59,1.5283500483525696e-30
3,60,2.1890380114806362e-30
3,61,6.786625400209037e-31
3,62,4.7922650546978965e-32
3,63,1.4063775743159684e-30
3,64,1.178222956670744e-30
3,65,8.632548497336065e-31
3,66,2.532452572656254e-30
3,67,5.669595593025138e-30
3,68,2.0606152561782642e-30
3,69,4.7925764867661263e-32
3,70,1.685328178459557e-30
3,71,2.9911341048464178e-30
3,72,2.1015558892294235e-30
3,73,2.045609343124226e-30
3,74,1.5479419844243268e-30
3,75,8.42299671078228e-31
3,76,1.2093661459265148e-30
3,77,2.2949816298039798e-30
3,78,1.4221348986831245e-30
3,79,6.893451029734876e-31
3,80,8.813266611546156e-31
3,81,9.316988006834535e-31
3,82,8.152871363732556e-31
3,83,2.1435787634812356e-30
3,84,3.888724746588059e-30
3,85,1.5394583482905465e-30
3,86,4.014976168611855e-16
3,87,1.624777387756935e-30
3,88,1.473896940127649e-30
3,89,1.0000152657872228e-30
3,90,2.3143438322845444e-30
3,91,4.554277256177629e-30
3,92,4.100599129287097e-31
3,93,1.8474090666292497e-30
3,94,1.030144741843003e-30
3,95,2.1219425271561936e-30
3,96,1.014581364030577e-30
3,97,1.2396249305798477e-30
3,98,1.2631090532827594e-30
3,99,1.152947530006813e-30
3,100,8.718286184833916e-31
3,101,9.291020395607145e-31
3,102,3.516142061473011e-31
3,103,1.572524458907537e-30
3,104,1.8072826016019643e-30
3,105,2.097257782824091e-30
3,106,3.2938966058060945e-30
3,107,2.5375528316669614e-31
3,108,1.2827754604589353e-30
3,109,2.181135099867757e-30
3,110,2.175981799629432e-30
3,111,1.5424733022720192e-30
3,112,1.9536862028930816e-30
3,113,7.311856278326931e-31
3,114,9.307539445020259e-31
3,115,1.796860534233415e-30
3,116,4.255084820764061e-30
3,117,9.474452691035134e-31
3,118,4.7916582059353634e-32
3,119,4.5746488066934996e-30
3,120,8.34536356542882e-31
3,121,6.393581724484915e-31
3,122,1.9579460835064024e-30
3,123,1.0642596573768575e-30
3,124,5.934889341882101e-30
3,125,1.6425762380462638e-30
3,126,1.5852146137160918e-30
3,127,7.576206779350191e-31
3,128,5.12618926212854e-31
3,129,1.9073502522003127e-30
3,130,1.9473768076877075e-16
3,131,6.335018102487471e-31
3,132,4.893104374626591e-30
3,133,2.2416633224139814e-31
3,134,1.3965309397913065e-30
3,135,7.804238142398089e-31
3,136,1.1673880243407242e-30
3,137,1.1026237778080643e-30
3,138,7.368172395770741e-31
3,139,3.380177244315292e-16
3,140,1.613709191549161e-30
3,141,9.372112462037183e-31
3,142,2.1697822434282772e-30
3,143,7.686984833911684e-31
3,144,1.5273595734723722e-30
3,145,2.3242965987927997e-30
3,146,2.4188700389611622e-30
3,147,5.466045358137874e-31
3,148,8.127415859950724e-31
3,149,3.213507062193427e-30
4,5,4.0234073113253806e-30
4,6,7.61886825358805e-30
4,7,1.8851551499104586e-30
4,8,4.381852514325568e-30
4,9,1.6107007474032467e-30
4,10,7.696633201552225e-30
4,11,6.098771641376888e-30
4,12,5.5115265479140024e-30
4,13,1.2343546781393151e-29
4,14,4.700271406658843e-30
4,15,2.8056480300813747e-15
4,16,5.86030554198624e-30
4,17,1.723367395306965e-30
4,18,2.2889012101692595e-30
4,19,2.8637106205980887e-30
4,20,3.9618890475455646e-30
4,21,1.1671546817761436e-29
4,22,1.0719166506481456e-29
4,23,1.9518049795481596e-30
4,24,2.5478064079187773e-30
4,25,5.173095688731373e-31
4,26,1.0434503331033717e-30
4,27,6.724573297259763e-30
4,28,5.008636926603016e-30
4,29,3.037634953382818e-30
4,30,2.0967880820090244e-30
4,31,1.3021477347208025e-15
4,32,3.936769652223344e-30
4,33,3.671443670153766e-30
4,34,6.559722827307878e-30
4,35,5.341219730975971e-30
4,36,8.332311571433367e-30
4,37,8.73667198244484e-16
4,38,3.2153988280658305e-30
4,39,2.7450907163389854e-30
4,40,7.189353995382381e-31
4,41,5.914710053888137e-30
4,42,3.331879142555181e-30
4,43,6.975732655301062e-30
4,44,5.384689407478773e-16
4,45,3.300116242482837e-30
4,46,5.999224365531645e-30
4,47,2.2045158330911148e-30
4,48,2.2255659944235213e-30
4,49,2.0656316673965964e-30
4,50,2.8592218382943492e-30
4,51,5.4272209481342456e-30
4,52,1.8012853432663938e-30
4,53,1.976098707542125e-30
4,54,1.301009512648365e-31
4,55,1.2992852940016692e-15
4,56,1.0843468487747235e-30
4,57,7.405309196035473e-30
4,58,1.8043519659359426e-29
4,59,5.028903844527312e-30
4,60,5.107850880074976e-30
4,61,1.3313409956198722e-30
4,62,1.3009973404010845e-31
4,63,4.2407475733247536e-30
4,64,3.8678484517291314e-30
4,65,2.3855797848978097e-30
4,66,6.862046637941197e-30
4,67,1.7249811222182568e-29
4,68,6.386968439555654e-30
4,69,1.3010818875385776e-31
4,70,4.847933418670131e-30
4,71,8.339884879697836e-30
4,72,5.739135099580428e-30
4,73,5.487168371739511e-30
4,74,4.8511748476557356e-30
4,75,2.2540073558105868e-30
4,76,3.761675202590543e-30
4,77,6.644865466478749e-30
4,78,3.605166921693747e-30
4,79,2.1173652600827972e-30
4,80,3.1237587618341835e-30
4,81,2.5934160541811514e-30
4,82,2.4296618838339e-30
4,83,6.718553416819868e-30
4,84,1.0186316234036443e-29
4,85,4.57609542095962e-30
4,86,5.900916318210354e-16
4,87,4.6235098235431924e-30
4,88,3.789333357468124e-30
4,89,2.929250059535133e-30
4,90,5.826042011013602e-30
4,91,1.2142398209789184e-29
4,92,1.1129109457923842e-30
4,93,5.50712892503468e-30
4,94,2.5489506882252156e-30
4,95,6.0460622323121414e-30
4,96,2.9144425801977506e-30
4,97,3.64819246993404e-30
4,98,3.221086681948475e-30
4,99,3.714171700825079e-30
4,100,2.161052873557647e-30
4,101,2.9881033808249296e-30
4,102,7.255892344060531e-31
4,103,3.939648268271404e-30
4,104,4.84234571826274e-30
4,105,5.862279436343919e-30
4,106,8.758847171142533e-30
4,107,8.018516890795456e-31
4,108,3.288668053494234e-30
4,109,6.304218739091604e-30
4,110,6.253955325755411e-30
4,111,4.547439387593773e-30
4,112,5.2780673223822255e-30
4,113,1.9334043203438683e-30
4,114,2.649981231802591e-30
4,115,4.393409071281997e-30
4,116,1.2183804926243358e-29
4,117,2.570834731623459e-30
4,118,1.3008325939571648e-31
4,119,1.1919621936651309e-29
4,120,2.341127779281202e-30
4,121,1.623966172248122e-30
4,122,5.020029090214598e-30
4,123,2.9089632131917574e-30
4,124,1.6639168456548535e-29
4,125,4.364838422166702e-30
4,126,4.205725826236845e-30
4,127,2.4125643284001673e-30
4,128,1.747364301815281e-30
4,129,5.4201536042538635e-30
4,130,9.70577397247848e-16
4,131,1.7153618514078384e-30
4,132,5.053528580153359e-16
4,133,6.229790083981116e-31
4,134,3.684251346931902e-30
4,135,2.088620135612927e-30
4,136,3.509513387286453e-30
4,137,2.6087710624728124e-30
