cluster_id,n_samples,largest_sv,top_sv_fraction
0,7418,174.1515546634378,0.7644681925291308
1,4631,121.31510708579998,0.7368571168512562
2,5336,211.85112515094593,0.38934712852063325
3,5112,221.7180779506818,0.5167732484055675
4,5941,209.72713314543353,0.4432954637219849
5,6629,248.92093714778107,0.5670490885409465
6,5859,221.24819399663997,0.48387010754541837
7,8567,182.00473773781582,0.5547932857824422
8,3918,196.6031163884847,0.43830990820649296
9,4625,232.2066761005174,0.6267765630719621
10,6248,187.4515187376572,0.6297906691458883
11,6470,128.56928595453195,0.9999999999998916
12,8280,230.02529983108954,0.5317143050034296
13,5117,92.73275828853636,0.6053031784101838
14,4984,203.7112348773207,0.666562855664355
15,4425,143.9384479981005,0.5046604618564797
16,7713,143.32838899994164,0.9999999999998895
17,6676,201.2929679086487,0.649088366648317
18,5001,425.3435983187564,0.5020961774262734
19,6370,122.32555168905938,0.5672097406392717
20,5613,159.71173220578905,0.5941365684365147
21,5420,261.8030933753355,0.4876841342784676
22,5144,111.35876521489513,0.29583683027716956
23,4796,167.109937567483,0.6163113406886827
24,5483,104.22783564052172,0.9999999999998878
25,5406,122.13486723202155,0.701583128443005
26,5189,125.66169736507348,0.47338076221176995
27,6382,315.9975122705069,0.5244549387232269
28,5078,173.4611818510011,0.7704612053359692
29,5221,284.16029421627286,0.5749378476660081
30,6407,256.91285735292996,0.2887181829627
31,5200,85.69659341044418,0.9999999999998852
32,4860,183.51024891554044,0.6688655200082939
33,4262,83.89783374893013,0.41987378560112915
34,4784,90.24136945287228,0.4258176261516563
35,7845,227.81827667162273,0.679590116126914
36,4387,193.30625674328365,0.27783647935622713
37,5324,155.4764134238281,0.5938546836846007
38,4546,162.09314473694414,0.3768139523108806
39,4158,188.99690698228642,0.6731731210106385
40,6430,205.4516759337691,0.6847143662666634
41,5133,109.52760219441942,0.6916951975623703
42,5534,118.32878598959118,0.47567619392350713
43,6572,222.42772899608656,0.49560324339804895
44,5285,164.10813406004374,0.495334378053295
45,6032,172.65029587282112,0.7822312571760153
46,7120,219.3436900842768,0.6789176717794655
47,3526,188.21126503650416,0.7011415101163891
48,4630,122.72132247210847,0.43838279658214985
49,5977,171.80876349108104,0.4142559225639394
50,5412,145.5745257057401,0.33329238850345044
51,5197,157.8269242212734,0.99999999999989
52,4926,0.0,0.0
53,6296,310.87027522614534,0.5284041188285413
54,4301,206.5606080207876,0.40800373641153326
55,6016,222.91150855986993,0.46773932430040194
56,4366,183.70266994513355,0.6832547726513055
57,5583,170.98107460762571,0.32476022701611
