cluster_i,cluster_k,epsilon
0,1,3.860517436818609e-30
0,2,2.492417346741464e-30
0,3,4.6529344079766345e-30
0,4,5.595906959535678e-30
0,5,6.124441703857864e-30
0,6,4.0905647651735475e-16
0,7,2.3667611234456368e-15
0,8,7.878255142189727e-30
0,9,5.658432581734224e-30
0,10,5.421448890560954e-16
0,11,1.2889007100280775e-16
0,12,3.110344530420526e-30
0,13,2.6903555980902093e-30
0,14,5.783155248578538e-30
0,15,6.010009505306543e-16
0,16,4.503878707646922e-30
0,17,5.903090646327788e-30
0,18,2.8330533569202353e-30
0,19,5.0837827549637014e-30
0,20,4.672162310132769e-30
0,21,5.657774483045785e-16
0,22,5.735930785950135e-16
0,23,9.799559712377705e-30
0,24,5.007021005561503e-30
0,25,6.1341325436488795e-30
0,26,9.05824695336729e-16
0,27,7.078914597311362e-30
0,28,3.351411150902717e-30
0,29,3.1090290823579054e-16
0,30,2.2762789235631537e-29
0,31,3.655364664804683e-30
0,32,2.5115700785060455e-29
0,33,1.3552527155942022e-20
0,34,6.294739333438202e-22
0,35,4.4175142461285656e-30
0,36,7.310168539757478e-30
0,37,4.049364920795247e-16
0,38,3.350669041889586e-30
0,39,3.171015630600024e-30
0,40,2.2458158276162746e-29
0,41,3.9889144064824226e-30
0,42,1.7843214226464784e-16
0,43,9.713959689894289e-16
0,44,3.779453695857081e-30
0,45,4.745756769335369e-30
0,46,3.602745681422513e-30
0,47,5.4861583708958566e-30
0,48,4.011644246601734e-30
0,49,4.19957603949026e-30
1,2,2.833596348702968e-30
1,3,4.26811519092699e-30
1,4,4.769355475084166e-30
1,5,4.416110177707115e-30
1,6,8.613456697671237e-16
1,7,1.6280072522628663e-15
1,8,6.792192494887625e-30
1,9,4.132616179119755e-30
1,10,1.5346998327709837e-15
1,11,2.4378584813157907e-16
1,12,2.0941247939515872e-30
1,13,3.0780963012960395e-30
1,14,7.41148413921636e-30
1,15,1.4046655369182737e-15
1,16,3.065975284889227e-30
1,17,4.88076800440298e-30
1,18,1.9150137975129506e-30
1,19,4.642064613439685e-30
1,20,4.0854522444319354e-30
1,21,5.705161592636746e-16
1,22,9.022780246798555e-16
1,23,7.12544265889183e-30
1,24,7.904968288308884e-30
1,25,4.3677323183234226e-30
1,26,1.4702106396140675e-15
1,27,4.766309816648931e-30
1,28,4.1876225465379316e-30
1,29,4.235141829186046e-16
1,30,1.7224926182336666e-29
1,31,2.9437741121273893e-30
1,32,1.7839107366015963e-29
1,33,3.561558765270522e-16
1,34,5.511661344449682e-30
1,35,2.825337882281346e-30
1,36,5.0558106778431326e-30
1,37,1.5796524276265065e-16
1,38,3.362385233491566e-30
1,39,3.4297960696984245e-30
1,40,1.6088696588030553e-29
1,41,5.442619829342799e-30
1,42,4.2668555758937533e-16
1,43,5.477470067600674e-16
1,44,2.5148519965803514e-30
1,45,4.665651367585114e-30
1,46,2.6316676849309322e-30
1,47,4.080446101346355e-30
1,48,5.679720761171719e-30
1,49,2.989681592230075e-30
2,3,2.6187430639120784e-16
2,4,3.410044731229765e-16
2,5,2.817421232533314e-30
2,6,9.714173613037622e-16
2,7,1.094670905322949e-15
2,8,3.0923513935405945e-16
2,9,3.0267697751935643e-22
2,10,8.611900171688751e-16
2,11,8.791535786792781e-16
2,12,2.3543078306543365e-22
2,13,2.755344017657641e-30
2,14,5.666896507448765e-16
2,15,1.0194516171736385e-15
2,16,2.1103789649362835e-30
2,17,4.974052999617102e-16
2,18,1.527432629957596e-30
2,19,3.069842132503227e-30
2,20,2.8690091338458056e-30
2,21,8.346196241240277e-16
2,22,1.3087472425947766e-15
2,23,2.789767608924153e-22
2,24,3.288722666844896e-16
2,25,1.5801575450783244e-21
2,26,1.6135308732514749e-15
2,27,3.411039058251943e-30
2,28,3.4421653896094185e-30
2,29,7.43808080028092e-16
2,30,5.060025144802178e-16
2,31,2.6498112665622514e-30
2,32,1.2358335502864726e-15
2,33,5.4949471208875e-16
2,34,5.467152540501004e-16
2,35,2.6600172621644415e-30
2,36,6.662734319872345e-16
2,37,6.205563015431707e-16
2,38,3.360318805957129e-30
2,39,4.541639429926963e-16
2,40,5.26518430197191e-16
2,41,2.9012059569139084e-16
2,42,7.599148936637812e-16
2,43,1.0425400276748242e-15
2,44,2.886581547596959e-30
2,45,3.8319228911221516e-30
2,46,3.2226706404283685e-30
2,47,3.8433451243079747e-16
2,48,5.741499986163983e-30
2,49,1.896607811616646e-30
3,4,9.140671642167879e-30
3,5,5.420441078370787e-30
3,6,6.757887113085814e-16
3,7,1.8299866370683063e-15
3,8,7.5197862572694e-30
3,9,2.85754159784204e-21
3,10,6.161414491957216e-16
3,11,8.663424551575711e-16
3,12,1.8664587202746798e-21
3,13,5.1998199143205906e-30
3,14,1.733145493974535e-29
3,15,6.056880259658116e-16
3,16,3.6892645301445415e-30
3,17,7.995397599542604e-30
3,18,3.1231933838850193e-30
3,19,4.7375535701566475e-30
3,20,4.201235090312473e-30
3,21,9.038977521697568e-16
3,22,1.237452865308998e-15
3,23,3.3444748248102232e-16
3,24,1.5434791597202956e-29
3,25,4.2281403649732915e-21
3,26,3.11439901074282e-15
3,27,6.720985708352791e-30
3,28,6.177722677401873e-30
3,29,1.0457840871566014e-15
3,30,1.5038545981216313e-29
3,31,4.637561736403505e-30
3,32,5.248190787691412e-16
3,33,5.791515338784799e-16
3,34,5.534141255450356e-22
3,35,5.440457530063839e-30
3,36,6.826842903674434e-21
3,37,3.9419563278594953e-16
3,38,6.639638836296812e-30
3,39,7.321769519756097e-30
3,40,4.480536250284537e-16
3,41,1.0233363611307051e-15
3,42,8.807553701597654e-16
3,43,9.165056791653465e-16
3,44,5.78762893543925e-30
3,45,6.188026874769027e-30
3,46,6.517709634330643e-30
3,47,3.2116111620307774e-21
3,48,1.0746666098197709e-29
3,49,3.213980112771031e-30
4,5,6.247615282679218e-30
4,6,9.226808920962508e-16
4,7,2.3730606609269642e-15
4,8,9.632565898641391e-30
4,9,1.9004076462924868e-21
4,10,7.869397665100174e-16
4,11,6.31155502871029e-16
4,12,2.8143469585880475e-21
4,13,5.250290196490523e-30
4,14,1.5622886980822435e-29
4,15,1.0388796357170593e-15
4,16,4.268163169012057e-30
4,17,7.426755585377576e-30
4,18,2.8918542994532524e-30
4,19,6.674191972820903e-30
4,20,5.485663609001643e-30
4,21,1.0072436191486608e-15
4,22,9.832225109222273e-16
4,23,2.369691970737487e-16
4,24,1.4784021627458468e-29
4,25,3.2520775697146884e-16
4,26,2.9089219207959007e-15
4,27,7.277548410617089e-30
4,28,6.611444832665146e-30
4,29,7.615071768773976e-16
4,30,2.354201921879249e-29
4,31,4.119284323597625e-30
4,32,5.134723341013691e-16
4,33,4.016175205869767e-16
4,34,9.295986402371339e-30
4,35,4.8974596543724395e-30
4,36,1.1447204139420628e-16
4,37,6.543317754373915e-16
4,38,6.221797870594569e-30
4,39,6.67864452392001e-30
4,40,5.903479719707233e-16
4,41,5.706754136780992e-16
4,42,5.419595143210691e-16
4,43,6.972065348359975e-16
4,44,4.9199836470188056e-30
4,45,6.630280153540916e-30
4,46,5.429417815231742e-30
4,47,8.656533447616563e-16
4,48,1.0518652379682912e-29
4,49,4.2131886625885396e-30
5,6,5.889054064842486e-16
5,7,2.616991353777053e-15
5,8,8.660795476100906e-30
5,9,6.1932826824503654e-30
5,10,4.88007426947029e-16
5,11,3.3311209816175157e-16
5,12,3.466528690859426e-30
5,13,2.669192138756206e-30
5,14,7.166865190889471e-30
5,15,1.08090346037897e-15
5,16,4.520286947663083e-30
5,17,6.575022760422334e-30
5,18,2.9950444713139496e-30
5,19,6.115377114367975e-30
5,20,5.1625232690413345e-30
5,21,5.132787042356185e-16
5,22,5.344665856764303e-16
5,23,1.0835161741530143e-29
5,24,5.5383813112925125e-30
5,25,6.706423177503598e-30
5,26,1.082424358065502e-15
5,27,7.87822794214949e-30
5,28,3.8464814187790534e-30
5,29,5.738664790214263e-16
5,30,2.2750182133062025e-29
5,31,4.117980954307434e-30
5,32,1.738319638496557e-18
5,33,3.594353739991741e-16
5,34,6.570876191300996e-30
5,35,4.846002399322818e-30
5,36,7.936361525888015e-30
5,37,3.4534506193976546e-16
5,38,3.536792869050164e-30
5,39,3.512692612649885e-30
5,40,2.5131290265113174e-29
5,41,3.0131380898055497e-16
5,42,3.26828820056728e-16
5,43,8.017369445178257e-16
5,44,4.370170164863244e-30
5,45,5.440994826461068e-30
5,46,4.036784311970397e-30
5,47,6.497441535795153e-30
5,48,3.890547222438965e-30
5,49,4.633825652049875e-30
6,7,2.71785694855928e-15
6,8,7.886551887040382e-16
6,9,6.168692293709328e-16
6,10,9.20202462869586e-16
6,11,1.475732214707334e-15
6,12,5.326250845620745e-16
6,13,6.830769684647803e-16
6,14,6.957949696356979e-16
6,15,1.1998416420099204e-15
6,16,4.688665858804494e-16
6,17,8.019805548543119e-16
6,18,6.821248640928355e-16
6,19,6.182239056067365e-16
6,20,5.183544167520174e-16
6,21,1.1033516501330112e-15
6,22,1.7537967311897638e-15
6,23,3.725901747605156e-16
6,24,5.743160034371393e-16
6,25,6.73062788650064e-16
6,26,4.859672253701954e-15
6,27,7.241655042384672e-16
6,28,7.529819291226218e-16
6,29,6.21315908933635e-16
6,30,4.258846139510565e-15
6,31,5.355579467363951e-16
6,32,1.3963252033226056e-15
6,33,5.717943212225332e-16
6,34,1.1067459732143368e-15
6,35,4.738812419958738e-16
6,36,5.995540426935366e-16
6,37,7.532447708714723e-16
6,38,6.102251273300234e-16
6,39,6.679028939038059e-16
6,40,1.3330445143087384e-15
6,41,1.6705858302555205e-15
6,42,1.8832938482648547e-15
6,43,1.3597780150933954e-15
6,44,4.3144430163155326e-16
6,45,3.5915060632739413e-16
6,46,7.503372138927433e-16
6,47,7.204137632021883e-16
6,48,7.575937138769944e-16
6,49,3.430763806966359e-16
7,8,3.344617104931057e-15
7,9,2.360394733855225e-15
7,10,1.924264275396983e-15
7,11,3.889351342136938e-15
7,12,1.2938013801867025e-15
7,13,1.045449060837966e-15
7,14,1.812911359759607e-15
7,15,6.04844308277864e-15
7,16,1.7597791369897093e-15
7,17,2.5188826438332664e-15
7,18,1.1178526313573645e-15
7,19,2.3080541481288655e-15
7,20,1.979911575264897e-15
7,21,3.0447521322428053e-15
7,22,5.0914636878531334e-15
7,23,4.162572998036537e-15
7,24,1.572092133196786e-15
7,25,2.5658854613184946e-15
7,26,1.3140392875294431e-15
7,27,2.9227251238190277e-15
7,28,1.4408525891125085e-15
7,29,1.2686519073125507e-15
7,30,8.93330379370642e-15
7,31,1.5754307444373064e-15
7,32,1.0544182697709067e-14
7,33,2.4167933839316774e-15
7,34,2.5918582017035623e-15
7,35,1.7853987735721247e-15
7,36,3.03205599998311e-15
7,37,3.037007323070651e-15
7,38,1.2902658179578645e-15
7,39,1.2391782617220576e-15
7,40,9.536475022393767e-15
7,41,1.7270170129478809e-15
7,42,1.871212779500564e-15
7,43,2.9043386623417987e-15
7,44,1.604465427017014e-15
7,45,2.044938064648414e-15
7,46,1.3653805604960056e-15
7,47,2.4401191801914416e-15
7,48,1.5193668058879285e-15
7,49,1.7662230423507779e-15
8,9,2.0286499438767683e-22
8,10,6.710982740793977e-16
8,11,1.1216542034267302e-15
8,12,2.0643145850133004e-22
8,13,5.725969014369437e-30
8,14,1.283683877771788e-29
8,15,7.794095460458383e-16
8,16,5.9548415282307164e-30
8,17,9.811814274291783e-30
8,18,3.470218088019266e-30
8,19,9.636345920332269e-30
8,20,8.01813528026153e-30
8,21,8.302331157442629e-16
8,22,7.766578145706188e-16
8,23,1.2987632724258684e-20
8,24,1.4845823428329075e-29
8,25,7.388391995766635e-22
8,26,2.6369332148817835e-15
8,27,9.065698133397197e-30
8,28,7.750215504263797e-30
8,29,8.431501449292715e-16
8,30,3.2997544155024384e-29
8,31,5.806114799557393e-30
8,32,5.899558776512542e-16
8,33,7.167431553529545e-16
8,34,1.1189998750523266e-29
8,35,5.609034169892054e-30
8,36,4.842412243234047e-22
8,37,8.221913337499236e-16
8,38,6.145272150060066e-30
8,39,5.734822708320254e-30
8,40,3.033093595133113e-16
8,41,9.598653882698405e-16
8,42,5.93674040287395e-16
8,43,8.049338755550052e-16
8,44,5.300469368223676e-30
8,45,9.284460743812553e-30
8,46,4.278655076786891e-30
8,47,1.090015317876658e-21
8,48,1.0531021297893658e-29
8,49,6.156330182186706e-30
9,10,6.407313370106289e-16
9,11,5.651425885112536e-16
9,12,2.977074758135785e-30
9,13,3.537548948803794e-22
9,14,5.004104691118052e-19
9,15,9.050086429792818e-16
9,16,4.194355573010072e-30
9,17,5.904003274973739e-22
9,18,2.637156970513856e-30
9,19,5.674429941476845e-30
9,20,4.894926778907457e-30
9,21,8.859681141288297e-16
9,22,7.960076780961991e-16
9,23,9.956905811434423e-30
9,24,3.987158563657367e-22
9,25,6.1331314532831084e-30
9,26,9.060609508772977e-16
9,27,3.6984190113244945e-25
9,28,3.7805208299359436e-30
9,29,6.129109188237116e-16
9,30,2.1755258464914103e-29
9,31,3.700898215812733e-30
9,32,1.755978713159267e-20
9,33,2.743510560547162e-16
9,34,2.3868056479245534e-16
9,35,4.202784055299826e-30
9,36,1.0028666868510158e-27
9,37,6.499661885419252e-16
9,38,3.228915032909392e-30
9,39,7.697087063266351e-23
9,40,3.5992975972449754e-21
9,41,4.242720248186388e-23
9,42,4.825402765979065e-16
9,43,6.952590123216525e-16
9,44,3.716173474444581e-30
9,45,5.238132038980753e-30
9,46,3.268996756290173e-30
9,47,2.503075101664129e-16
9,48,4.205065834771391e-30
9,49,4.287664032733393e-30
10,11,1.3228034890929635e-15
10,12,5.9561702448663905e-16
10,13,8.595692618143058e-16
10,14,1.0164610875615952e-15
10,15,9.674259670019595e-16
10,16,3.6894000559433124e-16
10,17,7.903027761975922e-16
10,18,5.60886593058439e-16
10,19,7.025815298299711e-16
10,20,8.181343751487161e-16
10,21,1.2158815007173653e-15
10,22,1.7352247035984361e-15
10,23,6.331518016390711e-16
10,24,8.553004334307135e-16
10,25,7.910825197253925e-16
10,26,3.214722875861232e-15
10,27,7.412337356598605e-16
10,28,6.398195499553012e-16
10,29,2.145236306468432e-15
10,30,3.0531747553845443e-15
10,31,6.926470254844109e-16
10,32,1.1344202022795721e-15
10,33,2.1446516861435544e-15
10,34,8.181380947446985e-16
10,35,4.616001311985343e-16
10,36,7.969078049603685e-16
10,37,1.3533470577000269e-15
10,38,4.627399270360342e-16
10,39,8.218132761498714e-16
10,40,1.1873607096373211e-15
10,41,3.2556132848650494e-15
10,42,1.8306817012115563e-15
10,43,1.0790626411581746e-15
10,44,6.539521391340145e-16
10,45,6.046074889389292e-16
10,46,6.287235841442667e-16
10,47,8.338394048265657e-16
10,48,6.610870331401186e-16
10,49,4.4162846314969013e-16
11,12,2.9223263359651338e-21
11,13,9.486853959418527e-16
11,14,7.981814202665948e-16
11,15,1.1159372402331272e-15
11,16,3.8803680576271113e-16
11,17,1.0290242859061828e-15
11,18,6.680907050214424e-16
11,19,2.6263736377013547e-16
11,20,1.3599134116510505e-16
11,21,1.9265132773471665e-15
11,22,1.7212019869653163e-15
11,23,4.868767389000968e-16
11,24,5.157068640762327e-16
11,25,2.220555350850913e-16
11,26,2.1809224489001014e-15
11,27,3.4324849663000207e-16
11,28,1.8738225731377865e-16
11,29,8.38236351718584e-16
11,30,1.7678035539013938e-15
11,31,1.3336781280977487e-15
11,32,1.4813631590172425e-15
11,33,1.7288207647500445e-15
11,34,1.3901697814355222e-15
11,35,6.031752578115223e-16
11,36,6.790571036572667e-16
11,37,1.8088351953734283e-15
11,38,3.8888324200364697e-16
11,39,6.103017275061324e-16
11,40,1.29435290933059e-15
11,41,9.460530088818998e-16
11,42,1.1505530835059797e-15
11,43,1.9131938763089e-15
11,44,2.5447867175859834e-16
11,45,3.550774035444327e-16
11,46,3.1821184160495143e-16
11,47,6.845391030749527e-16
11,48,4.744653289318142e-16
11,49,2.2253368442844835e-16
12,13,1.9055667740429744e-21
12,14,3.9793161723426724e-19
12,15,2.211006980235859e-16
12,16,2.4151614057134415e-30
12,17,1.6109273091611848e-21
12,18,1.6893391735722795e-30
12,19,2.9918912039980807e-30
12,20,2.4559352743121845e-30
12,21,8.494023766917844e-16
12,22,6.203697444894793e-16
12,23,5.283288786454997e-30
12,24,1.4790039082999695e-21
12,25,3.30355632053485e-30
12,26,1.0712728609807579e-15
12,27,5.441657714260721e-25
12,28,2.251121100133441e-30
12,29,2.88110361846099e-16
12,30,1.1182939723415472e-29
12,31,2.142709484374365e-30
12,32,6.635895709231106e-20
12,33,4.183639748767298e-30
12,34,3.955512076118772e-16
12,35,2.6701348330935433e-30
12,36,1.4987862723744779e-27
12,37,3.6371415484464586e-16
12,38,2.6453088327180175e-30
12,39,3.885405643330034e-22
12,40,6.530146727658004e-24
12,41,2.494479852068965e-23
12,42,8.8120355962442e-30
12,43,4.557009943247304e-16
12,44,2.4462914565891902e-30
12,45,2.5858145438977614e-30
12,46,2.7995427346797424e-30
12,47,2.3287330246240607e-16
12,48,3.59308947419918e-30
12,49,2.2464786572244796e-30
13,14,9.289860390665179e-30
13,15,1.2330906254499611e-15
13,16,1.9885310102212923e-30
13,17,4.605554352048945e-30
13,18,1.7151179266987657e-30
13,19,3.806233759932369e-30
13,20,3.0992455314695072e-30
13,21,1.0090812534773361e-15
13,22,7.088559904540739e-16
13,23,3.432908101487998e-21
13,24,9.044378340628319e-30
13,25,3.787664734935633e-21
13,26,1.7631969225525597e-15
13,27,3.0281990099704232e-30
13,28,4.0869701829944476e-30
13,29,6.296012706118388e-16
13,30,1.362018556838815e-29
13,31,3.0020013453190937e-30
13,32,7.118427270848697e-16
13,33,5.045079217122963e-16
13,34,5.6205757507078736e-30
13,35,2.477055511989853e-30
13,36,3.807763298215399e-22
