cluster_id,n_samples,largest_sv,top_sv_fraction
0,27347,511.9790255822021,0.22700721150047035
1,33283,730.9435203689693,0.09194063721119221
2,29574,587.6749416213441,0.12708363998522512
3,35068,983.2634396294682,0.27777264802595203
4,36651,676.0241478068297,0.15811903345527742
5,30867,704.6434817164015,0.11879622898289628
6,28382,621.0590976114498,0.2392761427723523
7,33493,390.3766709830488,0.17767003001679377
8,22194,1059.0309081846945,0.3505146926003309
9,29123,918.8114615056879,0.2895362920543387
10,31157,568.1516416078596,0.2328942174322953
11,35144,1094.382650025422,0.2864403228488548
12,30844,695.0229993366514,0.13780561229682872
13,36356,313.49056153409424,0.19914584732643514
14,37629,724.9299805113467,0.1552958283995959
15,30629,572.5601926746231,0.20877248686534727
16,34244,540.4767175259394,0.2388572696747411
17,30798,1027.079080941502,0.18554156396538543
18,33656,560.3561441513997,0.1535193820635431
19,32950,554.0089566931291,0.09203462016977032
20,31643,824.5835087336343,0.3283576235096988
21,26064,522.8410729428131,0.1456820409094213
22,40115,518.5129350844697,0.1630239641632244
23,28186,667.6089925719363,0.24330542982193915
24,31061,615.6831888144409,0.1962186521968733
25,29802,682.1437260064918,0.22128160140461364
26,34938,846.2167070839563,0.313736506454434
27,32935,553.3974885307072,0.07477815187038833
28,28342,462.4090208001789,0.21571224491926072
29,36182,565.0536210542538,0.16073126507796
30,33985,731.5197302170384,0.19441524324978493
31,34184,946.4999133467144,0.23077091584737283
32,39588,557.6520239205156,0.28470993796296246
33,34553,436.49841032755234,0.21369901456216056
34,26251,805.6947888096347,0.24478098450102237
35,38833,849.0350909138863,0.20140257427999383
36,29647,526.5016010114073,0.20585746119809778
37,29221,396.9772109282627,0.06815283128301103
38,33041,481.41065746843253,0.2090748283181353
39,36719,728.5213654384409,0.11189869874893882
40,32020,335.78188915869055,0.08948909383711903
41,27453,662.1990792429643,0.346267136585094
42,34219,601.7427773671185,0.145712707497313
43,28853,582.6264913534508,0.2546601675271583
44,28477,647.0911892783824,0.19953869600873417
45,47649,909.4467322383289,0.22746242777711906
46,26675,1158.5055013783167,0.26865749408886996
47,34433,524.7339187856803,0.12230902546100964
48,43553,849.8797753085182,0.19961287168530056
49,35678,624.8075777718288,0.18955673644666746
