bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
0,5,116,0.353047,16.0311,-2.57231,-0.467813,1.9791,-3.94196,1.0885,0.72691,1.26764,0.294834,-1.16195,1.53799
5,10,5000,6.80231,7.01594,-0.888572,-1.51993,1.92339,-1.57177,1.37661,0.0025653,0.475298,-0.262434,-1.05789,0.164964
10,15,5000,2.58131,2.04485,0.876196,-2.27727,1.69909,-0.600946,0.660422,-0.107302,0.121917,-0.204919,-0.961768,0.332833
15,20,5000,-0.917295,-0.44828,1.01084,-1.31641,0.248937,0.711484,-0.217581,-0.0521045,-0.0215942,0.0110545,0.198107,-0.137752
20,25,5000,-0.738244,-0.836365,-0.276655,1.26777,-0.791123,0.123958,-0.164639,-0.0839288,-0.0901344,0.108143,0.397919,-0.532767
25,30,5000,-0.185112,-0.725528,-1.55344,2.63614,-1.18753,-0.267437,-0.135075,0.0510323,-0.189798,-0.0150425,0.133251,-0.0607488
30,35,5000,0.420116,-0.339877,-2.31298,3.21941,-1.14056,-0.790392,-0.0385288,0.402537,0.0358872,-0.196228,0.0189866,0.87023
35,40,5000,0.584227,0.0202519,-2.87647,3.45762,-0.980361,-0.945352,0.188679,0.522938,-0.0277651,-0.0776212,-0.186403,1.63557
40,45,5000,0.405386,0.614758,-3.77999,3.2882,-0.875789,-1.28916,0.202206,0.828166,-0.13458,0.0448132,-0.472724,2.14563
45,50,5000,0.418382,1.65912,-4.01595,3.18873,-0.942274,-1.74484,0.00554889,1.12738,0.126781,0.0392472,-0.570042,2.71427
50,55,3984,0.292945,2.22059,-4.28807,3.26919,-0.860377,-1.6462,0.0202093,1.14044,-0.221599,0.310972,-0.699322,3.24255
55,60,1927,0.0308545,3.05038,-4.92339,3.01451,-0.697137,-1.84633,-0.237248,1.2128,-0.449361,0.271895,-0.960407,3.36458
60,65,956,-0.872023,4.90064,-5.40242,2.71311,-0.5661,-2.05699,-0.514343,1.33632,-0.392995,0.276721,-1.02249,3.52534
65,70,600,-1.37338,5.84839,-5.6857,2.39513,-0.491936,-2.19532,-0.784711,1.25062,-0.547464,-0.123042,-0.653882,3.49479
70,75,341,-1.15774,5.91421,-6.35383,2.09279,-0.511499,-2.17705,-0.623205,1.42125,-0.618081,-0.262337,-0.551129,3.60038
75,80,219,-1.50224,5.78963,-6.75687,1.99051,-0.521255,-2.39916,-0.630762,1.17689,-1.07062,-0.385511,-0.437922,3.52368
80,85,143,-0.129321,6.95965,-6.65792,1.73709,-0.467285,-2.23083,-0.719379,1.06854,-1.13808,-0.452905,-0.394993,3.37025
85,90,116,-0.241808,8.54185,-6.64414,1.84621,-0.410255,-2.23371,-0.624696,1.15345,-0.89644,-0.400947,-0.396882,2.96559
90,95,91,0.924954,7.15761,-6.01389,1.43269,-0.496918,-2.78707,-0.630799,1.22875,-0.688832,-0.42284,-0.0741154,2.70167
95,100,68,-0.0878273,5.54276,-6.30162,1.18164,-0.482106,-2.91055,-0.458358,0.9966,-0.831988,-0.585706,-0.019984,3.02861
100,105,40,-2.04847,8.54366,-6.57061,1.31003,-0.652447,-3.03044,-0.780254,1.12917,-1.04138,-0.636398,-0.185876,3.15225
105,110,47,-1.22179,7.69236,-6.64375,1.01801,-0.485345,-2.75718,0.0129568,0.351693,-1.33947,-0.490274,0.17844,3.0134
110,115,31,-1.8023,9.66539,-6.47849,1.52656,-0.298851,-2.15261,-0.355468,1.61789,-1.19279,-0.061345,0.280773,3.36954
115,120,37,-3.58317,13.7123,-7.43101,0.768907,-0.737836,-2.1324,-0.683196,1.50618,-1.35949,-0.989816,0.71046,3.15589
