bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
3,4,33,2.60999,16.9677,-2.75865,-0.441586,1.90768,-3.93958,0.603496,0.968821,1.33904,0.343099,-0.714962,1.44111
4,5,78,0.0689807,14.9421,-2.31876,-0.506086,2.11442,-3.91908,1.28312,0.473885,1.2832,0.269103,-1.3476,1.47619
5,6,193,-0.475888,14.6366,-2.98186,-0.984586,2.26487,-2.58893,1.33078,0.406286,1.14863,0.103452,-1.38914,1.16029
6,7,717,0.278664,12.791,-2.21031,-0.922975,2.34658,-2.59898,1.8207,0.599747,1.1696,0.178507,-1.09183,0.482894
7,8,2471,3.6727,9.99095,-1.46617,-1.08424,2.26374,-1.98365,1.72188,0.533947,0.81297,0.0373984,-1.07984,0.196027
8,9,6641,6.21971,7.76961,-0.791561,-1.42426,1.96128,-1.62368,1.40907,0.166221,0.670908,-0.272721,-1.03046,0.119697
9,10,14468,8.28577,5.87325,-0.618497,-1.65333,1.71636,-1.3682,1.25236,-0.0762422,0.365684,-0.360524,-1.04101,0.0938245
10,11,25839,7.74161,4.79845,-0.328634,-1.64123,1.70293,-1.14583,1.16748,-0.150204,0.154298,-0.28444,-1.11384,0.192815
11,12,45829,5.94863,3.72235,0.0553191,-1.90884,1.8066,-1.02263,1.0248,-0.0860835,0.0138563,-0.18141,-1.32023,0.281377
12,13,71357,3.69983,2.51831,0.52799,-2.11503,1.88334,-0.862568,0.937383,-0.033238,0.0100041,-0.122458,-1.35449,0.40032
13,14,100574,1.52255,1.57318,1.19099,-2.35518,1.83753,-0.641122,0.646572,0.0296407,0.240239,-0.186967,-1.09961,0.396257
14,15,134945,0.035131,0.784202,1.52716,-2.61852,1.44151,-0.160271,0.160167,-0.0320542,0.245875,-0.207909,-0.55187,0.281149
15,16,155466,-0.801834,0.151677,1.51988,-2.40762,0.946108,0.441348,-0.0642042,-0.101802,0.219483,-0.0710508,-0.0829493,0.175124
16,17,161051,-1.10173,-0.299539,1.21963,-1.94427,0.457073,0.723665,-0.21945,-0.1306,0.0750903,0.0473413,0.2606,0.0055626
17,18,152374,-1.18782,-0.554399,0.876449,-1.2402,0.147979,0.796813,-0.303136,-0.0578736,-0.0141472,0.0893108,0.319379,-0.145542
18,19,139343,-1.11124,-0.81786,0.64645,-0.645719,-0.15183,0.690824,-0.288751,-0.0401268,-0.0346696,0.123221,0.479064,-0.367747
19,20,126247,-0.968572,-0.881284,0.369125,-0.0458564,-0.423933,0.603532,-0.150264,-0.0969324,-0.195426,0.162591,0.426548,-0.546398
