cluster_i,cluster_k,epsilon
0,1,8.64684699501601e-31
0,2,1.0193883218223316e-30
0,3,9.15751910792399e-31
0,4,4.616783520023101e-31
0,5,3.959967642512852e-31
0,6,8.579415415566757e-31
0,7,1.3512379995882235e-30
0,8,1.4563077375686323e-30
0,9,1.3434032877477883e-30
0,10,1.6795478515215967e-30
0,11,5.1966594773910164e-31
0,12,4.3184097659476765e-32
0,13,8.486322331950768e-31
0,14,1.2685006241585532e-30
0,15,1.0254995756358348e-30
0,16,2.1677797545656786e-16
0,17,5.399240870331473e-31
0,18,8.350305016147798e-31
0,19,0.0
0,20,6.360872516567147e-31
0,21,9.488396109290095e-31
0,22,5.841695756293513e-31
0,23,3.4913104029578026e-31
0,24,9.085975186358757e-31
0,25,6.8329960734843775e-31
0,26,1.3406801708340915e-30
0,27,5.509529026780347e-31
0,28,5.173717701486723e-31
0,29,1.3302225098201578e-30
0,30,9.292111844145893e-31
0,31,7.626598472479636e-31
0,32,1.0100009705310892e-30
0,33,2.814094379400129e-31
0,34,4.289118302214777e-30
0,35,9.19049258346552e-31
0,36,2.067500416839728e-31
0,37,7.226782876065289e-31
0,38,9.05944978769375e-31
0,39,3.744431865468911e-16
0,40,6.108121049793895e-31
0,41,6.646840980850292e-31
0,42,1.3099731496327866e-30
0,43,6.120425780529307e-31
0,44,1.3030702038815148e-30
0,45,7.541038232866114e-31
0,46,1.2277372324818058e-30
0,47,1.2762639803134424e-30
0,48,8.903540587630936e-31
0,49,5.897508816302632e-31
0,50,2.940358901613591e-31
0,51,8.269229738550816e-31
0,52,1.0882028925781795e-30
0,53,7.613099896549515e-31
0,54,1.284314941863075e-30
0,55,9.613391110304287e-31
0,56,2.7202902690256263e-31
0,57,6.416756336682423e-31
0,58,5.59488787086511e-31
0,59,5.0878047576008466e-31
0,60,1.2625514199844265e-30
0,61,5.674488377155259e-16
0,62,6.01825019713511e-31
0,63,9.119062991531213e-31
0,64,9.504000826994071e-31
0,65,5.9505375396674125e-31
0,66,1.6268893543721006e-31
0,67,1.6600072508622305e-30
0,68,1.6053881099877472e-30
0,69,8.58995322328387e-31
0,70,8.11542224510323e-31
0,71,5.3304525758046895e-31
0,72,4.423222624230638e-31
0,73,6.923153690378047e-31
0,74,5.710207992783614e-31
0,75,7.023433700496067e-31
0,76,8.77689929839921e-31
0,77,3.7793719630959425e-31
0,78,1.1069836762916187e-30
0,79,6.680076658289803e-31
0,80,4.333271504985638e-31
0,81,5.728967201310211e-31
0,82,8.634357267225868e-31
0,83,9.086569000684385e-31
0,84,1.3098504345532495e-30
0,85,4.95176503518203e-31
0,86,5.763497463219948e-31
0,87,8.188467407120278e-31
0,88,6.004449063730079e-16
0,89,9.607623510617256e-31
0,90,6.962916009704487e-31
0,91,9.548431070813915e-31
0,92,1.2077456335699852e-30
0,93,6.717682635184449e-31
0,94,4.582945361507709e-31
0,95,1.5297801106586117e-31
0,96,5.301753140195558e-31
0,97,7.4782660918968965e-31
0,98,7.03565593898521e-31
0,99,4.3226323446612424e-16
0,100,1.4343945909749483e-31
0,101,4.76662712611867e-31
0,102,1.5677053661236985e-30
0,103,4.726559632008483e-31
0,104,9.127833580626826e-31
0,105,3.616323390373313e-31
0,106,2.0347294705665666e-30
0,107,3.5740156901921295e-31
0,108,4.742588240266772e-31
0,109,1.159706926940153e-30
0,110,6.7945681621759955e-31
0,111,6.541056721049024e-31
0,112,5.329004755840983e-31
0,113,1.0477058897466563e-31
