cluster_id,dominant_space_group_symbol,fraction,n_labeled,cluster_size
0,F-43m,0.9814919735599622,10590,10591
1,P-3m1,0.6702458761282291,6426,6438
2,Amm2,0.8644405130473242,9044,9052
3,P4/mmm,0.8892872570194384,23150,23152
4,C2/m,1.0,19745,19748
5,F-43m,0.9921119214168775,13438,13441
6,P4mm,0.8875232774674116,13425,13425
7,Immm,0.9723021287088025,12167,12169
8,I4/mmm,0.999421052631579,19000,19008
9,R-3m,0.9952765419893448,18207,18209
10,P2/m,0.9852803738317757,8560,8561
11,Pmmm,0.9535124790686548,12541,12541
12,Cm,0.9813169056756211,9902,9903
13,Pmm2,0.9577681874229347,9732,9733
14,F-43m,0.9994936242692077,21723,21726
15,Pm-3m,0.9585194639438417,3134,3139
16,Pm,1.0,12594,12594
17,I-4m2,0.9977872947894361,14010,14012
18,Imm2,0.9849548645937813,15952,15953
19,Pmm2,0.9577130186886285,6314,6314
20,F-43m,0.918280321565886,14305,14309
21,R3m,0.9413422131147541,3904,3906
22,I4mm,0.8461278608225656,11841,11842
23,Pmmn,0.3780023190326321,6037,6064
24,P4mm,0.8529332007592877,11063,11067
25,I4/mmm,0.949800796812749,7530,7533
26,Imm2,0.9855815887980036,14426,14426
27,F-43m,0.9997775470858669,13486,13486
28,Pmmm,0.9127614723528458,6167,6168
29,Cm,0.9804526748971193,10692,10693
30,F-43m,0.9994410675609585,14313,14317
31,Cmm2,0.9710496824803885,10708,10709
32,Fm-3m,0.9565217391304348,17135,17135
33,P4/mmm,0.8224214343271555,9928,9931
34,Pm,0.9939035654904859,10826,10827
35,Cmmm,0.927266399860797,11494,11496
36,I-4m2,0.9989596879063719,15380,15383
37,P6/mmm,0.6052084606920162,8179,8181
38,Cmcm,0.34757662690623586,6623,6630
39,P2/m,0.9995261412099194,6331,6332
40,Cmmm,0.9421228047686194,15602,15610
41,Fd-3m,0.3244170788331483,9907,9912
42,P3m1,0.9899497487437185,8955,8955
43,R-3m,0.9810903461240739,9043,9044
44,Fm-3m,0.8802068901819525,10827,10828
45,P1,0.675,1880,1906
46,Pmmm,0.9258378623188406,8832,8834
47,Cmmm,0.9556798623063684,11620,11623
48,F-43m,0.9716024340770791,19720,19721
49,P4/mmm,0.9239588824459674,15176,15179
50,R3m,0.9649829953394634,7939,7939
51,P-6m2,0.9744948658496191,6038,6040
52,I4/mcm,0.6664799253034547,5355,5367
53,P4mm,0.9034977877953084,11979,11979
54,Pmmm,0.9441661221229942,13773,13776
55,Amm2,0.9202397886608413,9842,9842
56,P2/m,0.9999117465360515,11331,11331
57,Immm,0.9504003922209512,12238,12239
58,Pmm2,0.9807105190119345,7206,7207
59,P4/mmm,0.9342964151952916,9345,9348
60,C2/m,0.9707196794575436,6489,6492
61,I-4m2,0.9976324689966178,8870,8872
62,R-3m,0.9724764031990777,13879,13880
63,C2/m,0.9998862990335418,8795,8796
64,Immm,0.45521746604779095,5817,5823
