cluster_id,dominant_space_group_symbol,fraction
0,P4/mmm,0.8936013728855111
1,I4/mmm,0.45385105028644174
2,Pmm2,0.6489952153110048
3,F-43m,0.9998701720220707
4,R-3m,0.973206130112656
5,Cm,0.9868661858111745
6,F-43m,0.9626039899846539
7,C2/m,0.5867635189669088
8,Cmm2,0.44764974060682283
9,Immm,0.4688935281837161
10,Imm2,0.41578781677947424
11,Pmmm,0.5087831655992681
12,I-4m2,0.9086289455682596
13,P4mm,0.8253300815742999
14,Imm2,0.564492602625547
15,C2/m,0.3371538695608074
16,F-43m,0.9998950792151925
17,F-43m,0.9782862139317983
18,Pm,0.9813162297824874
19,F-43m,0.9381516168934441
20,P4/mmm,0.7937282986111112
21,C2/m,0.7157244655581948
22,P4mm,0.7941425248466907
23,Cm,0.24827207899067472
24,Immm,0.7748815165876777
25,I-4m2,0.9304285026480501
26,R3m,0.944499138567561
27,Cm,0.17589837491416802
28,Fm-3m,0.2226430298146656
29,R-3m,0.5285714285714286
30,Pmm2,0.9291
31,P2/m,0.9908788598574821
32,Pm,0.916807575245181
33,I4/mmm,0.9783386874713171
34,F-43m,0.999759961593855
35,F-43m,0.9996714848883048
36,Pm-3m,0.5334890965732088
37,C2/m,0.7736583217091256
38,P4/mmm,0.7628191141173903
39,Cmmm,0.667578125
40,Cm,0.992235801581596
41,Pmmm,0.95277304561802
42,I-4m2,0.9953508394317693
43,F-43m,0.797566371681416
44,Pmmm,0.4619916381603953
45,I4/mmm,0.3329203539823009
46,Fd-3m,0.19262577532736044
47,P3m1,0.7643225060443604
48,F-43m,0.9949987900298459
49,P4mm,0.7905510283275126
50,Cmmm,0.9057235923685435
51,Fm-3m,0.937727724412057
52,R-3m,0.9547218628719275
53,Pmmm,0.9280663067447342
54,Imm2,0.46556310966597697
55,P2/m,0.9318524096385542
56,Imm2,0.4943632101797076
57,P4/mmm,0.8470702435580657
58,R3m,0.9810529164974963
59,P3m1,0.8463903438852197
60,Fm-3m,0.9021039603960396
61,P4mm,0.7686069192074736
62,Imm2,0.4211369653058381
63,Cm,0.9927199831188014
64,I-43m,0.38459715639810427
65,P2/m,0.4736749736749737
66,F-43m,0.9796030438534558
67,I-4m2,0.9017666638217974
68,P2/m,0.9635840526099466
69,F-43m,0.8138239681750373
70,Cmmm,0.8200327213233958
71,P6/mmm,0.31364196838919406
72,Pm,0.8719858603711652
73,I4/mmm,0.560106265220279
74,Imm2,0.4971169093267983
75,R-3m,0.9961569255404323
76,Immm,0.6346084118926758
77,P-3m1,0.19338057224863217
78,Imm2,0.4140827380485124
79,F-43m,0.9981046799825047
80,C2/m,0.7372117523118342
81,Pm,0.9896328293736502
82,F-43m,0.9969328574615213
83,Pmmm,0.956059204440333
84,R-3m,0.9961042123204286
85,P4mm,0.7873356064296152
86,Pm,0.9959461949511701
87,I4/mmm,0.7165769274831023
88,P4mm,0.6486968144352863
89,Imm2,0.45065191024863555
90,P1,0.2009441183975504
91,C2/m,0.9883078688759773
92,Fm-3m,0.7783618789214855
93,I4mm,0.8450408112787534
94,I-4m2,0.9404222702250714
95,Fm-3m,0.16943722943722944
96,R-3m,0.999910984511305
97,Immm,0.5566293352601156
98,Cm,0.9304791303180782
99,P4/mmm,0.8873507057546145
100,C2/m,0.17982944011865035
101,P4/mmm,0.877021027058725
102,R3m,0.932374944990465
103,I4/mmm,0.9249618611746758
104,P6_3/mmc,0.3070600632244468
105,I-4m2,0.540837336993823
106,Cm,0.990532241555783
107,Cm,0.9723285573662912
108,I4mm,0.7876559002238568
109,Imm2,0.4210797444879456
110,Cmmm,0.24971176018447347
111,Pmmm,0.9289645682834538
112,I4/mmm,0.9793778702018889
113,R-3m,0.9918593574088508
114,Cmmm,0.09941872118661055
115,P4mm,0.8743139407244785
116,Fm-3m,0.8791832669322709
117,Pmm2,0.7077853761178328
118,R-3m,0.9958633478353898
119,Immm,0.6031784841075795
120,Cm,0.9865868263473054
121,P4/mmm,0.7239789902454711
122,F-43m,0.9976375046142488
123,F-43m,0.9412624584717608
124,C2/m,0.9882466281310212
125,P4/mmm,0.801354401805869
126,P4/mmm,0.38709273182957393
127,Cm,0.43914473684210525
128,P4mm,0.8570453770044354
129,F-43m,0.992276666952716
130,F-43m,0.9699123940830102
131,I4/mmm,0.998747945848658
132,Cm,0.9985779583544947
133,P2/m,0.9836626139817629
134,Fm-3m,0.9001838718150775
135,Cmcm,0.1422395157803718
136,P3m1,0.9713450292397661
137,R-3m,0.951337841811232
138,F-43m,0.999882207432711
139,I4mm,0.8181473524579805
140,Immm,0.6658541830955624
141,F-43m,0.9710657945363601
142,P-6m2,0.320126069338136
143,I4/mmm,0.30730183522061694
144,P-6m2,0.4873549787163008
145,Pmm2,0.8296041308089501
146,C2/m,0.6597564376684949
147,Pm,0.7902028150282611
148,Imm2,0.43092240599029047
149,Immm,0.6030111812243995
