cluster_id,dominant_spacegroup_symbol,fraction
0,P4mm,0.1169491918465784
1,F-43m,0.8364329995231283
2,P1,0.10252685103512686
3,P4/mmm,0.150592740861008
4,I-4m2,0.17624279683462013
5,F-43m,0.7105380074893689
6,P4/mmm,0.15759410996318726
7,P6_3/mmc,0.07903716887051937
8,P4mm,0.09869222828051685
9,R-3m,0.6305721069844541
