cluster_id,n_samples,largest_sv,top_sv_fraction
0,31723,772.269215412546,0.19885585923249616
1,43560,560.0205925055411,0.16241819052807097
2,28523,678.3368679230931,0.232684776252686
3,37326,683.9102437724714,0.0995044796675387
4,25491,1016.8042254268587,0.2666002440102366
5,31272,614.7021754304906,0.2175558714899131
6,40095,682.9324625937544,0.09066202053243738
7,37734,854.1550530112087,0.33586593019038896
8,33168,370.4049179398579,0.09750317160030635
9,34127,1006.3175715393297,0.25619425345350494
10,40708,797.6826605746395,0.18922660745344097
11,33770,626.8876667260239,0.06685587969109322
12,31866,826.3300302942909,0.2124784420470203
13,31479,669.5644496103603,0.20625102100579618
14,32505,896.0537343306681,0.2627212754977758
15,31825,452.6581861051335,0.12908565514299408
16,26131,381.1718834341655,0.2891036336848438
17,33650,959.2057690234319,0.3026952396016601
18,35011,514.9889945085388,0.2510778440511091
19,32285,663.5539141044139,0.09280717756591808
20,38698,788.4083715789479,0.21039909627601883
21,38192,938.8526420719378,0.18501242697244957
22,37552,792.1593737862116,0.1876649345567675
23,28302,1253.6568240518834,0.3091434631226317
24,33151,507.9307384981343,0.17721633181191776
25,33395,368.8773356519658,0.10920996068834347
26,31679,588.0039843226485,0.22961071703303643
27,34436,704.2201474790888,0.14442422688756631
28,37248,590.908406776164,0.2208336247273889
29,30645,565.2495415945834,0.12448951993863241
30,27065,830.65594423714,0.1305600639608294
31,39894,501.1059277302831,0.23364254782733723
32,29915,731.9071105715492,0.25214794569932214
33,31022,635.6815704069523,0.20706997581599854
34,39735,613.155765495691,0.19962163151898718
35,31889,627.8420428692945,0.24768725398160746
36,32764,768.3754210545018,0.25456304293032495
37,28735,737.848500131217,0.22293632244773595
38,27037,567.5948152567694,0.16805259884204582
39,30468,487.52965877746743,0.14369598589508267
40,28630,459.7253779080322,0.2885714300874064
41,26736,397.82354163849635,0.2370838638863892
42,30180,900.6731310780351,0.205005730974206
43,33286,745.5166208599039,0.1975351560130185
44,26193,740.1672464252108,0.15820255856072743
45,31273,433.33675610229386,0.2095031116315681
46,34107,792.7216419910501,0.30105111130252576
47,35422,738.3656868190441,0.21524698910547313
48,21433,817.1097142458431,0.30653587612962496
49,32358,616.0875557801775,0.2872525813786028
