cluster_id,dominant_point_group,fraction,n_labeled,cluster_size
49,4/mmm,0.3420540750826687,10282,10298
50,-43m,0.909658148025224,15065,15070
51,-43m,0.9966599866399466,10479,10480
52,-3m,0.6452264891213887,8411,8415
53,4mm,0.3515347589363213,12673,12674
54,2/m,0.30344827586206896,6815,6821
55,-6m2,0.28108474576271186,7375,7378
56,4mm,0.35050359712230217,10425,10426
57,mmm,0.6530149878006274,11476,11478
58,2/m,0.5035027574899389,6709,6711
59,-43m,0.9597019044990339,10869,10870
60,m,0.7860986054683211,9107,9108
61,4/mmm,0.6802555521752358,9861,9863
62,4/mmm,0.3669955503965951,10338,10339
63,-3m,0.8254434870755195,9865,9867
64,6/mmm,0.22063807409138717,8557,8561
65,mmm,0.43907563025210083,10948,10970
66,-43m,0.7344018317115054,12229,12230
67,4/mmm,0.45786116322701687,13325,13327
68,-42m,0.7329598506069094,12852,12854
69,-43m,0.5435652173913044,11500,11500
70,mm2,0.5128688010043942,11151,11153
71,m-3m,0.877853967297114,13271,13271
72,mmm,0.3593143290084288,10559,10561
73,4/mmm,0.5325285043594903,10437,10440
74,m-3m,0.6158993308698691,10013,10014
75,mm2,0.3815039701074264,10705,10707
76,-43m,0.9986457000978105,13291,13292
77,-42m,0.44576640888360103,15129,15131
78,-3m,0.8101244534140599,11892,11894
79,-3m,0.7942579795985522,12156,12158
80,mm2,0.7379744266287802,9854,9854
81,2/m,0.26475849731663686,8385,8386
82,-43m,0.9719076463874989,11391,11392
83,m-3m,0.5194120287253142,8912,8918
84,mmm,0.5360837591923221,8023,8029
85,3m,0.6078412668129353,10483,10485
86,6/mmm,0.25445395067941623,9935,9938
87,4mm,0.4500283929585463,14088,14090
88,4/mmm,0.5320325203252032,12300,12302
89,4/mmm,0.7811412665274878,11496,11500
90,4mm,0.5873398207919838,10379,10380
91,2/m,0.3878427485959696,9081,9082
92,mmm,0.5745376424434896,10706,10708
93,mmm,0.3032045139997871,9393,9396
94,mm2,0.25261264348124035,11674,11675
95,mmm,0.42687563757766855,10783,10788
96,mmm,0.3179605643098754,12121,12122
97,m,0.3425414364640884,7783,7786
98,-3m,0.7617833191650137,10587,10589
99,2/m,0.6643766189886249,8879,8880
100,m,0.7947840957674219,9356,9359
101,m,0.3681686229963398,7923,7923
102,-43m,0.997468133403178,11454,11455
103,-43m,0.9997479997479998,15873,15882
104,m,0.8522097947659898,9209,9209
105,4/mmm,0.3114051789794364,10504,10507
106,mmm,0.31083422724647247,12119,12196
107,mm2,0.41824794433902596,12648,12649
108,4mm,0.38409579367516117,9771,9771
109,-6m2,0.456409125978177,9073,9075
110,-43m,0.9973669623059866,7216,7216
111,mm2,0.5655430711610487,12549,12552
112,-42m,0.7149321266968326,12376,12378
113,m-3m,0.7333746225903848,12917,12918
114,mm2,0.6881843779330483,9589,9591
115,-3m,0.8401344663367262,10709,10711
116,4/mmm,0.6752039294798702,11401,11402
117,-43m,0.7492095964292357,10754,10758
118,-43m,0.888453692370461,12255,12257
119,m-3m,0.3940952380952381,10500,10506
120,-43m,0.9993557738766307,12418,12420
121,4mm,0.2954093287156436,13571,13572
122,4mm,0.27060427853064006,11733,11734
123,-3m,0.7791635486821319,12027,12032
124,m-3m,0.9026366474065218,15057,15057
125,-42m,0.41748854546866504,12877,12881
126,4mm,0.5007193303688203,15292,15296
127,4/mmm,0.44753377316996545,12732,12734
128,mmm,0.6260698390962,11684,11686
129,6/mmm,0.35412569073709843,10677,10698
130,mmm,0.27505037552665323,10918,10918
131,-43m,0.9496496496496496,9990,9993
132,-43m,0.9997873094647288,14105,14108
133,mmm,0.5188099974055176,11563,11564
134,mmm,0.6521317829457365,8256,8257
135,-43m,0.9992213657245191,12843,12845
136,mm2,0.3569995988768552,7479,7479
137,mm2,0.809369342184671,13256,13257
138,m,0.7120647428388883,9391,9391
139,m,0.8559345926134762,10641,10641
140,4/mmm,0.3631852551984877,12696,12699
141,-42m,0.43550948758672575,11963,11965
142,m,0.812093471452662,8302,8304
143,-3m,0.37619931909625504,6462,6466
144,mm2,0.7212631923423055,12223,12226
145,mmm,0.6875130289764436,9594,9596
146,mmm,0.2688895686754359,9807,9819
147,2/m,0.5853973938127922,10053,10054
148,mm2,0.7178331735378716,10430,10432
149,m,0.6740124252725355,8531,8532
