cluster_id,n_samples,largest_sv,top_sv_fraction
0,11469,519.6811601231802,0.421522969073166
1,10190,338.6305344681255,0.43468267044790565
2,13309,336.96090179188457,0.4549353408763098
3,13578,0.0,0.0
4,9602,457.58147756779675,0.4507002310048916
5,10161,210.73093234496795,0.5943511847151991
6,10649,743.9987741597859,0.16472413695976793
7,8401,371.8480953405211,0.35840336234795
8,10987,179.44081525028483,0.5343516556471235
9,11527,336.8783849204837,0.4695469061135023
10,11907,225.8228279674891,0.4504970776238716
11,15851,511.96714866290705,0.5079509564334151
12,10782,250.13470660742468,0.5203691006085979
13,14183,331.9360285781631,0.3662787559207484
14,12307,422.1318838626977,0.459782213319983
15,16935,535.8910259207327,0.38739783783776355
16,7194,175.52239785428037,0.4334061310421815
17,9031,203.50726640298367,0.5730339792645253
18,13156,258.7199772231836,0.6099064260394482
19,7424,298.27758522071423,0.4700771614225968
20,8660,445.54583309283186,0.40969921517283125
21,9959,335.99634291391504,0.3117816096550382
22,8186,307.8395686226118,0.38494392984471715
23,6700,152.46980135576544,0.5587801867880149
24,16428,354.60062853353156,0.5501341020697261
25,11481,226.20936797406878,0.4381891556972559
26,10893,225.76123310029007,0.4100117982917718
27,10478,258.589891626424,0.5308159930247454
28,11426,164.31320711963136,0.49028222891852347
29,13199,584.0225166902004,0.501144163709211
30,10744,255.48309373689528,0.277526651903415
31,12391,220.84861221200245,0.38825514217413953
32,11361,203.7244280976909,0.3538497795750613
33,10117,281.6787583264895,0.47497855112544657
34,10353,122.21767068908632,0.9999999999998895
35,10270,343.16744458584185,0.4762364117223933
36,10101,280.79975856797114,0.39245843026840604
37,11121,405.3312317240942,0.4748947167386499
38,11474,317.2632833478658,0.3474142502513105
39,11581,299.75365757842695,0.5773663966694262
40,10622,302.5658805455498,0.2970995881596447
41,10904,248.70395432904647,0.25442421333453313
42,13278,490.5760566956979,0.43338176461162436
43,6914,441.34866557551214,0.3671469487507971
44,15386,421.1810792989072,0.46559431062866186
45,18674,547.8786299546899,0.4831513652856809
46,10851,130.3530218763807,0.36015071167758284
47,8741,231.46066193969378,0.5237625457536342
48,10999,388.10257098584515,0.4195142823253789
49,7163,258.25578767986866,0.1994930764288952
50,9403,186.16744433307198,0.5472351814508247
51,9719,319.95018466490274,0.3718231379839952
52,9835,398.57027809611253,0.3443814313038321
53,8961,202.64131714114635,0.40627112819353484
54,12770,186.8084419585128,0.5131174659240129
